id,data_lancamento,conta,tipo,valor,regiao,documento,centro_custo
2632,2023-12-03,Impostos,Débito,56613.74,Sudeste,DOC-002632,Marketing
2633,2022-08-21,Despesas com Pessoal,Crédito,867.4,Norte,DOC-002633,TI
2634,2024-05-14,Custo de Mercadorias,Débito,69312.88,Nordeste,DOC-002634,Contabilidade
2635,2025-06-13,Juros Passivos,Crédito,10364.65,Sul,DOC-002635,Contabilidade
2636,2025-08-25,Depreciação,Crédito,82812.43,Sudeste,DOC-002636,RH
2637,2023-02-06,Receita de Serviços,Débito,42696.94,Centro-Oeste,DOC-002637,Contabilidade
2638,2024-11-08,Depreciação,Crédito,2259.03,Nordeste,DOC-002638,RH
2639,2025-02-18,Marketing,Débito,18099.99,Sudeste,DOC-002639,Contabilidade
2640,2023-05-27,Marketing,Crédito,27020.73,Nordeste,DOC-002640,TI
2641,2025-05-26,Depreciação,Débito,10905.67,Centro-Oeste,DOC-002641,Marketing
2642,2024-10-08,Depreciação,Crédito,9003.15,Centro-Oeste,DOC-002642,Logística
2643,2023-10-24,Despesas Administrativas,Débito,29281.27,Sul,DOC-002643,Financeiro
2644,2022-10-08,Impostos,Débito,53735.37,Sul,DOC-002644,Vendas
2645,2024-06-05,Despesas com Pessoal,Débito,52901.11,Norte,DOC-002645,TI
2646,2022-10-02,Outras Receitas,Débito,42000.22,Centro-Oeste,DOC-002646,Vendas
2647,2025-02-20,Receita de Serviços,Débito,35011.37,Sudeste,DOC-002647,Financeiro
2648,2022-07-08,Custo de Mercadorias,Crédito,37495.9,Norte,DOC-002648,TI
2649,2022-02-03,Receita de Vendas,Débito,90315.52,Norte,DOC-002649,Contabilidade
2650,2024-03-14,Marketing,Débito,12998.45,Norte,DOC-002650,Contabilidade
2651,2025-02-15,Impostos,Débito,48688.49,Sudeste,DOC-002651,Vendas
2652,2022-08-06,Receita de Vendas,Débito,10466.5,Sudeste,DOC-002652,TI
2653,2024-07-25,Outras Receitas,Débito,19736.81,Centro-Oeste,DOC-002653,Contabilidade
2654,2025-08-08,Receita de Serviços,Débito,19889.01,Sul,DOC-002654,TI
2655,2022-02-26,Outras Receitas,Débito,76228.21,Norte,DOC-002655,Financeiro
2656,2025-04-13,Custo de Mercadorias,Crédito,47767.81,Nordeste,DOC-002656,Logística
2657,2024-05-29,Marketing,Débito,77412.47,Sul,DOC-002657,Contabilidade
2658,2023-02-14,Depreciação,Débito,12472.37,Sul,DOC-002658,RH
2659,2023-10-18,Outras Receitas,Crédito,18158.72,Norte,DOC-002659,Financeiro
2660,2023-03-15,Custo de Mercadorias,Débito,11602.21,Norte,DOC-002660,TI
2661,2022-04-05,Receita de Vendas,Débito,80769.98,Nordeste,DOC-002661,Vendas
2662,2024-05-09,Custo de Mercadorias,Débito,454.2,Sudeste,DOC-002662,Vendas
2663,2022-02-08,Impostos,Crédito,91320.27,Sul,DOC-002663,Logística
2664,2025-09-17,Receita de Vendas,Crédito,56345.07,Sudeste,DOC-002664,Financeiro
2665,2024-06-30,Marketing,Crédito,29178.71,Nordeste,DOC-002665,RH
2666,2025-11-13,Outras Receitas,Débito,24947.17,Nordeste,DOC-002666,TI
2667,2022-10-15,Custo de Mercadorias,Crédito,76853.97,Nordeste,DOC-002667,Marketing
2668,2025-10-02,Despesas Administrativas,Débito,86166.79,Sudeste,DOC-002668,Contabilidade
2669,2024-11-05,Marketing,Crédito,92308.16,Centro-Oeste,DOC-002669,Contabilidade
2670,2022-07-19,Receita de Vendas,Crédito,57262.96,Norte,DOC-002670,Logística
2671,2025-07-06,Despesas com Pessoal,Crédito,72254.31,Norte,DOC-002671,Contabilidade
2672,2025-05-11,Outras Receitas,Crédito,5826.33,Norte,DOC-002672,Vendas
2673,2022-11-05,Custo de Mercadorias,Crédito,23376.04,Centro-Oeste,DOC-002673,Marketing
2674,2023-03-09,Custo de Mercadorias,Crédito,85854.59,Norte,DOC-002674,Marketing
2675,2025-03-20,Juros Passivos,Crédito,17119.25,Sudeste,DOC-002675,Logística
2676,2023-07-14,Marketing,Débito,73120.33,Sudeste,DOC-002676,TI
2677,2024-07-09,Marketing,Crédito,71987.81,Sul,DOC-002677,Vendas
2678,2025-06-29,Depreciação,Débito,12700.66,Centro-Oeste,DOC-002678,TI
2679,2022-05-26,Impostos,Crédito,42943.67,Sul,DOC-002679,Vendas
2680,2023-12-26,Receita de Vendas,Débito,51701.63,Sudeste,DOC-002680,Logística
2681,2022-06-03,Impostos,Débito,85736.4,Centro-Oeste,DOC-002681,Contabilidade
2682,2024-01-01,Depreciação,Crédito,56439.99,Sudeste,DOC-002682,TI
2683,2024-06-17,Despesas Administrativas,Crédito,51171.11,Centro-Oeste,DOC-002683,Logística
2684,2023-09-18,Receita de Vendas,Débito,4734.81,Norte,DOC-002684,RH
2685,2022-05-10,Impostos,Débito,92850.69,Norte,DOC-002685,Vendas
2686,2022-01-22,Outras Receitas,Crédito,33455.91,Sudeste,DOC-002686,RH
2687,2023-08-13,Outras Receitas,Crédito,26005.83,Sul,DOC-002687,Logística
2688,2025-07-29,Juros Passivos,Crédito,67650.72,Sul,DOC-002688,Contabilidade
2689,2023-07-30,Receita de Vendas,Crédito,7035.71,Centro-Oeste,DOC-002689,RH
2690,2023-02-05,Receita de Serviços,Crédito,99377.27,Nordeste,DOC-002690,Financeiro
2691,2023-04-20,Marketing,Débito,98501.81,Norte,DOC-002691,TI
2692,2025-05-09,Marketing,Crédito,6875.29,Nordeste,DOC-002692,TI
2693,2024-04-16,Receita de Serviços,Crédito,68492.18,Centro-Oeste,DOC-002693,Marketing
2694,2025-08-03,Outras Receitas,Crédito,99445.1,Nordeste,DOC-002694,Marketing
2695,2024-08-05,Depreciação,Crédito,16774.91,Sul,DOC-002695,TI
2696,2025-06-19,Marketing,Débito,38260.78,Sul,DOC-002696,Logística
2697,2025-05-29,Despesas Administrativas,Débito,95489.57,Sudeste,DOC-002697,RH
2698,2022-08-01,Receita de Serviços,Débito,59305.24,Sul,DOC-002698,Logística
2699,2024-04-01,Outras Receitas,Crédito,72210.97,Centro-Oeste,DOC-002699,Vendas
2700,2023-08-27,Despesas Administrativas,Débito,97255.22,Nordeste,DOC-002700,RH
2701,2024-12-10,Marketing,Crédito,98835.52,Nordeste,DOC-002701,TI
2702,2024-06-20,Depreciação,Débito,31420.54,Sul,DOC-002702,Marketing
2703,2022-06-29,Custo de Mercadorias,Débito,63009.16,Sudeste,DOC-002703,TI
2704,2024-01-06,Marketing,Crédito,94490.64,Sul,DOC-002704,Vendas
2705,2024-09-27,Despesas com Pessoal,Débito,5628.51,Centro-Oeste,DOC-002705,Logística
2706,2023-08-16,Despesas Administrativas,Débito,33577.46,Sudeste,DOC-002706,Marketing
2707,2025-12-04,Marketing,Crédito,28597.7,Norte,DOC-002707,Financeiro
2708,2025-11-04,Juros Passivos,Débito,57561.82,Norte,DOC-002708,RH
2709,2024-03-11,Marketing,Crédito,20560.01,Norte,DOC-002709,Logística
2710,2025-01-10,Impostos,Crédito,54254.39,Sul,DOC-002710,TI
2711,2025-02-01,Custo de Mercadorias,Crédito,45733.24,Sudeste,DOC-002711,TI
2712,2022-02-13,Depreciação,Débito,49412.7,Sul,DOC-002712,RH
2713,2024-09-23,Custo de Mercadorias,Crédito,93103.24,Nordeste,DOC-002713,Financeiro
2714,2024-05-22,Receita de Serviços,Crédito,79966.01,Centro-Oeste,DOC-002714,Financeiro
2715,2025-09-20,Receita de Serviços,Débito,13137.31,Sudeste,DOC-002715,RH
2716,2024-11-21,Receita de Vendas,Crédito,17101.69,Sul,DOC-002716,RH
2717,2025-03-18,Despesas Administrativas,Débito,46026.76,Sul,DOC-002717,Vendas
2718,2023-08-21,Receita de Serviços,Débito,27686.3,Norte,DOC-002718,RH
2719,2022-08-20,Despesas Administrativas,Débito,90975.6,Norte,DOC-002719,Financeiro
2720,2023-02-05,Despesas com Pessoal,Débito,41062.34,Norte,DOC-002720,Financeiro
2721,2023-10-10,Despesas com Pessoal,Débito,77496.28,Nordeste,DOC-002721,Vendas
2722,2023-01-28,Impostos,Crédito,97383.94,Norte,DOC-002722,RH
2723,2024-05-30,Custo de Mercadorias,Crédito,6057.46,Sul,DOC-002723,Marketing
2724,2024-12-08,Custo de Mercadorias,Débito,23573.57,Sudeste,DOC-002724,Logística
2725,2024-11-07,Receita de Vendas,Crédito,99044.81,Sul,DOC-002725,Vendas
2726,2025-11-10,Impostos,Débito,92749.58,Centro-Oeste,DOC-002726,TI
2727,2022-06-28,Despesas Administrativas,Débito,80596.8,Sudeste,DOC-002727,Vendas
2728,2023-03-27,Marketing,Débito,32412.52,Norte,DOC-002728,Contabilidade
2729,2023-06-02,Impostos,Débito,3680.34,Nordeste,DOC-002729,Marketing
2730,2022-02-07,Despesas Administrativas,Débito,84341.75,Norte,DOC-002730,Contabilidade
2731,2024-07-08,Receita de Vendas,Crédito,47463.15,Nordeste,DOC-002731,Contabilidade
2732,2022-02-12,Custo de Mercadorias,Crédito,73796.93,Sul,DOC-002732,Financeiro
2733,2024-12-03,Marketing,Crédito,16729.08,Centro-Oeste,DOC-002733,Vendas
2734,2024-01-07,Custo de Mercadorias,Crédito,55479.37,Norte,DOC-002734,Vendas
2735,2024-07-08,Depreciação,Crédito,22477.43,Nordeste,DOC-002735,Marketing
2736,2024-12-02,Marketing,Débito,58264.3,Centro-Oeste,DOC-002736,TI
2737,2023-06-23,Receita de Serviços,Débito,19416.21,Sul,DOC-002737,TI
2738,2025-01-09,Outras Receitas,Crédito,44092.86,Nordeste,DOC-002738,Logística
2739,2023-04-10,Juros Passivos,Crédito,53028.34,Nordeste,DOC-002739,Financeiro
2740,2024-08-18,Receita de Vendas,Débito,27085.86,Sudeste,DOC-002740,Contabilidade
2741,2024-10-13,Outras Receitas,Débito,49690.89,Sudeste,DOC-002741,Financeiro
2742,2024-01-31,Despesas Administrativas,Débito,61765.06,Norte,DOC-002742,TI
2743,2024-04-11,Receita de Serviços,Débito,10280.86,Nordeste,DOC-002743,Vendas
2744,2025-01-25,Custo de Mercadorias,Crédito,7887.86,Norte,DOC-002744,Contabilidade
2745,2022-11-12,Outras Receitas,Débito,80839.46,Sudeste,DOC-002745,Logística
2746,2024-11-15,Receita de Vendas,Crédito,23666.3,Sudeste,DOC-002746,TI
2747,2023-01-26,Custo de Mercadorias,Débito,8807.35,Norte,DOC-002747,Financeiro
2748,2023-08-13,Depreciação,Débito,91573.28,Centro-Oeste,DOC-002748,Marketing
2749,2022-03-07,Impostos,Crédito,81451.8,Nordeste,DOC-002749,Financeiro
2750,2025-10-24,Juros Passivos,Crédito,19245.79,Norte,DOC-002750,Financeiro
2751,2024-09-23,Depreciação,Crédito,2382.31,Sul,DOC-002751,Marketing
2752,2025-08-09,Depreciação,Crédito,58318.89,Norte,DOC-002752,Marketing
2753,2023-05-04,Outras Receitas,Débito,84186.18,Nordeste,DOC-002753,Logística
2754,2025-08-03,Juros Passivos,Débito,13908.22,Norte,DOC-002754,Financeiro
2755,2025-10-06,Outras Receitas,Crédito,95502.29,Sudeste,DOC-002755,Marketing
2756,2023-02-21,Juros Passivos,Crédito,68929.52,Sudeste,DOC-002756,TI
2757,2022-04-01,Despesas Administrativas,Crédito,78501.4,Sudeste,DOC-002757,Logística
2758,2024-04-18,Depreciação,Débito,24849.42,Nordeste,DOC-002758,Marketing
2759,2022-01-28,Despesas Administrativas,Crédito,54250.98,Sul,DOC-002759,Financeiro
2760,2023-03-25,Despesas Administrativas,Débito,79459.57,Sudeste,DOC-002760,Logística
2761,2023-03-12,Impostos,Crédito,1684.18,Norte,DOC-002761,Financeiro
2762,2024-12-20,Receita de Serviços,Crédito,74780.31,Sudeste,DOC-002762,Logística
2763,2024-08-17,Receita de Serviços,Crédito,41124.13,Sudeste,DOC-002763,TI
2764,2025-05-01,Outras Receitas,Débito,25943.7,Norte,DOC-002764,Contabilidade
2765,2025-05-07,Marketing,Débito,18807.48,Nordeste,DOC-002765,RH
2766,2025-12-19,Outras Receitas,Débito,65625.01,Nordeste,DOC-002766,TI
2767,2025-04-10,Custo de Mercadorias,Crédito,7646.97,Centro-Oeste,DOC-002767,Marketing
2768,2022-03-28,Custo de Mercadorias,Crédito,47347.01,Sudeste,DOC-002768,Logística
2769,2024-11-06,Custo de Mercadorias,Débito,46612.19,Centro-Oeste,DOC-002769,Financeiro
2770,2023-04-23,Receita de Vendas,Crédito,42000.71,Norte,DOC-002770,Vendas
2771,2025-11-24,Marketing,Crédito,21566.26,Norte,DOC-002771,Contabilidade
2772,2025-02-20,Custo de Mercadorias,Débito,93850.37,Nordeste,DOC-002772,Logística
2773,2023-04-26,Marketing,Crédito,13723.25,Centro-Oeste,DOC-002773,RH
2774,2024-06-25,Depreciação,Crédito,62442.68,Sul,DOC-002774,Vendas
2775,2024-01-22,Outras Receitas,Crédito,50937.44,Nordeste,DOC-002775,TI
2776,2022-12-28,Custo de Mercadorias,Crédito,28981.27,Sudeste,DOC-002776,Financeiro
2777,2023-08-01,Receita de Serviços,Débito,53787.63,Nordeste,DOC-002777,Financeiro
2778,2022-11-11,Marketing,Crédito,3133.22,Nordeste,DOC-002778,Contabilidade
2779,2024-04-16,Receita de Serviços,Débito,42127.03,Norte,DOC-002779,Logística
2780,2023-12-21,Marketing,Débito,73834.51,Norte,DOC-002780,Financeiro
2781,2022-03-07,Despesas Administrativas,Débito,22027.47,Centro-Oeste,DOC-002781,RH
2782,2024-05-20,Depreciação,Débito,41565.91,Sudeste,DOC-002782,Contabilidade
2783,2024-02-15,Despesas Administrativas,Débito,94059.63,Nordeste,DOC-002783,Marketing
2784,2022-02-15,Despesas Administrativas,Crédito,32642.32,Sul,DOC-002784,Contabilidade
2785,2025-03-05,Receita de Serviços,Crédito,58568.27,Nordeste,DOC-002785,TI
2786,2023-01-09,Outras Receitas,Débito,12242.15,Centro-Oeste,DOC-002786,Vendas
2787,2024-01-24,Juros Passivos,Débito,3625.32,Sudeste,DOC-002787,Contabilidade
2788,2022-07-09,Receita de Vendas,Débito,77232.45,Norte,DOC-002788,RH
2789,2023-01-20,Receita de Serviços,Crédito,2278.35,Sul,DOC-002789,Logística
2790,2023-08-18,Outras Receitas,Crédito,88273.66,Sudeste,DOC-002790,TI
2791,2023-03-02,Impostos,Crédito,29062.04,Norte,DOC-002791,Logística
2792,2022-03-03,Despesas com Pessoal,Débito,36326.18,Nordeste,DOC-002792,Logística
2793,2023-03-27,Impostos,Crédito,30536.02,Nordeste,DOC-002793,Marketing
2794,2025-05-01,Juros Passivos,Crédito,66289.69,Sul,DOC-002794,Logística
2795,2025-03-14,Custo de Mercadorias,Crédito,29165.64,Nordeste,DOC-002795,Financeiro
2796,2023-04-29,Receita de Vendas,Débito,86702.86,Sul,DOC-002796,Vendas
2797,2024-06-28,Receita de Serviços,Crédito,19900.35,Sudeste,DOC-002797,Marketing
2798,2024-08-23,Despesas com Pessoal,Débito,32680.83,Nordeste,DOC-002798,Logística
2799,2022-02-04,Despesas Administrativas,Crédito,42000.61,Norte,DOC-002799,RH
2800,2025-07-20,Impostos,Crédito,36463.84,Nordeste,DOC-002800,Vendas
2801,2023-07-02,Impostos,Débito,6282.84,Centro-Oeste,DOC-002801,Financeiro
2802,2024-06-12,Receita de Vendas,Crédito,84344.81,Sul,DOC-002802,Financeiro
2803,2024-12-30,Juros Passivos,Crédito,24709.22,Centro-Oeste,DOC-002803,TI
2804,2023-02-04,Receita de Vendas,Crédito,22138.07,Norte,DOC-002804,Contabilidade
2805,2025-03-18,Juros Passivos,Débito,45798.76,Sul,DOC-002805,Logística
2806,2025-10-11,Receita de Vendas,Crédito,4900.32,Sul,DOC-002806,RH
2807,2025-03-30,Outras Receitas,Débito,57595.64,Centro-Oeste,DOC-002807,Contabilidade
2808,2022-10-12,Juros Passivos,Débito,16158.4,Sudeste,DOC-002808,Marketing
2809,2024-01-11,Receita de Serviços,Crédito,1572.65,Norte,DOC-002809,TI
2810,2023-10-12,Receita de Serviços,Crédito,80095.92,Sul,DOC-002810,Vendas
2811,2024-05-27,Depreciação,Crédito,66850.81,Sul,DOC-002811,Financeiro
2812,2022-07-26,Impostos,Crédito,15308.42,Sudeste,DOC-002812,Marketing
2813,2025-08-14,Receita de Vendas,Crédito,23643.26,Sudeste,DOC-002813,RH
2814,2022-07-28,Outras Receitas,Crédito,43294.75,Norte,DOC-002814,TI
2815,2025-08-18,Impostos,Débito,70655.05,Centro-Oeste,DOC-002815,Logística
2816,2025-02-24,Custo de Mercadorias,Crédito,72590.52,Sudeste,DOC-002816,Vendas
2817,2024-02-24,Juros Passivos,Crédito,10684.27,Centro-Oeste,DOC-002817,Marketing
2818,2022-06-11,Receita de Vendas,Crédito,58189.35,Norte,DOC-002818,Contabilidade
2819,2023-01-27,Receita de Serviços,Crédito,21100.36,Nordeste,DOC-002819,Contabilidade
2820,2024-06-27,Outras Receitas,Crédito,63564.45,Sudeste,DOC-002820,RH
2821,2023-06-14,Impostos,Débito,32886.12,Norte,DOC-002821,Contabilidade
2822,2023-02-10,Outras Receitas,Débito,13055.43,Nordeste,DOC-002822,TI
2823,2024-01-01,Depreciação,Débito,42143.47,Sul,DOC-002823,Financeiro
2824,2023-08-07,Custo de Mercadorias,Crédito,60630.26,Sudeste,DOC-002824,Marketing
2825,2025-08-17,Outras Receitas,Crédito,65415.62,Norte,DOC-002825,TI
2826,2022-07-29,Juros Passivos,Crédito,33783.02,Sul,DOC-002826,Contabilidade
2827,2023-02-25,Receita de Vendas,Débito,240.55,Nordeste,DOC-002827,Marketing
2828,2023-04-14,Marketing,Débito,69080.15,Sul,DOC-002828,TI
2829,2023-06-01,Receita de Vendas,Débito,13543.97,Centro-Oeste,DOC-002829,Vendas
2830,2025-05-12,Despesas Administrativas,Débito,24103.61,Sul,DOC-002830,TI
2831,2023-03-13,Despesas Administrativas,Débito,87862.19,Sudeste,DOC-002831,Marketing
2832,2023-04-10,Marketing,Débito,31609.42,Sul,DOC-002832,RH
2833,2023-01-28,Outras Receitas,Débito,15782.86,Nordeste,DOC-002833,Marketing
2834,2022-07-30,Receita de Serviços,Débito,84846.21,Norte,DOC-002834,Financeiro
2835,2024-02-27,Custo de Mercadorias,Crédito,10829.11,Nordeste,DOC-002835,Vendas
2836,2025-11-01,Custo de Mercadorias,Débito,15881.42,Nordeste,DOC-002836,RH
2837,2024-11-25,Despesas Administrativas,Débito,43777.03,Sul,DOC-002837,Contabilidade
2838,2024-01-28,Outras Receitas,Crédito,7957.03,Nordeste,DOC-002838,Marketing
2839,2022-12-25,Despesas com Pessoal,Débito,99781.78,Centro-Oeste,DOC-002839,TI
2840,2025-01-06,Despesas Administrativas,Crédito,39531.19,Sul,DOC-002840,Marketing
2841,2024-12-14,Custo de Mercadorias,Débito,47291.8,Sudeste,DOC-002841,Vendas
2842,2022-05-24,Despesas com Pessoal,Débito,37829.6,Centro-Oeste,DOC-002842,Marketing
2843,2023-05-15,Impostos,Crédito,89831.34,Centro-Oeste,DOC-002843,RH
2844,2023-08-16,Depreciação,Débito,44979.65,Sudeste,DOC-002844,Vendas
2845,2022-10-18,Marketing,Crédito,947.6,Nordeste,DOC-002845,TI
2846,2025-09-20,Custo de Mercadorias,Crédito,43069.69,Centro-Oeste,DOC-002846,RH
2847,2025-01-01,Receita de Serviços,Débito,65011.66,Sul,DOC-002847,TI
2848,2024-01-14,Despesas com Pessoal,Crédito,46855.58,Centro-Oeste,DOC-002848,Contabilidade
2849,2025-02-26,Despesas com Pessoal,Crédito,95169.04,Sul,DOC-002849,Marketing
2850,2024-04-10,Juros Passivos,Débito,993.32,Nordeste,DOC-002850,Vendas
2851,2025-03-18,Custo de Mercadorias,Débito,75098.44,Sul,DOC-002851,TI
2852,2022-09-14,Juros Passivos,Crédito,9192.41,Sul,DOC-002852,Vendas
2853,2022-05-06,Impostos,Crédito,26605.59,Centro-Oeste,DOC-002853,Financeiro
2854,2024-12-31,Marketing,Débito,24552.39,Nordeste,DOC-002854,Contabilidade
2855,2022-07-24,Despesas com Pessoal,Crédito,9515.86,Sudeste,DOC-002855,Vendas
2856,2024-01-29,Marketing,Débito,27828.85,Sul,DOC-002856,Marketing
2857,2023-09-27,Marketing,Débito,62066.1,Nordeste,DOC-002857,RH
2858,2025-02-02,Marketing,Débito,99634.83,Sudeste,DOC-002858,Marketing
2859,2022-09-08,Custo de Mercadorias,Débito,67014.05,Centro-Oeste,DOC-002859,Vendas
2860,2022-11-02,Depreciação,Débito,89251.59,Centro-Oeste,DOC-002860,Marketing
2861,2024-08-16,Receita de Serviços,Crédito,1783.18,Sul,DOC-002861,Vendas
2862,2022-02-27,Depreciação,Débito,6608.23,Norte,DOC-002862,Logística
2863,2025-10-13,Outras Receitas,Crédito,9157.44,Centro-Oeste,DOC-002863,Vendas
2864,2025-07-17,Outras Receitas,Débito,6690.97,Norte,DOC-002864,Marketing
2865,2023-10-22,Impostos,Débito,8698.81,Norte,DOC-002865,RH
2866,2024-02-27,Receita de Serviços,Crédito,54809.86,Centro-Oeste,DOC-002866,Vendas
2867,2024-03-02,Receita de Vendas,Crédito,515.09,Sudeste,DOC-002867,Logística
2868,2024-12-08,Impostos,Débito,48740.14,Sudeste,DOC-002868,Vendas
2869,2023-05-19,Custo de Mercadorias,Débito,59034.53,Sudeste,DOC-002869,RH
2870,2024-11-20,Receita de Vendas,Débito,57601.8,Norte,DOC-002870,Contabilidade
2871,2024-11-03,Juros Passivos,Débito,18526.9,Centro-Oeste,DOC-002871,Contabilidade
2872,2024-02-21,Despesas Administrativas,Débito,82416.78,Norte,DOC-002872,Contabilidade
2873,2022-05-13,Depreciação,Crédito,31933.62,Sudeste,DOC-002873,Vendas
2874,2025-09-29,Receita de Serviços,Crédito,81469.27,Sul,DOC-002874,Vendas
2875,2025-07-02,Despesas com Pessoal,Débito,12022.14,Sul,DOC-002875,Vendas
2876,2025-11-02,Impostos,Débito,51177.0,Sul,DOC-002876,RH
2877,2022-01-04,Receita de Vendas,Crédito,62995.21,Centro-Oeste,DOC-002877,RH
2878,2024-08-15,Custo de Mercadorias,Débito,82666.12,Norte,DOC-002878,TI
2879,2024-01-02,Juros Passivos,Débito,48782.66,Sudeste,DOC-002879,Vendas
2880,2023-08-12,Marketing,Débito,10952.61,Sudeste,DOC-002880,Contabilidade
2881,2025-08-17,Marketing,Débito,20802.06,Centro-Oeste,DOC-002881,Financeiro
2882,2024-03-15,Marketing,Crédito,53700.67,Centro-Oeste,DOC-002882,Logística
2883,2024-10-15,Receita de Vendas,Crédito,23754.0,Centro-Oeste,DOC-002883,Marketing
2884,2025-03-20,Despesas Administrativas,Débito,60968.04,Centro-Oeste,DOC-002884,TI
2885,2024-05-27,Despesas com Pessoal,Débito,43697.05,Sudeste,DOC-002885,Financeiro
2886,2023-01-30,Receita de Vendas,Crédito,76199.09,Norte,DOC-002886,Logística
2887,2025-06-10,Marketing,Débito,26206.02,Norte,DOC-002887,Logística
2888,2022-07-05,Juros Passivos,Crédito,62259.27,Sul,DOC-002888,Marketing
2889,2025-06-01,Juros Passivos,Débito,39515.39,Sudeste,DOC-002889,Marketing
2890,2023-06-28,Receita de Vendas,Débito,95398.67,Sul,DOC-002890,Vendas
2891,2023-03-25,Despesas Administrativas,Crédito,92795.68,Sul,DOC-002891,Contabilidade
2892,2024-09-28,Marketing,Débito,66957.73,Centro-Oeste,DOC-002892,Marketing
2893,2025-08-14,Receita de Vendas,Débito,34003.65,Sudeste,DOC-002893,Marketing
2894,2023-01-20,Despesas com Pessoal,Débito,66381.65,Centro-Oeste,DOC-002894,Contabilidade
2895,2022-04-08,Despesas com Pessoal,Débito,22310.12,Sul,DOC-002895,Logística
2896,2025-09-14,Outras Receitas,Débito,4386.51,Sudeste,DOC-002896,Contabilidade
