id,data_envio,pedido,transportadora,origem,destino,peso_kg,custo_frete,dias_entrega,status
3131,2025-03-12,PED-003131,FastDelivery,Sul,Nordeste,16.69,228.05,15,Aguardando
3132,2024-01-28,PED-003132,FastDelivery,Sudeste,Centro-Oeste,383.96,198.11,4,Em Trânsito
3133,2024-02-24,PED-003133,FastDelivery,Nordeste,Sul,383.97,180.35,2,Entregue
3134,2023-10-31,PED-003134,RapidFrete,Centro-Oeste,Sudeste,403.52,150.93,5,Entregue
3135,2022-06-02,PED-003135,TransLog,Sudeste,Sul,265.14,343.13,15,Em Trânsito
3136,2023-08-20,PED-003136,TransLog,Sudeste,Nordeste,278.15,55.53,10,Em Trânsito
3137,2023-11-11,PED-003137,FastDelivery,Sudeste,Norte,407.93,467.21,2,Aguardando
3138,2024-04-17,PED-003138,RapidFrete,Sul,Sul,95.59,143.23,3,Aguardando
3139,2022-08-12,PED-003139,TransLog,Centro-Oeste,Norte,71.22,231.75,11,Aguardando
3140,2022-02-08,PED-003140,GlobalShip,Sudeste,Norte,102.15,436.54,12,Entregue
3141,2022-02-07,PED-003141,ExpressCargo,Nordeste,Sul,145.5,491.8,1,Devolvido
3142,2024-01-25,PED-003142,FastDelivery,Sudeste,Centro-Oeste,220.94,399.29,4,Aguardando
3143,2024-07-24,PED-003143,GlobalShip,Norte,Centro-Oeste,194.2,363.8,10,Entregue
3144,2024-12-12,PED-003144,RapidFrete,Sudeste,Sul,307.91,496.55,10,Em Trânsito
3145,2025-11-04,PED-003145,FastDelivery,Sudeste,Nordeste,6.09,19.4,8,Devolvido
3146,2023-08-24,PED-003146,ExpressCargo,Sul,Norte,128.51,323.71,4,Em Trânsito
3147,2024-06-26,PED-003147,RapidFrete,Sudeste,Nordeste,158.33,100.39,15,Aguardando
3148,2023-07-16,PED-003148,GlobalShip,Norte,Nordeste,468.21,29.23,1,Em Trânsito
3149,2025-05-17,PED-003149,ExpressCargo,Centro-Oeste,Sudeste,80.66,237.75,10,Aguardando
3150,2022-12-22,PED-003150,FastDelivery,Sul,Norte,28.63,114.99,14,Aguardando
3151,2025-06-25,PED-003151,TransLog,Sudeste,Centro-Oeste,163.63,494.18,13,Aguardando
3152,2024-08-16,PED-003152,RapidFrete,Sudeste,Norte,214.29,50.58,6,Em Trânsito
3153,2025-11-29,PED-003153,RapidFrete,Norte,Sudeste,462.72,496.04,15,Entregue
3154,2024-01-13,PED-003154,TransLog,Norte,Nordeste,130.71,423.69,2,Em Trânsito
3155,2022-03-05,PED-003155,ExpressCargo,Sudeste,Sul,185.21,70.16,10,Entregue
3156,2024-03-01,PED-003156,TransLog,Sul,Norte,483.91,434.83,13,Em Trânsito
3157,2024-08-30,PED-003157,RapidFrete,Norte,Norte,192.13,206.13,11,Devolvido
3158,2025-09-10,PED-003158,RapidFrete,Nordeste,Centro-Oeste,124.93,372.65,4,Entregue
3159,2023-10-22,PED-003159,RapidFrete,Sul,Centro-Oeste,185.56,34.51,14,Aguardando
3160,2025-01-27,PED-003160,ExpressCargo,Norte,Centro-Oeste,477.66,252.24,8,Em Trânsito
3161,2024-08-03,PED-003161,GlobalShip,Norte,Nordeste,446.0,400.79,11,Devolvido
3162,2022-08-16,PED-003162,TransLog,Norte,Sul,151.03,361.69,4,Entregue
3163,2022-02-09,PED-003163,RapidFrete,Nordeste,Sul,171.2,318.31,11,Em Trânsito
3164,2024-02-23,PED-003164,TransLog,Nordeste,Centro-Oeste,104.9,389.97,9,Em Trânsito
3165,2025-03-18,PED-003165,TransLog,Sul,Sul,184.17,276.75,4,Em Trânsito
3166,2023-04-15,PED-003166,RapidFrete,Sudeste,Sudeste,488.74,379.2,2,Devolvido
3167,2025-09-30,PED-003167,GlobalShip,Centro-Oeste,Norte,129.66,119.98,8,Em Trânsito
3168,2022-03-19,PED-003168,TransLog,Nordeste,Sul,481.0,167.91,12,Aguardando
3169,2024-11-03,PED-003169,GlobalShip,Centro-Oeste,Nordeste,389.83,21.13,12,Entregue
3170,2022-12-31,PED-003170,FastDelivery,Norte,Nordeste,270.42,135.54,9,Em Trânsito
3171,2022-02-10,PED-003171,ExpressCargo,Norte,Sudeste,372.67,374.52,13,Aguardando
3172,2024-04-06,PED-003172,TransLog,Norte,Sul,153.35,80.0,4,Devolvido
3173,2025-11-23,PED-003173,RapidFrete,Norte,Norte,125.2,39.75,13,Em Trânsito
3174,2024-10-19,PED-003174,FastDelivery,Norte,Sudeste,376.18,495.41,12,Aguardando
3175,2023-08-16,PED-003175,FastDelivery,Sudeste,Nordeste,73.33,96.48,12,Em Trânsito
3176,2023-09-03,PED-003176,FastDelivery,Centro-Oeste,Nordeste,192.73,89.39,14,Aguardando
3177,2023-04-02,PED-003177,GlobalShip,Sudeste,Nordeste,308.35,278.98,11,Aguardando
3178,2024-02-21,PED-003178,FastDelivery,Centro-Oeste,Sudeste,264.58,317.67,3,Aguardando
3179,2025-06-22,PED-003179,ExpressCargo,Nordeste,Sudeste,86.42,200.24,3,Aguardando
3180,2024-12-07,PED-003180,RapidFrete,Norte,Norte,260.46,10.53,14,Em Trânsito
3181,2023-12-23,PED-003181,FastDelivery,Sudeste,Norte,51.3,258.81,15,Em Trânsito
3182,2024-08-25,PED-003182,FastDelivery,Nordeste,Norte,20.51,273.3,12,Devolvido
3183,2022-10-22,PED-003183,ExpressCargo,Sul,Norte,122.31,410.27,15,Em Trânsito
3184,2022-03-11,PED-003184,FastDelivery,Centro-Oeste,Sudeste,264.7,131.35,7,Devolvido
3185,2022-01-24,PED-003185,GlobalShip,Sul,Nordeste,118.18,239.41,5,Em Trânsito
3186,2022-08-29,PED-003186,TransLog,Nordeste,Norte,338.98,82.82,8,Entregue
3187,2024-07-09,PED-003187,ExpressCargo,Nordeste,Nordeste,166.3,265.03,4,Entregue
3188,2024-11-17,PED-003188,TransLog,Sudeste,Nordeste,418.71,228.64,12,Aguardando
3189,2025-03-21,PED-003189,ExpressCargo,Nordeste,Nordeste,227.75,62.0,12,Devolvido
3190,2022-07-29,PED-003190,RapidFrete,Sudeste,Sul,474.42,431.02,14,Devolvido
3191,2024-04-06,PED-003191,GlobalShip,Nordeste,Nordeste,328.82,237.96,6,Em Trânsito
3192,2022-10-05,PED-003192,ExpressCargo,Nordeste,Nordeste,33.41,357.85,10,Entregue
3193,2023-05-02,PED-003193,ExpressCargo,Sul,Sudeste,309.14,458.78,5,Devolvido
3194,2025-01-20,PED-003194,GlobalShip,Nordeste,Nordeste,277.53,281.86,11,Devolvido
3195,2023-10-03,PED-003195,TransLog,Centro-Oeste,Sudeste,487.66,257.25,15,Devolvido
3196,2022-03-27,PED-003196,FastDelivery,Sudeste,Nordeste,260.47,357.26,4,Devolvido
3197,2022-06-07,PED-003197,GlobalShip,Sudeste,Norte,269.4,430.51,11,Entregue
3198,2024-11-10,PED-003198,RapidFrete,Sul,Centro-Oeste,458.66,375.33,2,Entregue
3199,2025-12-24,PED-003199,RapidFrete,Centro-Oeste,Norte,382.51,122.8,9,Em Trânsito
3200,2023-06-18,PED-003200,FastDelivery,Norte,Centro-Oeste,288.9,496.42,4,Devolvido
3201,2023-07-30,PED-003201,TransLog,Sul,Centro-Oeste,396.8,74.27,8,Entregue
3202,2022-04-27,PED-003202,ExpressCargo,Norte,Norte,144.55,80.9,3,Devolvido
3203,2025-06-19,PED-003203,RapidFrete,Sul,Sudeste,36.3,113.42,12,Aguardando
3204,2023-06-25,PED-003204,GlobalShip,Nordeste,Sudeste,387.1,11.01,13,Devolvido
3205,2024-08-24,PED-003205,FastDelivery,Nordeste,Sul,158.99,257.59,13,Entregue
3206,2025-02-14,PED-003206,TransLog,Sudeste,Sudeste,323.9,351.03,6,Em Trânsito
3207,2023-09-16,PED-003207,ExpressCargo,Sul,Norte,421.7,205.75,10,Em Trânsito
3208,2025-10-18,PED-003208,RapidFrete,Norte,Sul,175.61,177.52,2,Em Trânsito
3209,2022-06-26,PED-003209,TransLog,Centro-Oeste,Sudeste,349.0,287.66,10,Devolvido
3210,2025-07-06,PED-003210,RapidFrete,Nordeste,Sudeste,93.39,182.63,6,Aguardando
3211,2022-11-22,PED-003211,FastDelivery,Norte,Centro-Oeste,453.19,91.62,14,Devolvido
3212,2023-03-05,PED-003212,TransLog,Sul,Sul,261.18,103.26,12,Em Trânsito
3213,2022-09-24,PED-003213,FastDelivery,Sul,Sudeste,166.64,310.05,4,Devolvido
3214,2023-04-22,PED-003214,RapidFrete,Sudeste,Sudeste,379.99,296.78,11,Entregue
3215,2024-12-30,PED-003215,GlobalShip,Sudeste,Norte,111.11,385.95,5,Aguardando
3216,2022-11-06,PED-003216,FastDelivery,Sudeste,Centro-Oeste,138.77,36.29,15,Em Trânsito
3217,2024-11-12,PED-003217,TransLog,Nordeste,Norte,35.29,286.17,9,Aguardando
3218,2025-06-10,PED-003218,FastDelivery,Sudeste,Sul,278.04,150.39,13,Devolvido
3219,2025-06-24,PED-003219,ExpressCargo,Sudeste,Sudeste,486.89,116.76,3,Devolvido
3220,2023-11-06,PED-003220,RapidFrete,Centro-Oeste,Norte,462.29,343.89,6,Aguardando
3221,2023-05-11,PED-003221,TransLog,Sul,Nordeste,358.97,46.32,7,Aguardando
3222,2023-09-28,PED-003222,TransLog,Sul,Sudeste,2.74,343.98,5,Entregue
3223,2022-06-01,PED-003223,RapidFrete,Centro-Oeste,Sul,139.88,112.83,15,Aguardando
3224,2023-09-16,PED-003224,TransLog,Centro-Oeste,Norte,173.31,379.99,15,Aguardando
3225,2024-09-05,PED-003225,FastDelivery,Centro-Oeste,Centro-Oeste,110.65,224.8,11,Em Trânsito
3226,2022-04-24,PED-003226,TransLog,Norte,Nordeste,87.26,146.75,8,Devolvido
3227,2022-05-19,PED-003227,GlobalShip,Centro-Oeste,Sudeste,170.59,334.33,8,Em Trânsito
3228,2025-07-28,PED-003228,ExpressCargo,Sul,Sul,96.2,394.09,12,Devolvido
3229,2023-03-22,PED-003229,TransLog,Sudeste,Norte,212.51,213.8,2,Devolvido
3230,2024-08-05,PED-003230,RapidFrete,Norte,Centro-Oeste,4.72,210.56,8,Aguardando
3231,2025-05-05,PED-003231,RapidFrete,Norte,Sul,155.5,96.23,6,Aguardando
3232,2023-04-07,PED-003232,FastDelivery,Sudeste,Sul,355.96,367.43,5,Devolvido
3233,2022-07-10,PED-003233,FastDelivery,Nordeste,Norte,469.09,487.26,4,Entregue
3234,2023-12-04,PED-003234,RapidFrete,Norte,Norte,231.66,224.1,3,Em Trânsito
3235,2022-08-21,PED-003235,TransLog,Sudeste,Centro-Oeste,349.51,485.9,9,Devolvido
3236,2023-12-24,PED-003236,FastDelivery,Sul,Sul,28.44,347.26,12,Entregue
3237,2022-12-17,PED-003237,FastDelivery,Nordeste,Sul,499.47,279.23,15,Entregue
3238,2023-10-25,PED-003238,FastDelivery,Norte,Nordeste,388.05,135.76,4,Aguardando
3239,2023-08-02,PED-003239,FastDelivery,Norte,Nordeste,256.86,463.94,6,Entregue
3240,2023-05-08,PED-003240,ExpressCargo,Sul,Sul,387.36,209.32,6,Entregue
3241,2023-10-13,PED-003241,TransLog,Centro-Oeste,Sul,321.84,135.48,11,Aguardando
3242,2023-09-30,PED-003242,FastDelivery,Sul,Sudeste,280.09,439.08,9,Entregue
3243,2024-11-07,PED-003243,TransLog,Sudeste,Centro-Oeste,36.67,245.01,7,Aguardando
3244,2025-08-16,PED-003244,GlobalShip,Sudeste,Sudeste,370.85,494.62,7,Em Trânsito
3245,2022-04-22,PED-003245,TransLog,Norte,Sudeste,318.12,264.8,9,Em Trânsito
3246,2023-12-24,PED-003246,ExpressCargo,Centro-Oeste,Sudeste,35.53,395.92,10,Em Trânsito
3247,2024-12-18,PED-003247,ExpressCargo,Centro-Oeste,Centro-Oeste,275.92,432.0,15,Entregue
3248,2022-07-20,PED-003248,ExpressCargo,Nordeste,Centro-Oeste,313.52,409.74,12,Aguardando
3249,2022-09-21,PED-003249,RapidFrete,Norte,Norte,136.87,118.24,6,Aguardando
3250,2025-09-27,PED-003250,FastDelivery,Sudeste,Centro-Oeste,442.77,250.01,12,Devolvido
3251,2023-09-01,PED-003251,ExpressCargo,Sudeste,Nordeste,270.4,23.47,10,Aguardando
3252,2022-02-02,PED-003252,GlobalShip,Sudeste,Nordeste,282.69,346.75,13,Aguardando
3253,2022-09-23,PED-003253,RapidFrete,Norte,Centro-Oeste,207.48,154.77,11,Aguardando
3254,2024-10-22,PED-003254,ExpressCargo,Sul,Sudeste,221.88,25.45,14,Aguardando
3255,2022-01-17,PED-003255,RapidFrete,Sul,Norte,473.29,353.12,2,Devolvido
3256,2025-10-16,PED-003256,RapidFrete,Sul,Sul,265.21,337.18,10,Aguardando
3257,2024-10-09,PED-003257,FastDelivery,Sudeste,Sul,93.41,85.32,1,Entregue
3258,2025-11-05,PED-003258,GlobalShip,Centro-Oeste,Nordeste,236.99,50.81,5,Devolvido
3259,2025-09-19,PED-003259,TransLog,Sul,Norte,348.05,38.3,14,Devolvido
3260,2024-07-31,PED-003260,FastDelivery,Nordeste,Centro-Oeste,227.14,90.27,12,Entregue
3261,2023-03-11,PED-003261,GlobalShip,Centro-Oeste,Centro-Oeste,391.75,216.95,12,Em Trânsito
3262,2023-05-27,PED-003262,GlobalShip,Sudeste,Sudeste,367.53,380.33,13,Em Trânsito
3263,2023-02-28,PED-003263,FastDelivery,Centro-Oeste,Norte,183.83,443.24,7,Em Trânsito
3264,2024-02-23,PED-003264,RapidFrete,Nordeste,Centro-Oeste,212.82,354.31,6,Entregue
3265,2025-11-27,PED-003265,ExpressCargo,Sudeste,Norte,350.93,104.4,12,Em Trânsito
3266,2025-01-31,PED-003266,GlobalShip,Norte,Centro-Oeste,99.34,487.81,6,Entregue
3267,2025-10-28,PED-003267,GlobalShip,Centro-Oeste,Norte,463.93,230.91,8,Entregue
3268,2025-10-24,PED-003268,RapidFrete,Nordeste,Nordeste,449.72,250.51,8,Aguardando
3269,2025-10-04,PED-003269,GlobalShip,Nordeste,Sul,85.68,412.1,6,Devolvido
3270,2023-05-29,PED-003270,RapidFrete,Sul,Nordeste,116.03,36.0,8,Em Trânsito
3271,2024-03-29,PED-003271,ExpressCargo,Nordeste,Nordeste,232.29,441.05,8,Em Trânsito
3272,2024-04-04,PED-003272,FastDelivery,Sul,Nordeste,65.05,102.28,13,Aguardando
3273,2024-12-02,PED-003273,GlobalShip,Sudeste,Sul,65.9,333.32,6,Entregue
3274,2022-10-26,PED-003274,ExpressCargo,Nordeste,Sudeste,6.84,493.25,8,Em Trânsito
3275,2022-01-04,PED-003275,GlobalShip,Sudeste,Sudeste,188.48,64.32,3,Entregue
3276,2022-08-30,PED-003276,TransLog,Sul,Nordeste,324.77,160.12,13,Entregue
3277,2025-11-08,PED-003277,TransLog,Sudeste,Sul,202.23,465.33,15,Aguardando
3278,2023-12-19,PED-003278,RapidFrete,Sudeste,Nordeste,39.54,281.89,8,Devolvido
3279,2022-03-10,PED-003279,GlobalShip,Nordeste,Sudeste,477.04,22.03,7,Aguardando
3280,2024-05-22,PED-003280,ExpressCargo,Sudeste,Sudeste,66.68,257.65,4,Devolvido
3281,2022-05-15,PED-003281,RapidFrete,Sul,Sul,368.95,306.94,12,Entregue
3282,2024-11-09,PED-003282,TransLog,Sudeste,Sul,278.37,265.76,7,Aguardando
3283,2022-09-27,PED-003283,RapidFrete,Centro-Oeste,Norte,9.5,118.83,1,Entregue
3284,2023-03-04,PED-003284,TransLog,Norte,Sul,17.27,297.91,10,Devolvido
3285,2025-10-06,PED-003285,TransLog,Nordeste,Centro-Oeste,40.91,203.79,6,Devolvido
3286,2023-09-02,PED-003286,GlobalShip,Norte,Norte,469.16,246.28,10,Aguardando
3287,2024-03-24,PED-003287,FastDelivery,Norte,Centro-Oeste,89.54,29.11,12,Aguardando
3288,2024-07-15,PED-003288,TransLog,Sudeste,Norte,344.95,81.28,2,Em Trânsito
3289,2025-01-01,PED-003289,TransLog,Centro-Oeste,Norte,86.18,164.98,15,Devolvido
3290,2025-06-16,PED-003290,ExpressCargo,Norte,Norte,439.61,368.02,3,Em Trânsito
3291,2024-09-20,PED-003291,TransLog,Nordeste,Sudeste,294.94,357.02,5,Devolvido
3292,2023-07-21,PED-003292,TransLog,Sul,Norte,125.93,210.98,3,Aguardando
3293,2024-04-17,PED-003293,RapidFrete,Norte,Sul,474.45,436.02,9,Aguardando
3294,2023-10-09,PED-003294,TransLog,Centro-Oeste,Sudeste,435.95,312.49,1,Em Trânsito
3295,2023-01-24,PED-003295,RapidFrete,Norte,Norte,403.41,104.3,12,Em Trânsito
3296,2022-12-12,PED-003296,RapidFrete,Centro-Oeste,Sudeste,27.36,360.85,11,Devolvido
3297,2024-12-22,PED-003297,FastDelivery,Norte,Centro-Oeste,428.24,70.39,15,Entregue
3298,2024-06-29,PED-003298,FastDelivery,Norte,Sudeste,480.2,467.44,5,Aguardando
3299,2024-04-21,PED-003299,FastDelivery,Sul,Norte,173.78,76.43,5,Em Trânsito
3300,2024-06-13,PED-003300,TransLog,Norte,Centro-Oeste,348.22,121.62,15,Aguardando
3301,2025-06-27,PED-003301,GlobalShip,Sudeste,Sul,49.46,129.67,3,Devolvido
3302,2022-06-23,PED-003302,FastDelivery,Sudeste,Sul,323.26,362.76,9,Devolvido
3303,2022-11-15,PED-003303,ExpressCargo,Norte,Norte,168.74,429.7,1,Em Trânsito
3304,2022-02-03,PED-003304,GlobalShip,Sul,Nordeste,428.44,257.99,13,Em Trânsito
3305,2024-12-04,PED-003305,RapidFrete,Sul,Sul,212.3,156.83,11,Entregue
3306,2025-02-13,PED-003306,ExpressCargo,Centro-Oeste,Sudeste,232.15,146.91,4,Aguardando
3307,2023-12-13,PED-003307,RapidFrete,Nordeste,Norte,124.42,443.72,12,Em Trânsito
3308,2022-06-14,PED-003308,FastDelivery,Sudeste,Centro-Oeste,437.87,279.57,15,Entregue
3309,2023-12-11,PED-003309,FastDelivery,Sul,Centro-Oeste,50.32,123.95,14,Devolvido
3310,2024-05-30,PED-003310,RapidFrete,Nordeste,Nordeste,6.78,27.93,4,Entregue
3311,2023-05-04,PED-003311,RapidFrete,Norte,Sul,99.32,284.89,12,Entregue
3312,2022-09-19,PED-003312,FastDelivery,Sul,Sudeste,36.41,131.23,12,Devolvido
3313,2025-11-14,PED-003313,GlobalShip,Centro-Oeste,Centro-Oeste,32.61,293.83,5,Entregue
3314,2025-03-12,PED-003314,RapidFrete,Sudeste,Norte,26.47,442.4,13,Devolvido
3315,2023-05-09,PED-003315,GlobalShip,Nordeste,Nordeste,169.11,446.45,3,Em Trânsito
3316,2022-04-25,PED-003316,TransLog,Sul,Centro-Oeste,264.93,307.59,6,Entregue
3317,2025-01-28,PED-003317,GlobalShip,Norte,Nordeste,240.35,360.98,5,Devolvido
3318,2022-06-16,PED-003318,ExpressCargo,Sul,Centro-Oeste,467.09,396.63,6,Aguardando
3319,2024-07-08,PED-003319,ExpressCargo,Norte,Sudeste,6.78,315.5,2,Entregue
3320,2025-06-23,PED-003320,RapidFrete,Centro-Oeste,Sul,47.53,75.03,1,Em Trânsito
3321,2024-08-18,PED-003321,TransLog,Norte,Sudeste,442.57,186.27,6,Devolvido
3322,2023-01-31,PED-003322,RapidFrete,Nordeste,Sul,475.14,467.28,2,Entregue
3323,2025-01-04,PED-003323,RapidFrete,Norte,Norte,51.04,403.75,10,Devolvido
3324,2024-12-06,PED-003324,RapidFrete,Norte,Nordeste,356.76,451.49,12,Entregue
3325,2023-05-23,PED-003325,TransLog,Sudeste,Sudeste,465.62,358.74,5,Em Trânsito
3326,2022-06-29,PED-003326,FastDelivery,Norte,Sudeste,387.28,188.58,13,Aguardando
3327,2025-01-23,PED-003327,FastDelivery,Sul,Nordeste,107.57,451.2,13,Entregue
3328,2024-08-14,PED-003328,ExpressCargo,Nordeste,Sudeste,431.4,254.75,4,Entregue
3329,2022-11-27,PED-003329,FastDelivery,Sudeste,Centro-Oeste,343.94,268.79,6,Em Trânsito
3330,2022-11-20,PED-003330,RapidFrete,Sudeste,Norte,9.18,338.91,2,Em Trânsito
3331,2023-08-29,PED-003331,TransLog,Norte,Nordeste,95.56,132.87,10,Aguardando
3332,2023-11-21,PED-003332,TransLog,Sudeste,Norte,187.78,251.43,11,Em Trânsito
3333,2022-07-05,PED-003333,RapidFrete,Norte,Nordeste,89.92,319.31,7,Devolvido
3334,2023-06-30,PED-003334,RapidFrete,Nordeste,Sul,220.33,27.45,5,Aguardando
3335,2025-11-20,PED-003335,RapidFrete,Norte,Sudeste,56.79,272.9,13,Aguardando
3336,2022-06-07,PED-003336,FastDelivery,Centro-Oeste,Nordeste,95.2,269.84,6,Aguardando
3337,2025-11-02,PED-003337,TransLog,Sul,Sul,480.91,398.7,12,Devolvido
3338,2023-07-18,PED-003338,GlobalShip,Centro-Oeste,Centro-Oeste,351.87,308.43,14,Em Trânsito
3339,2022-06-30,PED-003339,FastDelivery,Sudeste,Nordeste,240.77,393.03,2,Em Trânsito
3340,2023-01-29,PED-003340,GlobalShip,Norte,Sul,101.25,233.37,5,Devolvido
3341,2025-12-03,PED-003341,RapidFrete,Sudeste,Sul,430.31,183.59,2,Aguardando
3342,2025-09-30,PED-003342,ExpressCargo,Sul,Norte,477.62,127.85,8,Em Trânsito
3343,2023-06-05,PED-003343,FastDelivery,Centro-Oeste,Sudeste,496.14,116.72,11,Aguardando
3344,2022-09-11,PED-003344,ExpressCargo,Norte,Centro-Oeste,198.8,242.13,4,Entregue
3345,2024-01-30,PED-003345,ExpressCargo,Sul,Nordeste,241.46,223.6,8,Aguardando
3346,2025-08-20,PED-003346,TransLog,Centro-Oeste,Sul,126.44,287.54,11,Aguardando
3347,2024-08-09,PED-003347,ExpressCargo,Sul,Norte,460.77,437.93,15,Entregue
3348,2024-05-04,PED-003348,RapidFrete,Norte,Norte,8.55,102.83,6,Entregue
3349,2022-03-21,PED-003349,ExpressCargo,Sul,Nordeste,376.46,385.83,13,Devolvido
3350,2024-04-23,PED-003350,ExpressCargo,Sul,Nordeste,496.87,44.91,15,Entregue
3351,2022-10-11,PED-003351,TransLog,Centro-Oeste,Centro-Oeste,353.68,345.0,8,Em Trânsito
3352,2025-11-21,PED-003352,ExpressCargo,Sul,Sul,260.28,429.09,12,Devolvido
3353,2025-09-23,PED-003353,GlobalShip,Sudeste,Sul,56.46,263.22,7,Aguardando
3354,2023-09-21,PED-003354,GlobalShip,Nordeste,Centro-Oeste,393.78,265.31,4,Em Trânsito
3355,2025-12-15,PED-003355,ExpressCargo,Centro-Oeste,Sul,65.66,237.04,8,Entregue
3356,2022-11-06,PED-003356,RapidFrete,Sul,Norte,460.08,257.99,4,Aguardando
3357,2022-09-08,PED-003357,RapidFrete,Nordeste,Nordeste,91.32,250.84,2,Devolvido
3358,2025-10-07,PED-003358,RapidFrete,Nordeste,Nordeste,322.27,16.78,14,Em Trânsito
3359,2022-07-23,PED-003359,FastDelivery,Norte,Norte,17.09,227.58,9,Aguardando
3360,2025-09-07,PED-003360,FastDelivery,Sudeste,Nordeste,80.8,54.98,9,Em Trânsito
3361,2022-09-01,PED-003361,RapidFrete,Norte,Centro-Oeste,316.06,493.48,12,Devolvido
3362,2025-02-17,PED-003362,TransLog,Sudeste,Nordeste,437.25,78.59,11,Devolvido
3363,2024-12-29,PED-003363,GlobalShip,Norte,Sul,123.03,50.87,13,Devolvido
3364,2024-02-29,PED-003364,GlobalShip,Sul,Sul,420.69,258.57,13,Em Trânsito
3365,2023-09-06,PED-003365,RapidFrete,Nordeste,Sul,492.6,121.89,12,Aguardando
3366,2022-04-20,PED-003366,GlobalShip,Nordeste,Centro-Oeste,386.51,364.59,3,Devolvido
3367,2023-08-14,PED-003367,ExpressCargo,Sudeste,Sul,449.36,151.39,15,Em Trânsito
3368,2022-12-24,PED-003368,ExpressCargo,Norte,Centro-Oeste,396.48,93.89,1,Em Trânsito
3369,2022-11-28,PED-003369,ExpressCargo,Centro-Oeste,Centro-Oeste,260.19,389.32,4,Aguardando
3370,2023-08-30,PED-003370,FastDelivery,Norte,Nordeste,420.93,268.93,1,Devolvido
3371,2025-09-28,PED-003371,RapidFrete,Nordeste,Sul,439.22,72.1,8,Devolvido
3372,2023-03-03,PED-003372,RapidFrete,Norte,Nordeste,267.37,150.0,8,Entregue
3373,2024-05-14,PED-003373,FastDelivery,Centro-Oeste,Nordeste,348.29,482.69,11,Entregue
3374,2024-05-11,PED-003374,GlobalShip,Sul,Norte,402.21,13.67,13,Em Trânsito
3375,2023-11-08,PED-003375,TransLog,Sudeste,Sul,191.82,319.69,6,Devolvido
3376,2022-09-08,PED-003376,ExpressCargo,Centro-Oeste,Sul,324.33,377.75,14,Devolvido
3377,2022-05-29,PED-003377,GlobalShip,Norte,Nordeste,111.13,260.62,12,Devolvido
3378,2024-07-01,PED-003378,TransLog,Sul,Sudeste,460.6,476.04,14,Em Trânsito
3379,2022-02-26,PED-003379,FastDelivery,Sul,Nordeste,61.72,430.41,7,Em Trânsito
3380,2024-06-11,PED-003380,FastDelivery,Sul,Sudeste,278.73,241.49,10,Em Trânsito
3381,2025-11-18,PED-003381,GlobalShip,Sudeste,Norte,369.7,295.26,5,Aguardando
3382,2025-11-08,PED-003382,TransLog,Norte,Norte,92.92,291.6,8,Em Trânsito
3383,2022-07-17,PED-003383,ExpressCargo,Nordeste,Sul,392.65,215.06,14,Em Trânsito
3384,2023-08-28,PED-003384,RapidFrete,Nordeste,Sul,205.61,235.51,2,Devolvido
3385,2024-03-21,PED-003385,ExpressCargo,Sudeste,Nordeste,468.63,177.81,13,Em Trânsito
3386,2024-07-09,PED-003386,RapidFrete,Nordeste,Norte,465.14,269.69,13,Aguardando
3387,2022-09-08,PED-003387,TransLog,Sul,Norte,28.53,271.06,12,Devolvido
3388,2023-01-17,PED-003388,ExpressCargo,Sul,Nordeste,79.94,361.33,6,Aguardando
3389,2023-06-10,PED-003389,GlobalShip,Centro-Oeste,Sudeste,148.85,201.98,11,Aguardando
3390,2023-11-28,PED-003390,GlobalShip,Norte,Norte,385.85,335.59,11,Entregue
3391,2025-12-30,PED-003391,RapidFrete,Norte,Centro-Oeste,184.1,409.51,8,Em Trânsito
3392,2024-08-23,PED-003392,GlobalShip,Sudeste,Nordeste,256.27,363.94,12,Devolvido
3393,2025-01-05,PED-003393,FastDelivery,Centro-Oeste,Norte,280.72,210.37,5,Entregue
3394,2025-03-09,PED-003394,TransLog,Norte,Nordeste,157.94,479.26,6,Devolvido
3395,2022-05-10,PED-003395,ExpressCargo,Centro-Oeste,Norte,413.54,103.76,10,Aguardando
3396,2023-09-11,PED-003396,TransLog,Sul,Nordeste,70.15,295.21,5,Em Trânsito
3397,2024-12-01,PED-003397,TransLog,Nordeste,Norte,242.9,144.01,2,Aguardando
3398,2025-05-18,PED-003398,TransLog,Sul,Centro-Oeste,356.39,123.1,5,Entregue
3399,2024-05-16,PED-003399,GlobalShip,Norte,Sudeste,298.41,450.48,2,Entregue
3400,2023-03-25,PED-003400,GlobalShip,Sul,Nordeste,257.89,52.08,13,Aguardando
3401,2024-08-10,PED-003401,GlobalShip,Sudeste,Nordeste,106.26,226.93,10,Entregue
3402,2023-11-25,PED-003402,TransLog,Norte,Norte,188.65,130.2,10,Em Trânsito
3403,2023-02-28,PED-003403,RapidFrete,Nordeste,Nordeste,24.3,158.68,6,Aguardando
3404,2025-04-05,PED-003404,ExpressCargo,Sudeste,Nordeste,452.7,91.63,10,Aguardando
3405,2024-09-01,PED-003405,ExpressCargo,Sul,Sul,25.99,298.61,13,Devolvido
3406,2023-03-03,PED-003406,RapidFrete,Nordeste,Sudeste,207.2,145.34,6,Entregue
