id,data_campanha,canal,regiao,investimento,impressoes,conversoes,taxa_conversao,departamento
3183,2025-11-20,Google Ads,Centro-Oeste,18630.35,25677,496,6.06,Marketing
3184,2022-08-04,SEO,Sudeste,32120.13,47453,101,4.46,Vendas
3185,2025-01-07,LinkedIn,Sul,31077.65,52598,26,3.79,Vendas
3186,2023-03-13,YouTube,Sudeste,47346.72,39159,30,0.33,Financeiro
3187,2024-03-21,TikTok,Centro-Oeste,22160.98,27657,184,3.39,TI
3188,2023-06-14,TikTok,Centro-Oeste,44441.43,27468,127,1.28,Vendas
3189,2022-08-03,Instagram,Norte,24873.8,61056,265,2.93,TI
3190,2022-02-22,LinkedIn,Sudeste,38151.39,71749,366,23.49,Contabilidade
3191,2023-05-26,Instagram,Norte,206.38,66900,1,0.04,Contabilidade
3192,2022-07-18,YouTube,Norte,12042.73,79286,464,92.43,RH
3193,2025-12-13,SEO,Norte,23255.5,53500,250,3.77,TI
3194,2024-03-22,Email,Centro-Oeste,28169.09,35846,255,2.57,TI
3195,2025-04-23,Email,Sudeste,14106.75,95047,401,30.22,Financeiro
3196,2022-09-14,Instagram,Sudeste,47934.66,91415,72,0.98,Vendas
3197,2023-11-29,Email,Norte,21633.22,23200,9,0.14,TI
3198,2024-12-07,Email,Sudeste,37308.74,47622,92,1.67,RH
3199,2025-12-19,SEO,Sudeste,7191.52,71900,46,0.55,Contabilidade
3200,2025-07-03,LinkedIn,Nordeste,20095.38,88644,128,1.32,Financeiro
3201,2023-01-25,Facebook,Sul,48963.59,6590,180,6.03,Vendas
3202,2024-06-21,YouTube,Norte,27100.67,84754,284,5.59,Marketing
3203,2023-04-05,TikTok,Nordeste,12825.33,50511,374,52.97,RH
3204,2024-11-14,SEO,Sudeste,48461.06,45492,31,0.83,Contabilidade
3205,2023-09-19,TikTok,Sudeste,36934.15,99796,308,8.46,TI
3206,2025-09-01,Email,Nordeste,26478.51,94124,111,1.17,TI
3207,2025-04-30,Instagram,Sudeste,750.13,71414,146,2.56,Vendas
3208,2024-03-29,Facebook,Centro-Oeste,42362.76,10095,151,5.56,TI
3209,2024-10-04,YouTube,Norte,37799.15,69556,218,3.21,TI
3210,2024-05-24,SEO,Sul,4522.36,82485,193,2.61,RH
3211,2023-09-28,Instagram,Centro-Oeste,33915.91,56252,361,6.01,RH
3212,2023-03-24,SEO,Centro-Oeste,6626.71,93071,295,37.82,Logística
3213,2023-08-27,SEO,Norte,32985.59,91363,369,9.44,RH
3214,2024-12-15,LinkedIn,Centro-Oeste,27571.69,50415,99,1.53,RH
3215,2022-09-03,Email,Centro-Oeste,37798.97,80581,267,3.03,Financeiro
3216,2025-05-24,YouTube,Centro-Oeste,49821.97,30508,70,2.26,Logística
3217,2023-04-02,Facebook,Centro-Oeste,27839.06,87874,456,13.42,TI
3218,2025-05-15,Facebook,Sul,24020.66,6563,238,4.88,Logística
3219,2024-11-23,YouTube,Norte,26390.21,10922,254,4.25,TI
3220,2025-07-29,LinkedIn,Nordeste,25829.19,37326,391,7.35,TI
3221,2022-11-02,Email,Centro-Oeste,9049.49,36831,270,17.72,RH
3222,2024-10-13,Facebook,Centro-Oeste,10515.89,86276,398,4.88,Contabilidade
3223,2022-10-24,SEO,Norte,45318.23,61012,157,3.05,Vendas
3224,2022-04-04,LinkedIn,Sul,26365.42,47602,68,6.33,Logística
3225,2024-06-26,YouTube,Sudeste,35578.32,59518,28,0.5,Marketing
3226,2023-10-20,LinkedIn,Centro-Oeste,129.27,64460,397,6.22,Logística
3227,2024-03-14,TikTok,Nordeste,3076.49,29478,112,1.73,TI
3228,2023-06-03,TikTok,Centro-Oeste,13529.26,12080,497,8.37,Contabilidade
3229,2024-06-08,LinkedIn,Nordeste,41428.63,81716,425,8.05,Financeiro
3230,2025-08-06,Email,Sul,20845.59,91505,32,1.2,Logística
3231,2024-05-03,Email,Sul,13294.9,45829,123,9.24,Financeiro
3232,2024-07-09,SEO,Sudeste,26421.97,63137,356,10.39,TI
3233,2023-06-18,YouTube,Norte,38147.39,11489,34,0.42,Logística
3234,2025-05-04,YouTube,Centro-Oeste,12820.32,4362,44,4.05,TI
3235,2022-11-14,SEO,Sudeste,41277.83,89683,301,3.55,Contabilidade
3236,2025-10-18,SEO,Sul,10192.58,86822,434,6.12,Contabilidade
3237,2023-05-26,TikTok,Sudeste,6407.56,63723,266,4.18,Marketing
3238,2023-04-05,Email,Sudeste,13109.32,16913,68,1.44,Marketing
3239,2024-07-14,Email,Norte,5812.53,17739,98,1.11,Logística
3240,2023-12-31,YouTube,Centro-Oeste,39113.6,24702,214,2.27,Vendas
3241,2024-09-07,SEO,Sudeste,45663.02,24428,192,2.55,Marketing
3242,2025-10-12,Email,Norte,38105.96,31718,174,3.41,RH
3243,2025-03-18,LinkedIn,Sul,31731.37,59843,261,4.34,RH
3244,2024-03-28,Email,Nordeste,17965.74,24750,121,13.38,Contabilidade
3245,2022-03-10,SEO,Centro-Oeste,28961.24,35074,224,2.73,Contabilidade
3246,2025-12-22,LinkedIn,Sul,19946.21,87713,258,91.17,TI
3247,2025-09-03,TikTok,Sudeste,47248.84,91601,373,13.35,Contabilidade
3248,2023-05-07,SEO,Nordeste,22369.13,69087,139,1.86,TI
3249,2025-11-13,LinkedIn,Centro-Oeste,42579.32,86385,180,4.03,Vendas
3250,2025-04-08,TikTok,Nordeste,1330.17,72973,421,7.93,Marketing
3251,2022-12-28,Email,Norte,13588.81,21425,433,9.95,Contabilidade
3252,2022-01-16,Email,Sudeste,44392.62,68575,391,4.49,Financeiro
3253,2025-07-09,Google Ads,Sul,35160.11,94346,455,6.07,Financeiro
3254,2023-06-07,Instagram,Sudeste,10048.22,22699,459,8.94,Financeiro
3255,2022-08-17,SEO,Sudeste,40280.27,73072,53,0.7,Vendas
3256,2025-01-04,Facebook,Centro-Oeste,24073.22,54298,482,22.87,Contabilidade
3257,2022-05-14,TikTok,Nordeste,44173.55,50556,80,1.02,Contabilidade
3258,2024-12-16,TikTok,Nordeste,4381.58,9264,379,7.77,TI
3259,2022-06-04,Facebook,Sudeste,34965.05,56726,110,1.59,Contabilidade
3260,2024-05-18,Instagram,Centro-Oeste,38761.51,98875,61,0.92,RH
3261,2025-03-28,YouTube,Sudeste,36246.58,52548,267,9.14,Logística
3262,2023-01-04,Email,Sudeste,3892.23,75645,70,2.28,Vendas
3263,2025-08-28,YouTube,Sudeste,12955.9,6559,207,2.74,TI
3264,2022-07-08,Email,Sul,19681.9,88240,226,2.39,Marketing
3265,2023-11-15,TikTok,Sul,23066.67,49575,72,2.46,Vendas
3266,2025-05-08,Google Ads,Norte,47834.57,82294,77,2.41,Marketing
3267,2024-06-23,LinkedIn,Centro-Oeste,37947.41,45711,114,2.53,Vendas
3268,2022-07-16,Facebook,Centro-Oeste,49781.8,42246,244,2.84,Vendas
3269,2022-05-16,Facebook,Sul,42888.98,44679,485,32.77,Financeiro
3270,2022-01-04,TikTok,Norte,4694.74,57988,309,4.08,Financeiro
3271,2025-09-28,LinkedIn,Norte,32692.64,28463,499,29.49,Contabilidade
3272,2023-09-02,SEO,Nordeste,42404.87,73553,461,13.89,Vendas
3273,2022-11-27,SEO,Centro-Oeste,20072.36,2063,151,4.02,Marketing
3274,2022-12-25,Facebook,Norte,12316.88,14137,355,13.01,Marketing
3275,2024-04-06,TikTok,Centro-Oeste,47402.37,79087,357,29.02,Marketing
3276,2025-05-24,SEO,Sul,29008.26,59851,342,4.37,TI
3277,2024-09-10,Google Ads,Centro-Oeste,11700.38,57176,359,4.07,Logística
3278,2025-02-04,LinkedIn,Nordeste,36305.01,6388,189,15.79,Marketing
3279,2023-11-07,Email,Centro-Oeste,40100.45,51902,110,3.37,Contabilidade
3280,2025-06-15,LinkedIn,Sudeste,19862.94,66608,241,3.35,Vendas
3281,2023-09-08,Email,Centro-Oeste,21025.9,76962,436,5.18,TI
3282,2023-02-02,Instagram,Sudeste,1614.87,59781,206,6.32,RH
3283,2024-02-12,Google Ads,Centro-Oeste,7066.87,19429,13,0.14,Marketing
3284,2022-10-15,Facebook,Norte,7426.39,81505,312,10.52,Marketing
3285,2023-03-12,SEO,Norte,22400.24,57474,489,4.91,Logística
3286,2022-12-14,Google Ads,Sul,24217.41,76894,460,13.17,RH
3287,2022-09-01,Facebook,Nordeste,24058.53,3427,447,12.31,RH
3288,2025-06-13,LinkedIn,Sul,7636.1,79094,303,39.35,TI
3289,2025-09-26,SEO,Sul,18517.14,46793,1,0.02,Financeiro
3290,2024-06-09,Google Ads,Sudeste,49214.6,68221,40,6.02,Vendas
3291,2022-03-05,Google Ads,Centro-Oeste,2002.28,90411,372,8.22,Contabilidade
3292,2022-06-12,LinkedIn,Norte,21059.43,36940,8,0.22,Vendas
3293,2024-01-03,TikTok,Centro-Oeste,20872.73,26694,468,14.89,TI
3294,2022-09-03,SEO,Centro-Oeste,36794.82,76276,55,0.99,RH
3295,2025-08-17,Instagram,Sul,31604.77,11748,335,4.26,RH
3296,2025-05-06,YouTube,Sul,36796.8,87238,55,6.3,RH
3297,2024-02-16,Email,Norte,43227.77,65239,120,1.73,Marketing
3298,2022-09-21,Google Ads,Centro-Oeste,47717.74,76228,291,5.75,RH
3299,2024-03-25,Google Ads,Sul,31760.5,4577,402,30.43,Financeiro
3300,2022-08-08,Facebook,Centro-Oeste,41242.47,87721,6,0.16,Logística
3301,2024-02-28,Email,Nordeste,20876.02,80752,319,6.37,Marketing
3302,2025-09-03,Email,Sul,31620.18,65605,100,2.86,Vendas
3303,2025-04-09,YouTube,Norte,3035.19,16274,435,7.03,Vendas
3304,2025-07-15,Google Ads,Centro-Oeste,16804.97,29893,411,13.55,Contabilidade
3305,2024-06-03,Instagram,Centro-Oeste,38576.77,89756,494,5.32,RH
3306,2025-08-17,Google Ads,Centro-Oeste,37130.54,79110,287,3.49,TI
3307,2025-02-03,SEO,Centro-Oeste,13309.96,47697,141,8.33,Logística
3308,2023-03-07,Instagram,Centro-Oeste,20285.65,5140,374,6.73,Contabilidade
3309,2025-10-08,Email,Norte,31967.35,11558,230,2.45,Vendas
3310,2022-07-21,Google Ads,Nordeste,18543.3,68252,290,3.02,TI
3311,2024-03-30,TikTok,Sudeste,34711.24,91075,416,77.76,RH
3312,2022-11-14,Facebook,Sul,43382.12,44551,184,2.2,Contabilidade
3313,2022-03-29,Email,Nordeste,48811.33,80443,271,6.21,Vendas
3314,2024-11-20,Instagram,Centro-Oeste,29536.76,71756,16,0.3,Financeiro
3315,2025-05-31,Google Ads,Nordeste,25744.7,63686,102,20.9,Vendas
3316,2022-06-19,Instagram,Norte,22664.54,49263,105,1.15,Contabilidade
3317,2025-08-08,Email,Sul,27792.92,47501,290,8.38,Logística
3318,2024-12-01,TikTok,Sul,3171.34,11176,129,4.04,Marketing
3319,2025-04-28,SEO,Norte,48755.22,36887,370,111.11,Marketing
3320,2025-02-07,Facebook,Nordeste,2958.97,94115,36,0.56,TI
3321,2022-01-05,Google Ads,Centro-Oeste,24763.9,68463,17,0.29,Marketing
3322,2022-10-04,LinkedIn,Centro-Oeste,36434.98,67366,55,3.06,TI
3323,2023-08-06,SEO,Nordeste,43746.87,42723,298,5.46,Vendas
3324,2022-10-27,SEO,Centro-Oeste,35015.94,57539,197,14.24,Marketing
3325,2022-11-15,TikTok,Norte,13519.61,9213,479,45.23,RH
3326,2022-09-06,SEO,Nordeste,9618.73,78176,66,1.54,TI
3327,2022-08-13,Facebook,Norte,24863.0,41357,220,2.58,Vendas
3328,2025-12-11,Google Ads,Sul,7961.75,54244,384,6.72,Contabilidade
3329,2024-04-22,Facebook,Nordeste,6862.67,17180,346,5.36,Contabilidade
3330,2025-02-28,Email,Sul,39415.55,12539,365,33.55,TI
3331,2025-12-24,LinkedIn,Nordeste,3943.11,92225,84,17.68,TI
3332,2024-02-21,SEO,Centro-Oeste,21046.32,83004,296,4.56,Logística
3333,2023-01-18,LinkedIn,Sul,23288.58,96286,125,3.85,Financeiro
3334,2023-08-24,LinkedIn,Centro-Oeste,25296.56,37903,50,0.76,Vendas
3335,2022-02-16,TikTok,Centro-Oeste,8843.27,87829,258,2.59,Logística
3336,2024-11-15,Google Ads,Centro-Oeste,2883.56,96698,102,1.67,TI
3337,2023-07-08,Instagram,Sul,30776.56,85027,462,37.71,Financeiro
3338,2022-11-09,SEO,Sudeste,27215.68,65465,203,6.69,TI
3339,2024-10-01,Instagram,Sudeste,1411.33,38576,256,12.17,TI
3340,2025-04-08,Facebook,Centro-Oeste,41650.65,98144,190,2.49,Contabilidade
3341,2022-06-22,SEO,Centro-Oeste,28671.17,45060,382,23.99,RH
3342,2024-01-24,Instagram,Sul,15668.1,56597,182,4.24,Vendas
3343,2022-10-10,Facebook,Sudeste,31383.27,26984,71,3.23,RH
3344,2024-12-10,TikTok,Nordeste,15343.73,75255,135,1.52,TI
3345,2022-11-14,Facebook,Sudeste,33191.41,23588,11,0.17,Marketing
3346,2025-08-19,LinkedIn,Centro-Oeste,38769.15,20085,334,52.52,Marketing
3347,2024-10-01,Facebook,Nordeste,31293.49,14984,430,8.84,Marketing
3348,2024-02-17,Instagram,Centro-Oeste,47944.39,30771,442,40.48,Vendas
3349,2023-07-29,Facebook,Nordeste,3117.08,3052,70,20.06,TI
3350,2023-07-31,YouTube,Centro-Oeste,5744.75,41295,33,1.05,TI
3351,2025-08-08,TikTok,Sul,14171.62,89852,238,42.88,Contabilidade
3352,2025-06-17,Instagram,Nordeste,18628.33,63707,339,4.31,TI
3353,2024-05-25,Google Ads,Centro-Oeste,47127.08,74841,64,0.83,Financeiro
3354,2024-08-26,TikTok,Nordeste,31185.21,47076,333,4.97,Logística
3355,2023-09-19,Facebook,Norte,29623.35,28746,331,5.71,TI
3356,2024-06-08,Email,Sul,42717.0,82600,353,5.58,Financeiro
3357,2025-12-18,YouTube,Nordeste,8477.84,29543,228,2.44,Financeiro
3358,2022-03-24,TikTok,Norte,25350.88,14888,484,10.23,Financeiro
3359,2023-12-31,Instagram,Nordeste,15777.48,6961,336,20.27,TI
3360,2024-09-17,Google Ads,Centro-Oeste,7287.27,19663,431,19.54,Logística
3361,2023-04-03,LinkedIn,Nordeste,18529.99,28555,291,3.18,TI
3362,2023-03-11,Facebook,Sudeste,40429.01,10749,118,1.65,Financeiro
3363,2025-09-22,TikTok,Centro-Oeste,36958.56,89894,318,6.19,Financeiro
3364,2024-09-25,Facebook,Norte,29152.52,80118,20,0.23,Contabilidade
3365,2022-05-20,Facebook,Norte,35907.38,49506,169,2.06,RH
3366,2023-05-07,Google Ads,Nordeste,45140.61,65843,65,3.21,Marketing
3367,2024-11-22,YouTube,Norte,32394.41,24824,479,7.16,Marketing
3368,2022-12-31,Email,Centro-Oeste,6598.36,67778,206,2.31,Logística
3369,2024-02-10,LinkedIn,Sudeste,49009.27,10068,364,7.73,Financeiro
3370,2023-12-11,Google Ads,Sul,32382.87,88825,254,53.25,Marketing
3371,2025-07-08,Facebook,Norte,32342.15,66237,235,2.68,Marketing
3372,2022-04-11,Google Ads,Nordeste,31643.4,97114,142,1.76,Contabilidade
3373,2025-05-18,Email,Nordeste,13096.07,37199,260,5.07,Vendas
3374,2023-02-24,YouTube,Sudeste,22133.86,57068,422,44.23,Marketing
3375,2024-03-24,TikTok,Norte,15546.96,16666,386,4.33,RH
3376,2024-12-13,Instagram,Sudeste,3893.46,94958,34,0.46,Logística
3377,2024-07-01,TikTok,Centro-Oeste,11090.98,78086,421,6.06,Financeiro
3378,2023-08-21,SEO,Nordeste,48621.95,61661,379,9.59,Logística
3379,2025-07-22,Facebook,Sul,49384.85,69153,328,18.09,Marketing
3380,2023-08-07,Facebook,Nordeste,20828.18,44925,167,3.6,Logística
3381,2023-12-22,SEO,Sudeste,38397.28,79272,324,4.27,Logística
3382,2024-07-31,Google Ads,Sudeste,40377.1,58929,370,36.82,Contabilidade
3383,2024-02-04,SEO,Nordeste,15506.37,4512,327,77.49,TI
3384,2023-06-21,Facebook,Nordeste,24298.21,62702,53,1.82,Marketing
3385,2025-07-31,Instagram,Sul,29428.76,83097,55,0.6,Marketing
3386,2022-09-18,Email,Norte,19156.68,49067,353,5.79,Marketing
3387,2025-07-07,Instagram,Centro-Oeste,39427.12,14710,468,5.67,Financeiro
3388,2023-12-29,YouTube,Centro-Oeste,14507.01,21448,272,4.05,Marketing
3389,2023-07-07,LinkedIn,Sudeste,45635.49,41344,388,14.75,RH
3390,2022-11-12,Google Ads,Nordeste,37246.1,17670,400,42.55,Marketing
3391,2023-08-23,YouTube,Norte,3734.93,60979,214,7.77,Financeiro
3392,2022-05-07,Facebook,Centro-Oeste,17088.72,68311,365,4.77,Financeiro
3393,2024-07-13,LinkedIn,Sudeste,2450.25,23313,210,3.37,TI
3394,2022-11-26,Facebook,Sul,2841.79,45888,122,1.88,Logística
3395,2023-02-04,Instagram,Norte,41989.01,50084,318,271.79,Financeiro
3396,2024-03-23,YouTube,Norte,36441.59,89214,21,0.37,RH
3397,2025-10-03,SEO,Nordeste,26039.84,29497,139,2.11,Marketing
3398,2022-05-28,Facebook,Norte,29060.64,5357,135,4.66,TI
3399,2024-10-03,YouTube,Norte,26934.67,39990,192,18.15,Contabilidade
3400,2023-01-17,Facebook,Centro-Oeste,20654.93,16704,125,1.62,Marketing
3401,2024-08-26,Instagram,Sul,6317.99,54443,192,34.97,Marketing
3402,2023-04-25,Facebook,Centro-Oeste,26198.24,89964,181,5.07,Marketing
3403,2022-03-09,TikTok,Norte,44951.3,38591,91,2.49,TI
3404,2024-07-21,TikTok,Nordeste,39522.39,22753,23,0.94,RH
3405,2025-05-08,SEO,Sul,23392.46,75240,316,9.71,Logística
3406,2023-08-24,Instagram,Sul,20070.66,96370,477,7.21,TI
3407,2024-03-13,TikTok,Sul,4193.87,60010,396,11.01,RH
3408,2022-04-28,Facebook,Norte,38172.69,9354,264,7.58,TI
3409,2025-11-08,Instagram,Nordeste,32680.48,70419,88,2.35,Marketing
3410,2022-10-30,LinkedIn,Sudeste,46199.06,65722,84,1.5,TI
3411,2024-12-09,Google Ads,Sudeste,13560.99,86588,407,10.01,Logística
3412,2025-01-31,YouTube,Sul,9437.07,33813,142,2.08,TI
3413,2025-12-31,Instagram,Sudeste,14009.12,14740,56,0.85,Logística
3414,2025-07-16,Email,Nordeste,37204.34,62221,166,1.71,Vendas
3415,2025-03-15,TikTok,Norte,9899.75,18337,301,14.49,Marketing
3416,2024-02-29,Google Ads,Centro-Oeste,33549.89,63073,39,0.62,TI
3417,2025-06-04,YouTube,Centro-Oeste,2617.78,35542,494,10.06,TI
3418,2023-06-28,LinkedIn,Sudeste,29391.34,61937,22,3.43,Vendas
3419,2024-07-27,Google Ads,Centro-Oeste,30935.46,2390,212,6.11,Marketing
3420,2022-12-11,LinkedIn,Sudeste,20736.32,25490,423,9.21,Financeiro
3421,2023-10-29,YouTube,Norte,33410.65,39549,395,4.44,Contabilidade
3422,2022-06-26,Facebook,Sul,44870.66,78747,182,29.69,Financeiro
3423,2023-04-27,Instagram,Nordeste,16079.27,89249,201,2.99,Financeiro
3424,2022-08-25,Facebook,Sudeste,30299.58,67673,389,6.93,TI
3425,2025-12-27,Instagram,Sudeste,9067.31,24402,308,3.2,TI
3426,2022-10-13,Instagram,Nordeste,20330.52,80551,149,6.14,Marketing
3427,2022-05-25,TikTok,Centro-Oeste,12413.44,63705,131,2.02,TI
3428,2025-10-23,TikTok,Nordeste,24548.97,21955,191,4.41,Contabilidade
3429,2024-12-02,LinkedIn,Sudeste,45695.86,57739,186,56.36,Financeiro
3430,2023-04-27,Email,Norte,29306.81,68341,110,3.24,Logística
3431,2024-08-24,LinkedIn,Sudeste,40700.73,84297,99,5.1,Marketing
3432,2023-01-09,YouTube,Sudeste,41676.86,69478,295,4.37,Financeiro
3433,2025-01-15,Google Ads,Sudeste,32258.03,78180,12,0.2,Financeiro
3434,2022-02-21,Google Ads,Nordeste,16861.49,19759,26,0.32,Marketing
3435,2025-11-18,YouTube,Norte,774.67,37819,103,1.32,Contabilidade
3436,2025-02-21,Google Ads,Nordeste,385.78,30113,79,1.05,Contabilidade
3437,2025-10-29,Facebook,Nordeste,4441.08,62901,72,1.49,Financeiro
3438,2025-03-10,LinkedIn,Sul,41218.49,23993,255,10.38,Logística
3439,2025-12-11,Email,Sul,20441.23,43956,370,8.49,Vendas
3440,2022-09-15,LinkedIn,Nordeste,24987.42,52802,213,2.24,Contabilidade
3441,2022-10-17,Email,Norte,48302.31,90003,109,1.39,Vendas
3442,2022-06-25,SEO,Sul,39930.45,66842,263,14.47,Logística
3443,2022-06-04,Google Ads,Sul,45507.92,67344,213,35.26,RH
3444,2022-05-08,Email,Norte,26759.56,82916,370,10.56,Vendas
3445,2024-06-15,Instagram,Centro-Oeste,19762.42,40601,90,1.64,Contabilidade
3446,2024-01-07,Email,Nordeste,6438.51,52079,247,3.05,Vendas
3447,2025-12-12,TikTok,Nordeste,39883.26,25296,353,14.01,TI
3448,2023-05-03,Instagram,Centro-Oeste,40043.11,7577,178,10.61,Financeiro
3449,2023-01-20,Instagram,Sul,30963.12,59011,296,6.96,Marketing
3450,2025-09-24,YouTube,Centro-Oeste,4920.47,93053,360,29.46,Financeiro
3451,2022-12-22,Email,Sul,310.3,43597,204,11.09,Vendas
3452,2024-05-22,Google Ads,Centro-Oeste,10044.8,61855,217,4.02,Contabilidade
3453,2024-04-11,YouTube,Centro-Oeste,7532.15,63770,294,25.0,Logística
3454,2023-03-11,Instagram,Norte,4765.74,60437,43,1.63,Vendas
3455,2025-04-08,Facebook,Sul,36867.24,35483,60,0.9,Marketing
3456,2022-04-22,YouTube,Nordeste,46328.66,57705,440,4.58,Logística
3457,2023-11-28,Facebook,Sudeste,33254.24,61047,260,3.72,Logística
3458,2025-06-23,Facebook,Sul,43712.96,50688,181,2.64,RH
3459,2023-01-12,Instagram,Nordeste,22196.68,50576,31,0.67,Marketing
3460,2023-12-13,Facebook,Centro-Oeste,28647.83,31735,293,3.92,Logística
3461,2023-02-08,Email,Nordeste,326.07,39896,137,7.62,Contabilidade
3462,2023-02-09,Facebook,Sudeste,20962.75,62330,220,2.82,Contabilidade
3463,2023-07-14,Instagram,Nordeste,13651.7,20021,461,26.83,Contabilidade
3464,2022-09-26,Facebook,Sul,9377.9,63858,154,4.75,RH
3465,2025-10-29,Google Ads,Nordeste,4722.95,34734,375,5.09,Vendas
3466,2022-07-26,Google Ads,Nordeste,5287.45,78453,167,2.74,RH
3467,2023-11-01,Google Ads,Sul,11896.88,97408,286,8.24,Vendas
3468,2022-02-19,Email,Centro-Oeste,8497.75,28167,51,0.95,TI
3469,2025-08-24,YouTube,Nordeste,48266.86,89090,162,3.29,Vendas
3470,2022-06-09,Facebook,Sudeste,3365.38,31177,225,6.81,Contabilidade
3471,2025-07-10,Facebook,Centro-Oeste,17477.01,35140,228,6.41,Vendas
3472,2024-11-02,Instagram,Centro-Oeste,46845.65,40674,324,17.37,Financeiro
3473,2025-03-16,Instagram,Nordeste,40060.53,5273,278,4.2,RH
3474,2025-08-13,Email,Centro-Oeste,6734.28,73228,484,62.05,Vendas
3475,2023-09-14,SEO,Sudeste,46469.53,16531,476,5.16,Financeiro
3476,2022-07-24,Facebook,Sudeste,28687.89,98458,351,11.77,Marketing
3477,2025-05-24,LinkedIn,Norte,47077.4,40641,305,5.67,Vendas
3478,2022-07-24,LinkedIn,Nordeste,36509.58,68802,173,2.4,TI
3479,2024-08-12,Email,Sudeste,39355.94,11713,212,2.96,TI
3480,2023-10-15,Email,Nordeste,21524.39,30690,5,0.07,Logística
3481,2025-09-30,LinkedIn,Sudeste,1089.95,62554,385,27.88,Vendas
3482,2024-09-17,Google Ads,Sudeste,24957.97,80360,132,2.12,Vendas
3483,2022-08-10,TikTok,Sul,40248.93,78963,89,1.76,Contabilidade
3484,2024-03-05,TikTok,Nordeste,120.39,78867,351,4.96,Financeiro
3485,2022-04-18,Email,Norte,49299.15,73694,437,6.12,Vendas
3486,2025-06-15,Facebook,Sudeste,30681.57,59168,33,0.36,Logística
3487,2025-11-13,YouTube,Centro-Oeste,22668.01,65408,380,8.77,TI
3488,2022-08-28,Instagram,Centro-Oeste,44443.64,46156,452,10.91,TI
3489,2023-10-31,Google Ads,Centro-Oeste,22707.25,52261,171,9.59,Financeiro
3490,2023-04-25,Email,Norte,5698.51,30713,361,3.62,Contabilidade
3491,2024-02-15,TikTok,Centro-Oeste,23356.26,37876,432,7.5,Financeiro
3492,2025-07-18,Google Ads,Sul,20966.45,39570,301,19.32,Marketing
3493,2025-09-13,Google Ads,Sul,6563.48,47220,478,7.32,Vendas
3494,2022-04-26,LinkedIn,Sul,20493.41,44265,374,6.96,Vendas
3495,2023-01-17,LinkedIn,Norte,25403.86,28541,267,10.54,RH
3496,2024-09-22,LinkedIn,Centro-Oeste,31021.21,27564,218,3.65,RH
3497,2024-01-18,Facebook,Sul,34994.07,61718,343,4.43,Financeiro
3498,2024-11-14,YouTube,Sul,12436.97,20402,185,7.64,Marketing
3499,2023-07-07,LinkedIn,Sudeste,35660.02,91743,357,5.27,Vendas
3500,2024-10-26,TikTok,Norte,21104.59,11069,90,1.17,Contabilidade
3501,2024-06-14,SEO,Nordeste,5882.14,84482,413,7.23,RH
3502,2023-02-04,Email,Centro-Oeste,37893.44,7246,177,2.51,Logística
3503,2023-11-21,Instagram,Sul,28449.19,35559,315,3.53,Financeiro
3504,2022-05-06,TikTok,Nordeste,11850.04,69224,410,7.37,Marketing
3505,2022-09-06,TikTok,Sul,34754.58,27787,141,2.82,Vendas
3506,2025-03-05,Facebook,Centro-Oeste,4349.01,21825,459,36.26,Marketing
3507,2022-03-09,YouTube,Sudeste,12696.42,52036,369,14.71,Marketing
3508,2024-01-09,TikTok,Centro-Oeste,45498.02,5324,281,5.44,TI
3509,2022-11-22,TikTok,Sudeste,47429.0,3586,189,5.57,Marketing
3510,2024-06-01,YouTube,Nordeste,12649.23,7552,236,3.14,Contabilidade
3511,2024-06-23,TikTok,Centro-Oeste,48232.87,11081,451,421.5,RH
3512,2025-09-04,SEO,Norte,1505.13,82455,360,7.6,TI
3513,2023-04-13,Email,Sudeste,24434.52,14440,423,7.0,Logística
3514,2025-12-29,Facebook,Sudeste,2183.59,7536,60,0.7,Vendas
3515,2022-04-18,Instagram,Centro-Oeste,28223.12,12539,71,2.0,RH
3516,2025-04-13,SEO,Norte,1516.16,9391,91,5.57,Marketing
3517,2025-10-13,TikTok,Nordeste,22116.14,81858,462,4.88,TI
3518,2023-10-22,Instagram,Nordeste,35443.85,64122,189,2.26,Vendas
3519,2023-06-02,TikTok,Centro-Oeste,34741.82,63926,14,0.29,Marketing
