id,data,ticker,empresa,abertura,maxima,minima,fechamento,volume,variacao_percentual
2565,2024-06-02,BBDC4,Bradesco,53.94,53.39,53.61,53.33,25058338,-1.13
2566,2022-07-25,WEGE3,WEG,65.61,65.95,63.86,65.45,35997814,-0.24
2567,2025-11-24,MGLU3,Magazine Luiza,196.96,198.3,197.13,196.33,9811889,-0.32
2568,2022-03-15,SUZB3,Suzano,137.39,139.34,140.36,136.62,27733310,-0.56
2569,2024-02-26,ABEV3,Ambev,76.3,77.25,78.3,75.72,47675486,-0.76
2570,2025-05-28,RENT3,Localiza,150.04,147.7,152.11,153.84,20277377,2.53
2571,2022-09-27,VALE3,Vale,85.28,85.6,82.76,81.68,3618668,-4.22
2572,2023-10-31,MGLU3,Magazine Luiza,42.12,41.48,41.08,41.7,6128597,-1.0
2573,2024-05-20,WEGE3,WEG,54.8,55.58,56.2,57.64,32956889,5.18
2574,2025-08-13,BBDC4,Bradesco,24.72,24.32,24.26,23.41,588528,-5.3
2575,2022-12-25,MGLU3,Magazine Luiza,121.71,122.86,121.22,118.01,27280423,-3.04
2576,2024-01-20,SUZB3,Suzano,37.45,37.46,37.08,37.06,17768988,-1.04
2577,2023-01-05,SUZB3,Suzano,150.24,147.42,153.83,150.32,47596315,0.05
2578,2025-01-07,SUZB3,Suzano,114.12,113.5,115.93,118.86,14717868,4.15
2579,2023-04-05,VALE3,Vale,31.07,31.6,31.28,33.87,23117636,9.01
2580,2023-01-20,WEGE3,WEG,148.95,147.95,151.59,151.27,21851495,1.56
2581,2025-03-16,SUZB3,Suzano,26.02,25.59,26.75,25.26,14063071,-2.92
2582,2023-12-31,PETR4,Petrobras,46.79,46.56,47.29,50.08,27183273,7.03
2583,2025-11-12,SUZB3,Suzano,173.27,172.18,170.78,174.19,45167519,0.53
2584,2023-12-13,PETR4,Petrobras,128.59,129.48,129.85,127.93,5601298,-0.51
2585,2023-05-24,BBDC4,Bradesco,147.93,149.73,147.07,146.52,12365427,-0.95
2586,2023-10-30,BBDC4,Bradesco,24.63,24.56,24.65,20.61,30417037,-16.32
2587,2024-07-05,ITUB4,Itaú,148.96,150.58,148.28,147.06,34776151,-1.28
2588,2022-03-21,SUZB3,Suzano,116.52,115.82,119.96,113.15,27726641,-2.89
2589,2025-12-24,BBAS3,Banco do Brasil,144.2,146.35,140.38,145.56,38083807,0.94
2590,2022-04-11,ITUB4,Itaú,34.34,34.84,35.34,36.13,360692,5.21
2591,2024-04-08,MGLU3,Magazine Luiza,58.54,57.66,57.31,60.44,10630393,3.25
2592,2023-10-04,WEGE3,WEG,14.4,14.14,14.28,11.56,49182737,-19.72
2593,2024-03-04,BBDC4,Bradesco,52.3,51.26,51.0,55.24,12660070,5.62
2594,2023-05-14,BBAS3,Banco do Brasil,124.94,125.82,124.25,126.47,13377147,1.22
2595,2024-02-05,ITUB4,Itaú,88.36,88.19,86.8,86.16,38440424,-2.49
2596,2025-06-10,MGLU3,Magazine Luiza,188.28,186.97,186.09,187.45,5038346,-0.44
2597,2023-03-20,RENT3,Localiza,86.78,87.8,87.76,82.72,28463464,-4.68
2598,2023-08-12,ABEV3,Ambev,103.36,103.77,102.13,98.99,2365971,-4.23
2599,2023-11-29,ABEV3,Ambev,149.79,149.49,153.85,148.82,26564964,-0.65
2600,2023-06-22,SUZB3,Suzano,50.35,50.03,51.45,52.89,46899230,5.04
2601,2025-10-22,VALE3,Vale,166.63,164.03,168.26,164.68,24863773,-1.17
2602,2023-09-06,WEGE3,WEG,167.55,169.59,168.28,164.22,16112192,-1.99
2603,2023-12-22,ABEV3,Ambev,147.46,146.34,145.64,144.12,46659757,-2.27
2604,2022-11-14,WEGE3,WEG,159.96,160.68,162.5,161.39,5068187,0.89
2605,2022-03-17,BBAS3,Banco do Brasil,156.47,158.27,155.12,158.81,47171909,1.5
2606,2025-12-03,ABEV3,Ambev,171.64,168.64,168.84,174.72,752783,1.79
2607,2022-05-19,BBAS3,Banco do Brasil,154.94,156.07,153.8,150.49,43360098,-2.87
2608,2025-10-18,ITUB4,Itaú,163.18,164.69,161.25,164.52,33980669,0.82
2609,2025-12-27,WEGE3,WEG,29.55,29.72,29.55,28.3,24774338,-4.23
2610,2023-09-18,ABEV3,Ambev,153.89,153.69,154.72,150.34,10000714,-2.31
2611,2022-07-05,RENT3,Localiza,23.57,23.95,23.59,25.55,31406908,8.4
2612,2023-03-16,WEGE3,WEG,60.19,59.5,58.89,64.17,35734813,6.61
2613,2022-07-25,ABEV3,Ambev,115.65,114.55,114.08,114.49,3705773,-1.0
2614,2024-04-15,ABEV3,Ambev,161.13,163.5,165.51,165.14,16175662,2.49
2615,2024-11-13,BBAS3,Banco do Brasil,14.37,14.17,14.28,16.03,21330200,11.55
2616,2022-08-08,MGLU3,Magazine Luiza,166.36,167.61,168.31,162.2,39724870,-2.5
2617,2022-05-15,RENT3,Localiza,163.53,166.03,167.93,166.09,37774958,1.57
2618,2024-07-04,MGLU3,Magazine Luiza,103.47,104.36,102.93,107.47,36919539,3.87
2619,2025-12-23,WEGE3,WEG,129.8,129.25,132.29,133.0,45379936,2.47
2620,2023-04-14,WEGE3,WEG,32.21,32.73,32.97,28.31,26265952,-12.11
2621,2023-04-06,ITUB4,Itaú,58.55,57.72,59.57,55.2,4662919,-5.72
2622,2024-01-22,MGLU3,Magazine Luiza,141.4,140.35,140.27,138.7,15207713,-1.91
2623,2022-08-30,ABEV3,Ambev,170.82,168.15,173.09,165.94,9406228,-2.86
2624,2025-09-18,ITUB4,Itaú,154.77,155.78,153.49,155.95,48087252,0.76
2625,2022-07-09,BBAS3,Banco do Brasil,192.3,192.96,195.63,190.12,47071232,-1.13
2626,2024-09-29,ABEV3,Ambev,114.2,112.94,114.88,109.94,19657041,-3.73
2627,2023-05-02,RENT3,Localiza,46.67,46.04,45.47,50.64,2550405,8.51
2628,2024-05-27,PETR4,Petrobras,122.52,122.12,120.61,123.2,34892925,0.56
2629,2023-11-06,ABEV3,Ambev,110.37,112.37,112.49,115.22,14365596,4.39
2630,2024-01-27,WEGE3,WEG,93.57,95.43,94.31,97.98,28178285,4.71
2631,2023-01-07,ABEV3,Ambev,41.48,41.95,40.48,39.75,4612799,-4.17
2632,2023-11-23,MGLU3,Magazine Luiza,132.43,134.76,128.48,135.01,45796539,1.95
2633,2022-09-16,WEGE3,WEG,81.7,81.95,83.1,83.95,49469499,2.75
2634,2024-03-19,BBDC4,Bradesco,15.34,15.55,15.7,19.23,37607160,25.36
2635,2024-02-26,BBDC4,Bradesco,64.85,63.73,63.68,62.55,48157587,-3.55
2636,2022-08-09,WEGE3,WEG,56.13,56.17,56.42,59.65,6746468,6.27
2637,2023-12-05,MGLU3,Magazine Luiza,61.61,61.96,62.33,56.65,39554740,-8.05
2638,2025-02-15,VALE3,Vale,171.98,168.7,175.86,171.28,49436360,-0.41
2639,2023-12-02,MGLU3,Magazine Luiza,40.55,40.85,40.68,36.36,12381701,-10.33
2640,2022-11-13,MGLU3,Magazine Luiza,199.29,199.09,195.31,203.96,34873930,2.34
2641,2024-12-09,WEGE3,WEG,98.28,98.37,99.25,94.85,40365954,-3.49
2642,2025-01-20,MGLU3,Magazine Luiza,67.63,68.61,68.93,71.28,46917525,5.4
2643,2022-09-24,RENT3,Localiza,135.77,135.31,137.69,136.99,31961598,0.9
2644,2025-11-30,MGLU3,Magazine Luiza,16.82,16.99,17.07,12.2,21726536,-27.47
2645,2024-07-20,RENT3,Localiza,178.3,175.99,175.18,174.92,36232119,-1.9
2646,2022-12-01,SUZB3,Suzano,13.36,13.27,12.98,13.16,48877712,-1.5
2647,2025-08-01,VALE3,Vale,93.98,92.93,94.38,93.31,14710502,-0.71
2648,2022-10-23,BBAS3,Banco do Brasil,88.27,88.11,88.47,89.94,45875997,1.89
2649,2024-03-23,MGLU3,Magazine Luiza,76.93,75.68,75.91,78.23,2712928,1.69
2650,2022-06-15,BBAS3,Banco do Brasil,113.39,113.25,112.49,108.45,5716813,-4.36
2651,2025-08-20,BBAS3,Banco do Brasil,124.33,122.14,124.0,122.74,24756614,-1.28
2652,2024-09-12,PETR4,Petrobras,132.44,131.44,132.04,129.25,28832833,-2.41
2653,2023-10-24,WEGE3,WEG,11.59,11.56,11.61,9.0,29456037,-22.35
2654,2024-09-03,BBAS3,Banco do Brasil,118.18,116.02,119.01,119.32,9899865,0.96
2655,2024-06-30,RENT3,Localiza,60.96,60.49,59.26,65.59,47067709,7.6
2656,2023-08-31,SUZB3,Suzano,55.1,55.24,56.57,50.84,4652292,-7.73
2657,2022-08-23,VALE3,Vale,140.89,138.8,143.91,144.16,12053142,2.32
2658,2025-06-18,ITUB4,Itaú,37.6,37.1,37.63,35.26,34470682,-6.22
2659,2023-12-03,BBAS3,Banco do Brasil,154.86,156.77,154.26,158.01,21155672,2.03
2660,2025-10-04,ITUB4,Itaú,11.99,11.88,12.17,10.01,8310984,-16.51
2661,2025-01-05,BBAS3,Banco do Brasil,155.96,156.95,155.8,159.31,32584491,2.15
2662,2023-05-10,BBAS3,Banco do Brasil,10.5,10.3,10.26,6.36,41795497,-39.43
2663,2023-11-17,PETR4,Petrobras,80.18,79.59,82.43,85.0,36657493,6.01
2664,2024-03-26,BBAS3,Banco do Brasil,107.21,105.61,107.59,104.16,48211927,-2.84
2665,2025-06-07,RENT3,Localiza,89.95,89.53,88.85,91.32,1323152,1.52
2666,2023-05-24,RENT3,Localiza,99.97,99.47,99.42,103.66,28417837,3.69
2667,2023-08-23,MGLU3,Magazine Luiza,155.6,156.51,152.27,154.34,40847808,-0.81
2668,2024-04-25,WEGE3,WEG,62.8,63.3,61.82,66.37,34425291,5.68
2669,2025-05-23,WEGE3,WEG,61.9,60.93,60.5,61.12,10471815,-1.26
2670,2022-02-14,PETR4,Petrobras,175.18,174.91,177.02,179.22,26689744,2.31
2671,2025-04-03,MGLU3,Magazine Luiza,57.95,57.68,58.68,61.42,28364516,5.99
2672,2023-09-28,WEGE3,WEG,173.69,172.25,175.78,178.67,43293273,2.87
2673,2023-06-25,PETR4,Petrobras,11.85,11.84,11.79,16.34,15658822,37.89
2674,2023-03-31,BBDC4,Bradesco,145.07,147.13,145.0,149.52,2127505,3.07
2675,2024-03-21,ABEV3,Ambev,18.36,18.17,18.35,15.89,298669,-13.45
2676,2025-07-30,MGLU3,Magazine Luiza,150.46,151.8,147.13,146.42,42045528,-2.69
2677,2022-08-14,ITUB4,Itaú,86.34,84.71,86.93,87.01,4893900,0.78
2678,2024-12-06,ABEV3,Ambev,53.83,54.07,53.29,56.92,35941682,5.74
2679,2022-08-26,WEGE3,WEG,117.52,117.96,120.33,116.24,1228117,-1.09
2680,2024-06-22,PETR4,Petrobras,175.24,177.08,177.77,173.53,34265737,-0.98
2681,2023-07-21,MGLU3,Magazine Luiza,11.6,11.64,11.48,14.64,27650747,26.21
2682,2022-12-04,WEGE3,WEG,116.94,118.68,113.79,113.02,40512116,-3.35
2683,2024-07-27,PETR4,Petrobras,53.22,53.97,53.25,55.16,44736225,3.65
2684,2023-03-30,MGLU3,Magazine Luiza,16.43,16.12,16.48,14.47,9427514,-11.93
2685,2023-08-13,SUZB3,Suzano,20.02,20.37,19.58,19.09,29987469,-4.65
2686,2024-06-30,WEGE3,WEG,80.2,79.62,77.99,75.41,37278287,-5.97
2687,2022-10-14,MGLU3,Magazine Luiza,127.67,127.55,128.73,125.35,34190849,-1.82
2688,2025-05-27,VALE3,Vale,36.9,37.59,36.84,35.44,35351448,-3.96
2689,2022-03-11,PETR4,Petrobras,164.65,163.41,168.7,159.78,13191877,-2.96
2690,2025-10-21,WEGE3,WEG,55.46,54.39,56.78,55.86,44724291,0.72
2691,2025-04-17,VALE3,Vale,193.85,191.94,199.3,192.22,45228297,-0.84
2692,2024-04-20,SUZB3,Suzano,149.62,150.38,149.81,146.03,1071222,-2.4
2693,2022-05-02,BBAS3,Banco do Brasil,89.88,89.18,89.45,90.86,2096029,1.09
2694,2025-10-04,ITUB4,Itaú,11.88,11.84,11.77,10.59,42627259,-10.86
2695,2024-09-09,WEGE3,WEG,69.39,69.49,70.7,72.33,44567348,4.24
2696,2024-05-11,WEGE3,WEG,44.79,44.87,44.3,41.18,13488660,-8.06
2697,2024-12-15,MGLU3,Magazine Luiza,187.85,185.96,192.3,191.33,19731682,1.85
2698,2022-12-01,ITUB4,Itaú,107.41,107.68,104.83,110.4,48684724,2.78
2699,2024-04-16,BBAS3,Banco do Brasil,67.06,67.07,67.25,68.77,41923311,2.55
2700,2024-11-21,BBAS3,Banco do Brasil,17.92,18.13,17.42,21.96,43342172,22.54
2701,2025-10-14,RENT3,Localiza,99.95,100.94,99.69,99.43,1855970,-0.52
2702,2023-08-28,BBDC4,Bradesco,118.24,116.43,119.57,113.6,37096690,-3.92
2703,2023-04-19,RENT3,Localiza,138.19,138.76,138.17,143.19,22312450,3.62
2704,2024-07-11,MGLU3,Magazine Luiza,14.44,14.2,14.2,10.4,34876112,-27.98
2705,2023-03-13,MGLU3,Magazine Luiza,61.99,62.39,61.05,63.61,5296939,2.61
2706,2024-11-30,RENT3,Localiza,167.57,168.78,163.35,169.73,45455602,1.29
2707,2025-08-16,ABEV3,Ambev,11.4,11.38,11.21,11.87,20026953,4.12
2708,2024-01-04,WEGE3,WEG,136.41,134.94,135.42,134.91,40407860,-1.1
2709,2023-11-19,BBAS3,Banco do Brasil,15.76,15.88,15.99,20.01,21107053,26.97
2710,2022-12-07,SUZB3,Suzano,64.64,65.2,63.21,61.07,9551902,-5.52
2711,2025-11-15,SUZB3,Suzano,46.34,45.69,47.73,46.86,49384061,1.12
2712,2025-04-19,RENT3,Localiza,169.62,167.39,173.38,173.74,37471970,2.43
2713,2025-04-03,VALE3,Vale,130.62,132.51,134.36,133.47,14273835,2.18
2714,2024-02-07,BBDC4,Bradesco,85.03,86.67,84.0,86.09,43589019,1.25
2715,2025-10-08,WEGE3,WEG,176.14,178.57,179.1,179.76,14849452,2.06
2716,2023-09-10,PETR4,Petrobras,82.08,82.27,79.69,85.99,40580084,4.76
2717,2022-03-02,RENT3,Localiza,186.29,182.89,186.35,189.27,41468812,1.6
2718,2025-12-21,VALE3,Vale,42.98,42.71,41.71,44.41,31942160,3.33
2719,2022-04-10,WEGE3,WEG,55.37,54.63,53.8,59.38,27540731,7.24
2720,2022-11-03,ITUB4,Itaú,75.36,74.6,73.51,75.67,28066574,0.41
2721,2022-07-11,WEGE3,WEG,116.5,118.41,116.56,119.78,22495924,2.82
2722,2022-06-28,MGLU3,Magazine Luiza,176.6,176.33,176.15,180.01,6730023,1.93
2723,2022-01-10,RENT3,Localiza,151.83,150.85,150.8,150.56,44106986,-0.84
2724,2022-11-25,PETR4,Petrobras,180.69,177.55,184.56,182.29,40963960,0.89
2725,2022-08-20,BBDC4,Bradesco,157.24,159.46,159.92,161.64,44659986,2.8
2726,2025-02-13,RENT3,Localiza,88.53,88.83,90.86,92.55,8087908,4.54
2727,2022-01-02,MGLU3,Magazine Luiza,41.65,41.11,42.79,37.72,23245741,-9.44
2728,2023-01-05,MGLU3,Magazine Luiza,188.62,186.88,189.53,186.03,38154944,-1.37
2729,2025-07-21,PETR4,Petrobras,165.26,167.53,166.49,160.88,41169213,-2.65
2730,2025-04-21,ABEV3,Ambev,81.95,80.65,80.59,86.48,26980071,5.53
2731,2023-01-12,PETR4,Petrobras,134.41,132.9,137.61,131.76,17171326,-1.97
2732,2023-05-14,ABEV3,Ambev,159.71,160.61,158.29,164.16,49047214,2.79
2733,2024-06-12,PETR4,Petrobras,152.18,151.45,152.18,153.3,44042974,0.74
2734,2024-08-13,VALE3,Vale,24.92,24.95,25.51,23.24,41385835,-6.74
2735,2025-08-10,ABEV3,Ambev,104.25,103.22,104.24,101.74,33629123,-2.41
2736,2023-05-02,PETR4,Petrobras,65.33,66.21,67.02,67.07,1090603,2.66
2737,2023-11-05,RENT3,Localiza,191.77,188.01,193.06,187.34,49677613,-2.31
2738,2022-08-07,ABEV3,Ambev,120.97,122.84,121.46,116.33,1010884,-3.84
2739,2022-03-09,SUZB3,Suzano,75.43,76.28,75.66,77.53,31574261,2.78
2740,2024-04-04,MGLU3,Magazine Luiza,194.86,194.59,192.43,190.07,9579520,-2.46
2741,2025-01-03,SUZB3,Suzano,48.31,48.62,49.03,52.94,49376827,9.58
2742,2025-04-03,BBDC4,Bradesco,142.98,142.6,143.62,144.36,17969349,0.97
2743,2023-12-02,BBDC4,Bradesco,66.03,67.31,67.01,68.38,20602820,3.56
2744,2024-10-30,RENT3,Localiza,171.8,168.93,172.42,169.43,49134427,-1.38
2745,2023-12-06,WEGE3,WEG,197.96,197.83,197.56,201.71,16027446,1.89
2746,2024-07-24,RENT3,Localiza,32.3,32.56,32.66,30.82,48895060,-4.58
2747,2024-11-03,ABEV3,Ambev,130.55,133.09,133.03,128.34,49285677,-1.69
2748,2023-03-20,ITUB4,Itaú,42.86,42.87,44.01,38.41,26825919,-10.38
2749,2024-09-01,VALE3,Vale,21.21,21.62,21.01,20.09,44245403,-5.28
2750,2025-10-13,BBDC4,Bradesco,80.85,81.06,82.46,84.36,10286216,4.34
2751,2022-01-29,BBDC4,Bradesco,82.16,81.87,82.61,82.43,8417251,0.33
2752,2022-02-02,WEGE3,WEG,95.72,94.97,96.26,92.52,22591505,-3.34
2753,2023-08-19,RENT3,Localiza,52.46,51.7,53.42,51.67,46440114,-1.51
2754,2024-07-07,PETR4,Petrobras,81.66,82.45,83.83,84.18,20997560,3.09
2755,2022-03-05,VALE3,Vale,96.66,98.23,98.89,96.22,4339570,-0.46
2756,2024-06-03,PETR4,Petrobras,102.51,102.65,103.96,97.81,36383461,-4.58
2757,2025-12-01,SUZB3,Suzano,57.42,56.98,56.13,54.98,4675938,-4.25
2758,2024-01-09,RENT3,Localiza,51.34,51.26,52.07,53.54,10553031,4.29
2759,2022-11-12,WEGE3,WEG,125.94,124.54,127.75,130.45,37867347,3.58
2760,2024-03-08,MGLU3,Magazine Luiza,189.58,190.8,189.05,188.56,4580952,-0.54
2761,2025-05-17,RENT3,Localiza,40.24,39.53,40.15,42.67,34741617,6.04
2762,2022-05-26,BBDC4,Bradesco,161.74,162.82,160.97,165.52,21937968,2.34
2763,2022-06-05,MGLU3,Magazine Luiza,65.79,66.62,67.51,68.45,19139922,4.04
2764,2025-07-05,BBDC4,Bradesco,21.55,21.22,21.19,18.55,24925993,-13.92
2765,2022-04-12,RENT3,Localiza,145.88,144.66,149.92,148.65,28257947,1.9
2766,2022-07-07,RENT3,Localiza,172.89,171.5,169.41,169.22,503537,-2.12
2767,2022-07-23,BBAS3,Banco do Brasil,84.5,83.39,83.85,82.16,32750593,-2.77
2768,2022-09-07,WEGE3,WEG,177.0,178.17,182.29,174.32,7743475,-1.51
2769,2025-12-19,PETR4,Petrobras,131.55,129.66,129.61,129.85,9122472,-1.29
2770,2024-10-22,RENT3,Localiza,108.83,109.07,111.81,110.45,2513898,1.49
2771,2024-05-30,BBAS3,Banco do Brasil,58.82,57.99,60.07,59.35,33686398,0.9
2772,2024-05-11,WEGE3,WEG,155.87,154.93,151.83,152.36,5787201,-2.25
2773,2023-05-01,WEGE3,WEG,200.0,202.66,203.81,196.09,9985715,-1.96
2774,2024-08-14,MGLU3,Magazine Luiza,140.84,141.52,144.77,136.98,6776065,-2.74
2775,2024-02-03,SUZB3,Suzano,159.18,157.96,154.96,157.77,45546002,-0.89
2776,2025-07-06,VALE3,Vale,53.78,53.51,53.94,50.35,19149266,-6.38
2777,2024-12-26,ABEV3,Ambev,73.81,73.9,74.09,74.34,48116856,0.72
2778,2024-02-21,WEGE3,WEG,28.23,28.09,27.41,24.78,17000213,-12.22
2779,2023-07-20,SUZB3,Suzano,185.8,187.11,187.64,187.55,20386051,0.94
2780,2025-07-13,MGLU3,Magazine Luiza,42.52,41.8,43.3,40.88,3623124,-3.86
2781,2024-04-01,BBAS3,Banco do Brasil,162.62,163.19,160.61,161.12,48317096,-0.92
2782,2025-11-06,BBDC4,Bradesco,112.23,113.78,111.85,110.47,39128853,-1.57
2783,2022-05-21,BBDC4,Bradesco,143.43,143.02,141.05,138.52,38785677,-3.42
2784,2022-10-15,BBDC4,Bradesco,185.72,187.63,186.19,185.35,9141377,-0.2
2785,2024-12-28,VALE3,Vale,166.09,165.1,165.47,161.86,14843166,-2.55
2786,2023-01-31,BBAS3,Banco do Brasil,53.77,53.59,55.2,49.81,4469780,-7.36
2787,2023-06-19,ITUB4,Itaú,164.11,165.37,162.26,166.98,21630601,1.75
2788,2024-11-17,PETR4,Petrobras,52.61,53.38,52.88,56.66,44531391,7.7
2789,2024-01-05,BBAS3,Banco do Brasil,143.04,145.72,139.1,144.32,24108802,0.89
2790,2025-06-05,ITUB4,Itaú,187.21,185.49,192.82,184.38,26472845,-1.51
2791,2023-08-20,BBAS3,Banco do Brasil,117.35,119.47,119.09,114.27,33542757,-2.62
2792,2023-06-04,PETR4,Petrobras,158.83,156.68,159.6,163.56,35201417,2.98
2793,2024-11-03,BBAS3,Banco do Brasil,146.56,148.28,143.71,147.8,37584120,0.85
2794,2022-03-29,ABEV3,Ambev,59.48,59.5,60.64,56.95,26150402,-4.25
2795,2025-12-21,MGLU3,Magazine Luiza,73.93,73.63,74.06,71.5,22580001,-3.29
2796,2022-05-02,ABEV3,Ambev,183.35,183.1,183.17,180.34,6812101,-1.64
2797,2025-07-11,BBDC4,Bradesco,39.1,38.49,38.09,40.18,29322422,2.76
2798,2024-01-24,VALE3,Vale,30.13,29.55,31.0,32.3,46375378,7.2
2799,2022-03-07,ABEV3,Ambev,83.95,83.47,85.73,84.83,9634794,1.05
2800,2025-02-06,SUZB3,Suzano,19.54,19.63,19.19,23.63,36238249,20.93
2801,2025-11-12,PETR4,Petrobras,67.09,67.34,67.53,69.1,5868991,3.0
2802,2025-01-30,PETR4,Petrobras,193.7,196.46,191.06,195.66,26718258,1.01
2803,2024-12-19,RENT3,Localiza,61.16,60.73,62.23,60.53,49748946,-1.03
2804,2025-01-19,ITUB4,Itaú,32.33,32.09,33.26,31.42,36414502,-2.81
2805,2023-07-26,BBAS3,Banco do Brasil,20.87,20.91,20.54,23.01,11252809,10.25
2806,2024-08-06,WEGE3,WEG,138.68,135.97,136.03,140.68,25329474,1.44
2807,2024-03-28,WEGE3,WEG,174.55,174.12,170.78,176.77,25530339,1.27
2808,2025-05-27,SUZB3,Suzano,57.62,58.29,57.04,60.71,27801237,5.36
2809,2025-07-24,SUZB3,Suzano,15.81,15.61,15.69,13.84,48044567,-12.46
2810,2022-07-05,SUZB3,Suzano,195.71,192.85,199.67,198.38,47894771,1.36
2811,2022-11-17,VALE3,Vale,105.78,103.82,107.2,106.95,22914359,1.11
2812,2023-12-20,ABEV3,Ambev,168.71,168.27,165.54,167.06,4863024,-0.98
2813,2025-02-02,VALE3,Vale,10.4,10.28,10.13,13.79,15508295,32.6
2814,2022-03-20,RENT3,Localiza,138.12,138.27,135.79,138.72,37265200,0.43
2815,2024-01-02,ITUB4,Itaú,158.47,158.07,155.79,160.6,47671609,1.34
2816,2024-09-04,MGLU3,Magazine Luiza,146.42,148.81,144.82,147.78,15784845,0.93
2817,2023-05-17,SUZB3,Suzano,79.01,77.92,80.84,77.73,30841773,-1.62
2818,2023-12-23,VALE3,Vale,64.33,63.06,62.68,67.97,40454862,5.66
2819,2024-08-21,SUZB3,Suzano,195.45,197.45,200.98,198.61,24009653,1.62
2820,2022-02-22,ITUB4,Itaú,80.33,80.64,79.92,79.75,7206181,-0.72
2821,2025-07-28,MGLU3,Magazine Luiza,94.85,93.97,92.3,96.69,13271269,1.94
2822,2025-02-03,RENT3,Localiza,143.25,145.02,139.98,144.97,6795579,1.2
2823,2025-02-07,BBAS3,Banco do Brasil,186.51,188.82,181.69,191.04,6112763,2.43
2824,2025-10-19,MGLU3,Magazine Luiza,26.43,26.34,26.17,25.83,23349348,-2.27
2825,2024-01-06,ITUB4,Itaú,174.1,177.03,177.07,176.53,18795502,1.4
2826,2025-03-27,ABEV3,Ambev,188.82,189.19,194.33,188.47,10291127,-0.19
2827,2025-10-12,ABEV3,Ambev,174.36,171.63,178.5,171.98,10424770,-1.36
2828,2023-04-19,VALE3,Vale,32.89,32.93,33.7,36.17,49768923,9.97
2829,2022-12-31,PETR4,Petrobras,27.48,27.54,26.77,31.2,838684,13.54
2830,2024-07-25,VALE3,Vale,184.77,183.01,186.49,183.48,49610212,-0.7
2831,2024-10-15,MGLU3,Magazine Luiza,190.55,193.87,194.66,187.91,19870404,-1.39
2832,2025-01-15,PETR4,Petrobras,129.68,129.05,129.47,126.39,29217846,-2.54
2833,2023-01-15,BBDC4,Bradesco,162.1,159.49,157.69,165.75,35901101,2.25
2834,2025-06-09,PETR4,Petrobras,79.16,78.86,81.1,81.7,6675170,3.21
2835,2025-10-11,BBAS3,Banco do Brasil,39.62,40.21,39.09,37.3,42798340,-5.86
2836,2024-05-01,SUZB3,Suzano,102.42,103.81,101.28,99.53,13436757,-2.82
2837,2024-12-24,VALE3,Vale,180.72,178.52,180.89,182.93,45774309,1.22
2838,2024-03-11,RENT3,Localiza,110.31,111.42,108.15,110.07,33154320,-0.22
2839,2022-12-28,ABEV3,Ambev,135.63,133.6,135.21,131.6,35753039,-2.97
2840,2022-01-18,ITUB4,Itaú,80.48,80.0,80.53,75.84,21337289,-5.77
2841,2025-09-11,PETR4,Petrobras,122.88,123.57,123.74,122.93,44905045,0.04
2842,2025-10-04,ITUB4,Itaú,98.06,98.02,95.3,102.17,23185370,4.19
2843,2025-12-11,PETR4,Petrobras,78.4,77.26,76.68,82.1,23052611,4.72
2844,2022-10-22,WEGE3,WEG,60.57,60.85,59.14,59.2,3776592,-2.26
2845,2023-06-22,ABEV3,Ambev,191.98,194.92,192.46,194.41,6661150,1.27
2846,2024-09-22,RENT3,Localiza,101.37,100.12,104.31,98.71,27516876,-2.62
2847,2022-06-14,VALE3,Vale,112.4,114.05,109.66,113.05,39133923,0.58
2848,2024-03-31,MGLU3,Magazine Luiza,112.59,114.41,110.98,113.67,663915,0.96
2849,2025-07-08,ITUB4,Itaú,23.37,23.15,23.74,19.79,31308111,-15.32
2850,2023-01-03,WEGE3,WEG,135.28,134.88,133.75,137.18,10698602,1.4
2851,2023-12-07,PETR4,Petrobras,169.33,168.75,171.77,172.78,43571399,2.04
2852,2024-05-08,MGLU3,Magazine Luiza,154.96,157.92,156.26,151.05,42714149,-2.52
2853,2024-02-22,RENT3,Localiza,12.1,12.21,12.13,8.09,18289929,-33.14
2854,2024-07-10,VALE3,Vale,29.51,29.3,29.16,30.88,8171445,4.64
2855,2022-07-21,VALE3,Vale,120.75,123.09,120.26,121.51,3588856,0.63
2856,2023-07-28,PETR4,Petrobras,128.2,129.38,130.89,129.19,48138680,0.77
2857,2023-06-25,BBAS3,Banco do Brasil,191.65,189.08,191.39,187.62,1319447,-2.1
2858,2022-07-02,ABEV3,Ambev,189.96,190.37,189.55,191.47,48454286,0.79
2859,2023-05-12,MGLU3,Magazine Luiza,84.1,83.28,81.94,85.95,35915481,2.2
2860,2022-09-12,WEGE3,WEG,133.32,132.92,136.74,133.95,27483617,0.47
2861,2022-05-11,SUZB3,Suzano,51.03,50.97,49.91,48.64,42156581,-4.68
2862,2025-04-19,ABEV3,Ambev,21.96,21.66,21.61,19.05,38186624,-13.25
2863,2025-12-21,SUZB3,Suzano,15.47,15.17,15.65,20.04,15610518,29.54
2864,2023-12-09,ITUB4,Itaú,60.43,60.34,61.27,62.64,43356063,3.66
2865,2025-08-08,RENT3,Localiza,170.15,166.93,165.6,167.73,43920407,-1.42
2866,2025-04-14,BBAS3,Banco do Brasil,145.63,145.46,144.34,141.09,14561333,-3.12
2867,2025-03-02,PETR4,Petrobras,84.96,84.09,85.05,81.45,25724496,-4.13
