id,data_lancamento,regiao,receita,despesa,lucro,margem_percentual,mes,ano
3089,2024-11-19,Norte,87752.31,78414.08,9338.23,10.64,Jan,2024
3090,2025-01-27,Sul,362203.04,115115.55,247087.49,68.22,Set,2024
3091,2025-01-12,Norte,365760.09,121278.57,244481.52,66.84,Jul,2025
3092,2023-03-15,Sudeste,81168.2,69756.56,11411.64,14.06,Out,2023
3093,2022-03-31,Sudeste,186730.36,138682.24,48048.12,25.73,Abr,2024
3094,2023-03-24,Centro-Oeste,32405.35,25464.15,6941.2,21.42,Nov,2023
3095,2025-04-28,Centro-Oeste,181354.14,106348.06,75006.08,41.36,Fev,2024
3096,2025-06-14,Centro-Oeste,144581.47,101608.79,42972.68,29.72,Jul,2022
3097,2024-04-19,Nordeste,222748.14,115910.21,106837.93,47.96,Ago,2022
3098,2022-07-19,Centro-Oeste,61095.5,36086.51,25008.99,40.93,Fev,2023
3099,2024-03-22,Nordeste,405890.86,123878.68,282012.18,69.48,Mai,2022
3100,2022-07-17,Nordeste,296439.86,231142.15,65297.71,22.03,Nov,2023
3101,2023-04-12,Sudeste,189101.5,73615.26,115486.24,61.07,Fev,2022
3102,2024-06-25,Sudeste,183533.85,120430.11,63103.74,34.38,Mai,2023
3103,2024-10-24,Centro-Oeste,101558.36,62795.69,38762.67,38.17,Jan,2025
3104,2025-08-05,Centro-Oeste,457172.49,330886.2,126286.29,27.62,Ago,2024
3105,2022-01-20,Nordeste,174749.08,73087.64,101661.44,58.18,Abr,2024
3106,2023-01-01,Nordeste,316478.54,98734.9,217743.64,68.8,Mar,2022
3107,2022-08-27,Nordeste,412888.39,318977.24,93911.15,22.74,Mai,2023
3108,2023-12-28,Sul,140794.84,95455.45,45339.39,32.2,Mar,2023
3109,2022-06-21,Centro-Oeste,42773.47,17113.49,25659.98,59.99,Fev,2022
3110,2022-01-01,Sul,22798.63,14232.56,8566.07,37.57,Set,2024
3111,2024-02-03,Sul,463019.62,246667.18,216352.44,46.73,Dez,2023
3112,2025-12-26,Centro-Oeste,171633.35,137227.27,34406.08,20.05,Jan,2022
3113,2025-10-15,Centro-Oeste,274696.35,98511.63,176184.72,64.14,Mar,2025
3114,2022-11-16,Norte,6606.99,4106.02,2500.97,37.85,Ago,2024
3115,2024-09-11,Centro-Oeste,131785.08,96718.34,35066.74,26.61,Out,2024
3116,2025-06-21,Centro-Oeste,87324.29,41739.25,45585.04,52.2,Nov,2025
3117,2022-09-05,Sudeste,200103.08,87546.52,112556.56,56.25,Jan,2022
3118,2022-06-18,Sudeste,224956.09,144266.09,80690.0,35.87,Jun,2025
3119,2023-12-15,Nordeste,14217.34,11877.8,2339.54,16.46,Out,2024
3120,2023-05-17,Centro-Oeste,27100.96,21298.01,5802.95,21.41,Mai,2022
3121,2025-12-25,Sudeste,317728.79,284796.31,32932.48,10.36,Ago,2024
3122,2023-10-05,Sudeste,112059.75,52224.37,59835.38,53.4,Ago,2024
3123,2025-10-27,Norte,322660.09,196125.54,126534.55,39.22,Set,2025
3124,2023-09-08,Nordeste,122650.47,46800.94,75849.53,61.84,Abr,2024
3125,2025-09-04,Centro-Oeste,5366.22,3336.99,2029.23,37.81,Fev,2022
3126,2024-11-15,Norte,64411.38,37282.7,27128.68,42.12,Jul,2023
3127,2024-12-21,Centro-Oeste,210799.42,162156.85,48642.57,23.08,Mar,2022
3128,2022-01-15,Centro-Oeste,170529.33,119292.05,51237.28,30.05,Dez,2023
3129,2022-05-12,Sul,73994.44,66552.17,7442.27,10.06,Ago,2024
3130,2023-02-28,Sul,201298.16,178392.39,22905.77,11.38,Mar,2024
3131,2024-12-13,Sudeste,205033.03,67173.91,137859.12,67.24,Nov,2025
3132,2024-06-18,Sudeste,46806.51,33671.32,13135.19,28.06,Set,2022
3133,2022-08-27,Norte,111398.68,71093.66,40305.02,36.18,Mar,2022
3134,2022-03-08,Nordeste,272853.86,199037.95,73815.91,27.05,Set,2023
3135,2022-02-06,Norte,419035.2,209387.15,209648.05,50.03,Dez,2023
3136,2023-10-10,Sudeste,33099.34,10347.63,22751.71,68.74,Set,2023
3137,2022-10-16,Nordeste,159106.0,73609.99,85496.01,53.74,Jan,2025
3138,2024-07-18,Sudeste,178434.2,139790.0,38644.2,21.66,Mai,2025
3139,2024-04-13,Nordeste,25097.3,12852.66,12244.64,48.79,Ago,2022
3140,2025-07-15,Sudeste,45823.17,32734.25,13088.92,28.56,Out,2022
3141,2024-06-23,Nordeste,342570.23,192763.41,149806.82,43.73,Mar,2024
3142,2024-08-03,Sul,186936.96,142973.0,43963.96,23.52,Ago,2024
3143,2022-01-02,Sul,278413.96,126029.03,152384.93,54.73,Jun,2023
3144,2024-05-03,Norte,375480.6,153247.75,222232.85,59.19,Out,2023
3145,2022-01-14,Sudeste,220142.84,120010.62,100132.22,45.49,Jun,2025
3146,2025-12-17,Sul,217389.93,85982.83,131407.1,60.45,Out,2025
3147,2023-09-22,Norte,235839.57,144798.65,91040.92,38.6,Dez,2025
3148,2024-11-03,Norte,251179.86,198669.58,52510.28,20.91,Mai,2023
3149,2025-10-28,Sul,263877.73,156738.64,107139.09,40.6,Mar,2024
3150,2024-06-20,Nordeste,402299.63,247401.04,154898.59,38.5,Dez,2024
3151,2023-08-15,Norte,61758.75,40972.37,20786.38,33.66,Nov,2024
3152,2022-12-15,Sudeste,236880.65,138596.57,98284.08,41.49,Out,2025
3153,2024-12-30,Sul,231921.96,94028.21,137893.75,59.46,Mar,2024
3154,2023-12-14,Centro-Oeste,243341.57,188569.79,54771.78,22.51,Jun,2022
3155,2025-05-27,Sul,132388.89,112173.7,20215.19,15.27,Set,2023
3156,2022-04-27,Sul,33523.11,14079.79,19443.32,58.0,Out,2024
3157,2025-03-26,Nordeste,115179.23,41657.11,73522.12,63.83,Fev,2024
3158,2023-11-01,Sul,499313.02,224286.76,275026.26,55.08,Dez,2025
3159,2025-01-18,Nordeste,383270.49,199735.89,183534.6,47.89,Abr,2022
3160,2022-08-01,Sudeste,213187.13,77881.55,135305.58,63.47,Mai,2023
3161,2025-09-11,Sudeste,182478.26,63764.3,118713.96,65.06,Out,2025
3162,2024-02-14,Sudeste,372916.0,261010.48,111905.52,30.01,Fev,2025
3163,2022-09-14,Centro-Oeste,328288.61,269171.73,59116.88,18.01,Nov,2022
3164,2024-11-24,Sudeste,307039.37,220978.83,86060.54,28.03,Fev,2023
3165,2025-02-28,Nordeste,327667.53,251784.32,75883.21,23.16,Mai,2025
3166,2024-01-16,Norte,130701.42,91343.6,39357.82,30.11,Jan,2024
3167,2024-01-04,Norte,153607.56,51991.97,101615.59,66.15,Jan,2025
3168,2024-10-18,Sul,19117.39,5825.81,13291.58,69.53,Set,2024
3169,2023-07-21,Sul,119998.94,63103.33,56895.61,47.41,Jul,2022
3170,2025-01-21,Sul,161891.54,90182.3,71709.24,44.29,Ago,2023
3171,2025-07-11,Centro-Oeste,146712.81,46741.2,99971.61,68.14,Set,2025
3172,2025-01-16,Centro-Oeste,302735.34,224773.5,77961.84,25.75,Fev,2023
3173,2024-06-25,Sul,489994.02,286573.78,203420.24,41.51,Ago,2022
3174,2022-04-16,Norte,115239.69,80107.46,35132.23,30.49,Mai,2022
3175,2024-03-04,Norte,56958.29,22209.14,34749.15,61.01,Jul,2022
3176,2025-12-28,Norte,389250.51,239942.93,149307.58,38.36,Ago,2025
3177,2025-08-11,Sudeste,448976.06,208326.7,240649.36,53.6,Ago,2022
3178,2024-10-15,Centro-Oeste,387157.93,195811.51,191346.42,49.42,Mar,2022
3179,2024-12-27,Norte,172719.01,118900.03,53818.98,31.16,Jan,2022
3180,2024-05-06,Norte,32266.07,22339.71,9926.36,30.76,Dez,2025
3181,2022-09-07,Sul,93355.7,81424.11,11931.59,12.78,Out,2022
3182,2025-02-16,Sudeste,395882.8,316580.65,79302.15,20.03,Jan,2022
3183,2022-12-01,Nordeste,291645.41,226946.23,64699.18,22.18,Mar,2025
3184,2023-04-03,Centro-Oeste,368159.09,297192.78,70966.31,19.28,Jun,2025
3185,2025-07-04,Centro-Oeste,155033.94,49835.68,105198.26,67.85,Jan,2025
3186,2022-10-29,Centro-Oeste,296332.32,141093.31,155239.01,52.39,Out,2023
3187,2023-04-12,Sul,63763.24,25499.78,38263.46,60.01,Nov,2024
3188,2024-04-26,Centro-Oeste,391823.64,123651.06,268172.58,68.44,Nov,2023
3189,2024-01-19,Sudeste,172479.29,74117.01,98362.28,57.03,Fev,2023
3190,2022-09-12,Centro-Oeste,344620.77,200517.54,144103.23,41.82,Ago,2025
3191,2024-05-13,Sudeste,153710.36,53975.87,99734.49,64.88,Mar,2022
3192,2025-02-28,Sul,143891.74,71277.93,72613.81,50.46,Mai,2024
3193,2025-08-04,Sul,240444.36,83568.39,156875.97,65.24,Dez,2023
3194,2024-10-08,Centro-Oeste,211211.93,155708.76,55503.17,26.28,Jul,2023
3195,2024-12-31,Norte,336280.24,229318.25,106961.99,31.81,Mai,2022
3196,2022-03-02,Norte,470644.09,233929.91,236714.18,50.3,Nov,2024
3197,2022-01-25,Centro-Oeste,168315.01,96470.05,71844.96,42.68,Nov,2022
3198,2023-01-24,Nordeste,430334.78,254366.71,175968.07,40.89,Ago,2024
3199,2025-07-28,Nordeste,293354.54,103956.98,189397.56,64.56,Set,2025
3200,2024-12-04,Sul,350027.24,153026.8,197000.44,56.28,Abr,2024
3201,2024-05-10,Norte,165340.11,53157.57,112182.54,67.85,Fev,2025
3202,2024-01-28,Sul,44101.75,29363.69,14738.06,33.42,Mai,2023
3203,2022-10-09,Centro-Oeste,174404.51,78443.37,95961.14,55.02,Abr,2025
3204,2022-02-28,Sudeste,7851.65,3771.65,4080.0,51.96,Jun,2024
3205,2023-07-17,Norte,326033.96,152645.67,173388.29,53.18,Set,2022
3206,2025-02-20,Sul,365801.66,237469.75,128331.91,35.08,Mar,2023
3207,2023-09-20,Sul,409024.37,280933.73,128090.64,31.32,Nov,2025
3208,2023-04-27,Sul,95344.58,29266.1,66078.48,69.3,Dez,2025
3209,2023-11-26,Norte,499158.82,190695.34,308463.48,61.8,Set,2023
3210,2025-04-23,Centro-Oeste,97516.61,85101.47,12415.14,12.73,Abr,2024
3211,2022-03-11,Nordeste,408691.25,363953.06,44738.19,10.95,Jul,2023
3212,2023-08-13,Sul,299086.75,222108.04,76978.71,25.74,Abr,2024
3213,2025-08-17,Sudeste,148006.21,97084.12,50922.09,34.41,Jan,2025
3214,2024-01-11,Nordeste,170230.33,83655.04,86575.29,50.86,Set,2023
3215,2023-07-11,Norte,78748.55,54213.94,24534.61,31.16,Out,2022
3216,2025-11-22,Sul,223506.63,170952.2,52554.43,23.51,Jun,2025
3217,2023-03-12,Sul,494189.86,238771.72,255418.14,51.68,Mar,2025
3218,2022-11-22,Sudeste,249059.44,97116.97,151942.47,61.01,Jun,2025
3219,2024-08-11,Sul,188810.68,156177.15,32633.53,17.28,Set,2022
3220,2025-11-20,Nordeste,23642.59,12142.81,11499.78,48.64,Fev,2024
3221,2025-04-05,Sul,219023.14,172560.82,46462.32,21.21,Abr,2023
3222,2025-10-12,Nordeste,488877.13,293502.33,195374.8,39.96,Mai,2024
3223,2024-02-27,Nordeste,252656.2,101533.24,151122.96,59.81,Nov,2025
3224,2025-12-19,Sul,75859.62,37828.31,38031.31,50.13,Mai,2022
3225,2024-02-02,Sudeste,53780.05,36777.64,17002.41,31.61,Jun,2025
3226,2024-04-16,Sul,112484.42,69632.09,42852.33,38.1,Set,2022
3227,2023-09-10,Centro-Oeste,184143.51,131773.07,52370.44,28.44,Fev,2022
3228,2022-06-02,Sul,167337.26,79651.62,87685.64,52.4,Dez,2025
3229,2022-02-08,Norte,374117.56,293974.51,80143.05,21.42,Jan,2023
3230,2023-11-30,Nordeste,1574.68,521.8,1052.88,66.86,Nov,2025
3231,2025-07-24,Nordeste,162966.13,58468.56,104497.57,64.12,Set,2025
3232,2023-09-19,Sul,111708.82,52232.9,59475.92,53.24,Ago,2023
3233,2022-03-18,Norte,212653.91,160473.66,52180.25,24.54,Mar,2024
3234,2025-08-14,Centro-Oeste,360221.23,259243.76,100977.47,28.03,Dez,2023
3235,2024-04-06,Norte,403276.93,138096.13,265180.8,65.76,Ago,2023
3236,2022-06-20,Sul,419884.47,244269.58,175614.89,41.82,Out,2022
3237,2022-09-14,Norte,105607.87,67017.27,38590.6,36.54,Ago,2023
3238,2022-01-05,Sudeste,342976.18,153376.94,189599.24,55.28,Out,2025
3239,2024-10-31,Centro-Oeste,211753.71,131989.53,79764.18,37.67,Mai,2025
3240,2022-06-28,Sudeste,293344.31,195331.81,98012.5,33.41,Abr,2023
3241,2024-04-15,Nordeste,464653.39,175621.96,289031.43,62.2,Mai,2022
3242,2024-07-23,Centro-Oeste,232344.28,92051.77,140292.51,60.38,Abr,2024
3243,2024-02-27,Sul,418825.02,296202.02,122623.0,29.28,Abr,2023
3244,2023-06-28,Nordeste,251838.24,149473.13,102365.11,40.65,Mai,2023
3245,2023-11-09,Norte,435364.13,144249.57,291114.56,66.87,Mar,2024
3246,2022-01-11,Centro-Oeste,28625.5,18607.25,10018.25,35.0,Jan,2023
3247,2023-08-07,Centro-Oeste,355673.35,309781.66,45891.69,12.9,Jan,2023
3248,2023-04-23,Centro-Oeste,427935.55,244389.52,183546.03,42.89,Jan,2023
3249,2025-03-09,Nordeste,442101.65,305608.76,136492.89,30.87,Jun,2023
3250,2022-06-21,Centro-Oeste,213517.3,124486.72,89030.58,41.7,Mai,2022
3251,2022-10-06,Nordeste,262047.62,164160.19,97887.43,37.35,Nov,2025
3252,2023-03-22,Sudeste,16967.68,6543.98,10423.7,61.43,Nov,2022
3253,2022-12-15,Nordeste,108817.95,70420.99,38396.96,35.29,Mar,2023
3254,2024-06-28,Centro-Oeste,293708.56,177083.9,116624.66,39.71,Nov,2024
3255,2022-11-25,Nordeste,164806.51,141387.0,23419.51,14.21,Ago,2025
3256,2024-07-12,Sul,325896.68,226712.44,99184.24,30.43,Jul,2025
3257,2025-11-30,Sudeste,4741.82,2694.35,2047.47,43.18,Mai,2024
3258,2022-01-08,Sudeste,324632.83,122119.9,202512.93,62.38,Jan,2025
3259,2025-08-15,Centro-Oeste,245093.67,107532.4,137561.27,56.13,Nov,2023
3260,2022-06-30,Nordeste,360330.93,304485.33,55845.6,15.5,Set,2024
3261,2024-05-30,Norte,59343.75,35893.73,23450.02,39.52,Jun,2024
3262,2022-07-27,Nordeste,64583.29,57993.69,6589.6,10.2,Jul,2023
3263,2024-11-16,Sul,177369.42,101104.54,76264.88,43.0,Mai,2025
3264,2024-03-02,Centro-Oeste,201437.47,120164.15,81273.32,40.35,Jun,2022
3265,2022-05-10,Sul,182048.55,88840.55,93208.0,51.2,Mai,2023
3266,2024-10-23,Nordeste,128003.67,64224.97,63778.7,49.83,Nov,2024
3267,2024-01-17,Norte,333070.73,289059.5,44011.23,13.21,Fev,2024
3268,2023-06-28,Sudeste,153857.95,98879.01,54978.94,35.73,Dez,2024
3269,2025-11-07,Centro-Oeste,430569.7,360765.25,69804.45,16.21,Jul,2024
3270,2023-11-30,Centro-Oeste,108570.82,87513.33,21057.49,19.4,Nov,2023
3271,2025-02-24,Norte,491470.1,371588.45,119881.65,24.39,Nov,2023
3272,2022-12-15,Sul,353251.67,195262.91,157988.76,44.72,Ago,2024
3273,2023-10-23,Sudeste,387623.97,121948.82,265675.15,68.54,Out,2025
3274,2025-02-09,Sudeste,346135.09,284864.47,61270.62,17.7,Nov,2023
3275,2022-11-30,Norte,464228.16,350568.93,113659.23,24.48,Fev,2025
3276,2022-04-17,Sul,197908.16,70044.97,127863.19,64.61,Ago,2025
3277,2022-12-01,Sul,486464.68,435426.92,51037.76,10.49,Jul,2025
3278,2025-08-12,Centro-Oeste,435739.35,318816.45,116922.9,26.83,Abr,2024
3279,2022-06-06,Sul,495989.97,344892.14,151097.83,30.46,Out,2024
3280,2025-06-21,Norte,409846.01,346168.24,63677.77,15.54,Nov,2025
3281,2024-03-30,Sul,79960.35,36731.71,43228.64,54.06,Set,2023
3282,2024-01-02,Centro-Oeste,318342.78,201808.8,116533.98,36.61,Fev,2024
3283,2025-04-11,Nordeste,51786.42,39678.39,12108.03,23.38,Mai,2025
3284,2024-11-02,Sul,212082.07,93662.06,118420.01,55.84,Jan,2024
3285,2022-07-08,Nordeste,271938.24,82222.15,189716.09,69.76,Dez,2025
3286,2024-10-06,Centro-Oeste,385936.14,145496.45,240439.69,62.3,Jul,2022
3287,2022-07-02,Centro-Oeste,21468.93,16159.08,5309.85,24.73,Jul,2025
3288,2022-05-14,Norte,118491.49,80455.39,38036.1,32.1,Dez,2024
3289,2025-12-09,Sul,272786.71,137651.97,135134.74,49.54,Nov,2023
3290,2023-04-05,Sul,430780.95,306461.54,124319.41,28.86,Fev,2023
3291,2023-08-09,Sudeste,125770.19,45581.29,80188.9,63.76,Jul,2025
3292,2025-01-27,Centro-Oeste,291708.02,157220.88,134487.14,46.1,Jul,2022
3293,2022-02-25,Norte,414335.01,277173.54,137161.47,33.1,Mai,2024
3294,2024-06-26,Norte,85048.64,54806.95,30241.69,35.56,Ago,2023
3295,2025-10-11,Norte,369823.24,171655.29,198167.95,53.58,Fev,2023
3296,2023-10-26,Norte,252647.49,143291.15,109356.34,43.28,Out,2023
3297,2024-04-21,Norte,37309.92,11254.71,26055.21,69.83,Ago,2023
3298,2025-06-20,Sul,171077.2,86757.1,84320.1,49.29,Ago,2022
3299,2022-11-17,Norte,440695.73,258405.23,182290.5,41.36,Jul,2025
3300,2022-06-11,Sudeste,488714.76,163938.58,324776.18,66.46,Mar,2024
3301,2023-06-08,Centro-Oeste,282324.18,117877.68,164446.5,58.25,Mai,2025
3302,2024-12-29,Norte,306365.41,178878.01,127487.4,41.61,Set,2023
3303,2023-12-14,Sudeste,247979.6,122123.7,125855.9,50.75,Fev,2025
3304,2025-02-25,Nordeste,360933.56,237866.7,123066.86,34.1,Ago,2024
3305,2022-09-13,Norte,9691.67,4686.11,5005.56,51.65,Mar,2025
3306,2024-03-24,Centro-Oeste,14752.75,10464.23,4288.52,29.07,Dez,2025
3307,2024-03-26,Norte,176877.62,127513.89,49363.73,27.91,Dez,2022
3308,2024-10-18,Nordeste,180668.75,69379.55,111289.2,61.6,Abr,2025
3309,2023-02-07,Centro-Oeste,408020.89,198421.69,209599.2,51.37,Mai,2025
3310,2022-04-25,Norte,241610.31,211097.51,30512.8,12.63,Jun,2023
3311,2024-09-30,Centro-Oeste,216099.36,150001.08,66098.28,30.59,Set,2025
3312,2023-11-21,Sul,283471.57,190662.07,92809.5,32.74,Set,2023
3313,2023-06-29,Sudeste,285653.17,208941.6,76711.57,26.85,Out,2022
3314,2024-04-06,Sudeste,494886.58,359769.07,135117.51,27.3,Jun,2022
3315,2022-02-04,Nordeste,142381.72,64829.65,77552.07,54.47,Mar,2023
3316,2024-11-10,Sul,62619.32,28667.97,33951.35,54.22,Fev,2024
3317,2022-09-20,Centro-Oeste,411735.73,244212.52,167523.21,40.69,Set,2022
3318,2023-10-19,Centro-Oeste,180575.51,119338.91,61236.6,33.91,Jun,2023
3319,2024-07-28,Nordeste,402284.91,348488.7,53796.21,13.37,Jan,2024
3320,2025-04-16,Nordeste,58087.25,35116.85,22970.4,39.54,Out,2024
3321,2023-10-18,Norte,84743.4,31480.9,53262.5,62.85,Mai,2022
3322,2024-10-05,Norte,6703.74,2091.02,4612.72,68.81,Set,2025
3323,2023-07-03,Norte,493600.05,438102.16,55497.89,11.24,Set,2023
3324,2023-03-18,Norte,280219.17,242748.06,37471.11,13.37,Jan,2023
3325,2023-10-22,Nordeste,234919.95,103074.26,131845.69,56.12,Set,2023
3326,2022-10-19,Sudeste,423207.48,252391.71,170815.77,40.36,Nov,2025
3327,2023-12-24,Sudeste,79754.7,49839.18,29915.52,37.51,Fev,2024
3328,2022-09-09,Sudeste,226793.75,99632.58,127161.17,56.07,Jun,2023
3329,2024-06-29,Sul,396985.62,173130.3,223855.32,56.39,Jul,2022
3330,2024-12-14,Centro-Oeste,111084.3,41087.15,69997.15,63.01,Abr,2025
3331,2025-04-12,Sul,268319.99,106230.48,162089.51,60.41,Nov,2023
3332,2022-06-01,Sul,484183.6,264864.82,219318.78,45.3,Jun,2025
3333,2023-03-02,Norte,54869.26,34496.91,20372.35,37.13,Jan,2023
3334,2023-09-25,Centro-Oeste,15061.96,7844.8,7217.16,47.92,Fev,2024
3335,2025-04-02,Sudeste,277068.34,150324.41,126743.93,45.74,Mai,2023
3336,2023-10-12,Sul,328633.05,206287.35,122345.7,37.23,Dez,2023
3337,2022-07-19,Sul,457777.84,325004.95,132772.89,29.0,Nov,2023
3338,2022-09-23,Norte,335836.35,104411.17,231425.18,68.91,Jun,2025
3339,2022-11-13,Norte,120566.04,82257.33,38308.71,31.77,Set,2023
3340,2024-02-13,Nordeste,351280.95,298742.26,52538.69,14.96,Mar,2025
3341,2022-06-28,Norte,295216.93,172255.69,122961.24,41.65,Jan,2023
3342,2022-08-17,Sudeste,30244.47,14417.44,15827.03,52.33,Fev,2022
3343,2022-12-20,Sul,95353.07,53151.95,42201.12,44.26,Set,2024
3344,2022-07-31,Centro-Oeste,239774.41,164240.19,75534.22,31.5,Set,2025
3345,2023-12-15,Nordeste,236741.19,151879.48,84861.71,35.85,Nov,2025
3346,2022-01-20,Nordeste,326954.38,265271.46,61682.92,18.87,Nov,2025
3347,2024-12-12,Norte,449886.69,248567.85,201318.84,44.75,Abr,2023
3348,2023-03-05,Sul,321610.12,182002.72,139607.4,43.41,Dez,2025
3349,2022-02-12,Sul,217824.8,88598.74,129226.06,59.33,Fev,2023
3350,2022-11-22,Sul,228821.96,107333.21,121488.75,53.09,Abr,2022
3351,2024-02-14,Sudeste,328710.65,166626.5,162084.15,49.31,Abr,2024
3352,2022-09-24,Norte,24057.2,14914.49,9142.71,38.0,Dez,2024
3353,2023-03-28,Norte,247453.37,174505.45,72947.92,29.48,Fev,2023
3354,2024-07-03,Centro-Oeste,132358.38,93131.62,39226.76,29.64,Set,2023
3355,2023-03-13,Nordeste,139879.11,114867.03,25012.08,17.88,Jun,2025
3356,2025-10-23,Norte,234179.0,74618.94,159560.06,68.14,Nov,2022
3357,2023-04-03,Centro-Oeste,55577.37,40320.53,15256.84,27.45,Dez,2023
3358,2022-12-21,Norte,234384.2,201753.0,32631.2,13.92,Set,2024
3359,2022-02-22,Norte,269305.46,82453.27,186852.19,69.38,Jun,2022
3360,2025-01-10,Sul,232415.91,109252.89,123163.02,52.99,Set,2025
3361,2024-04-14,Sul,67126.13,20917.62,46208.51,68.84,Jul,2025
3362,2023-05-04,Sul,123067.42,110489.55,12577.87,10.22,Out,2024
3363,2023-05-25,Centro-Oeste,32832.6,17185.02,15647.58,47.66,Out,2023
3364,2022-05-07,Nordeste,491246.97,433297.86,57949.11,11.8,Out,2022
3365,2024-03-31,Centro-Oeste,35978.74,19302.39,16676.35,46.35,Fev,2024
3366,2024-06-22,Nordeste,35904.65,16431.33,19473.32,54.24,Abr,2024
3367,2024-03-15,Sudeste,105365.4,74861.27,30504.13,28.95,Mai,2025
3368,2025-09-08,Centro-Oeste,311243.24,216088.17,95155.07,30.57,Nov,2025
3369,2022-01-16,Nordeste,454570.1,354230.05,100340.05,22.07,Abr,2024
3370,2025-11-26,Norte,10541.33,5583.92,4957.41,47.03,Dez,2022
3371,2024-04-11,Centro-Oeste,161053.61,61298.87,99754.74,61.94,Jan,2025
3372,2024-01-11,Sul,17760.41,5721.79,12038.62,67.78,Jun,2025
3373,2023-02-18,Sul,304540.19,234351.8,70188.39,23.05,Nov,2025
3374,2022-09-28,Nordeste,450278.78,374765.11,75513.67,16.77,Out,2022
3375,2025-07-23,Centro-Oeste,304426.61,271792.31,32634.3,10.72,Dez,2025
3376,2023-06-07,Nordeste,450366.89,198787.4,251579.49,55.86,Abr,2025
3377,2023-03-28,Norte,35620.56,15916.03,19704.53,55.32,Jul,2022
3378,2024-06-30,Sudeste,303874.2,261467.34,42406.86,13.96,Nov,2022
3379,2024-09-02,Sul,198844.35,132879.03,65965.32,33.17,Dez,2022
3380,2025-01-29,Sudeste,468406.44,320591.49,147814.95,31.56,Nov,2022
3381,2025-04-13,Sul,206323.1,109507.44,96815.66,46.92,Abr,2024
3382,2023-11-29,Sudeste,325281.86,108276.08,217005.78,66.71,Ago,2023
3383,2023-07-15,Nordeste,132715.15,117150.11,15565.04,11.73,Jan,2025
3384,2024-11-15,Centro-Oeste,439020.56,375095.21,63925.35,14.56,Mar,2025
3385,2025-10-03,Norte,60134.1,34576.69,25557.41,42.5,Abr,2025
3386,2024-03-29,Centro-Oeste,422210.95,349770.37,72440.58,17.16,Set,2025
3387,2022-08-19,Centro-Oeste,412651.46,308566.29,104085.17,25.22,Abr,2025
3388,2023-04-19,Sudeste,138958.25,86069.9,52888.35,38.06,Fev,2025
3389,2022-01-23,Sul,158082.61,134852.72,23229.89,14.69,Set,2025
3390,2022-05-02,Nordeste,345145.01,303748.42,41396.59,11.99,Jun,2022
3391,2022-12-17,Sul,462890.69,293241.36,169649.33,36.65,Fev,2025
3392,2023-05-27,Nordeste,23594.71,17721.75,5872.96,24.89,Mai,2024
3393,2022-08-23,Norte,35476.24,29146.84,6329.4,17.84,Mar,2023
3394,2022-10-03,Norte,17640.27,7661.0,9979.27,56.57,Jul,2022
3395,2022-10-13,Nordeste,316456.42,203833.87,112622.55,35.59,Set,2023
3396,2025-05-07,Sul,229838.01,171200.95,58637.06,25.51,Ago,2023
3397,2022-11-01,Sul,465746.57,208109.96,257636.61,55.32,Abr,2023
3398,2022-01-25,Nordeste,332831.19,110248.82,222582.37,66.88,Abr,2023
3399,2022-09-03,Nordeste,271858.62,134211.21,137647.41,50.63,Mai,2022
3400,2022-09-25,Centro-Oeste,21367.67,17171.21,4196.46,19.64,Fev,2025
3401,2024-04-09,Norte,479570.57,357484.7,122085.87,25.46,Jan,2025
3402,2025-11-02,Sul,135156.87,109867.7,25289.17,18.71,Set,2023
3403,2025-06-01,Norte,126070.39,90075.04,35995.35,28.55,Nov,2023
3404,2022-12-25,Sudeste,296361.42,242618.76,53742.66,18.13,Jul,2022
3405,2023-10-08,Norte,413870.92,327958.83,85912.09,20.76,Nov,2023
3406,2022-12-14,Sudeste,9186.57,6262.36,2924.21,31.83,Dez,2023
3407,2025-10-25,Sul,229139.39,91443.18,137696.21,60.09,Ago,2023
3408,2023-03-14,Sul,432723.72,362463.85,70259.87,16.24,Set,2023
3409,2023-10-10,Nordeste,349369.22,207472.83,141896.39,40.62,Ago,2024
3410,2024-02-27,Sul,27121.49,20291.01,6830.48,25.18,Mai,2022
3411,2025-01-03,Centro-Oeste,457052.56,372169.43,84883.13,18.57,Jul,2024
3412,2024-04-22,Centro-Oeste,99940.5,68853.99,31086.51,31.11,Out,2023
3413,2024-11-27,Nordeste,59717.45,53314.39,6403.06,10.72,Set,2023
