id,data_venda,produto,regiao,quantidade,preco_unitario,valor_total,canal,codigo_pedido
2407,2022-05-22,Webcam HD,Centro-Oeste,5,2723.38,13616.9,Loja Física,VND-02407
2408,2022-12-01,SSD 1TB,Centro-Oeste,7,1048.42,7338.94,Loja Física,VND-02408
2409,2022-02-25,Teclado Mecânico,Sudeste,7,3873.11,27111.77,Online,VND-02409
2410,2023-03-04,SSD 1TB,Norte,13,175.85,2286.05,Televendas,VND-02410
2411,2023-02-26,Cadeira Ergonômica,Sudeste,15,2025.93,30388.95,Online,VND-02411
2412,2024-11-03,Hub USB-C,Sul,3,4847.76,14543.28,Online,VND-02412
2413,2022-09-04,Memória RAM 16GB,Sul,6,3795.2,22771.2,Marketplace,VND-02413
2414,2023-03-07,"Monitor 27""",Sul,11,2104.88,23153.68,Marketplace,VND-02414
2415,2022-08-18,Memória RAM 16GB,Norte,16,1313.66,21018.56,Online,VND-02415
2416,2024-03-30,Mesa Digitalizadora,Norte,13,4026.89,52349.57,Marketplace,VND-02416
2417,2022-05-14,SSD 1TB,Centro-Oeste,12,4731.37,56776.44,Loja Física,VND-02417
2418,2024-03-09,Hub USB-C,Sudeste,3,3269.64,9808.92,Online,VND-02418
2419,2023-10-25,Notebook Pro,Nordeste,9,3661.66,32954.94,Loja Física,VND-02419
2420,2022-09-20,Impressora Laser,Nordeste,6,2844.67,17068.02,Loja Física,VND-02420
2421,2022-05-06,"Tablet 10""",Nordeste,16,3823.32,61173.12,Marketplace,VND-02421
2422,2022-11-19,SSD 1TB,Nordeste,12,3106.9,37282.8,Loja Física,VND-02422
2423,2025-10-01,Teclado Mecânico,Centro-Oeste,17,4828.24,82080.08,Online,VND-02423
2424,2023-02-22,Headset Gamer,Sudeste,6,198.4,1190.4,Marketplace,VND-02424
2425,2022-02-28,Cadeira Ergonômica,Norte,9,3128.47,28156.23,Marketplace,VND-02425
2426,2022-03-12,Roteador WiFi 6,Nordeste,1,4449.66,4449.66,Televendas,VND-02426
2427,2025-05-10,Roteador WiFi 6,Sul,2,2720.4,5440.8,Loja Física,VND-02427
2428,2023-12-16,Hub USB-C,Nordeste,6,545.57,3273.42,Online,VND-02428
2429,2022-08-19,Memória RAM 16GB,Sudeste,14,4941.55,69181.7,Televendas,VND-02429
2430,2025-05-20,Cadeira Ergonômica,Norte,18,2230.06,40141.08,Marketplace,VND-02430
2431,2023-06-11,Teclado Mecânico,Centro-Oeste,16,2373.96,37983.36,Marketplace,VND-02431
2432,2022-07-17,Memória RAM 16GB,Sudeste,20,3358.74,67174.8,Loja Física,VND-02432
2433,2022-09-23,Cadeira Ergonômica,Nordeste,5,1135.59,5677.95,Loja Física,VND-02433
2434,2024-04-07,Headset Gamer,Sul,3,3728.77,11186.31,Online,VND-02434
2435,2023-01-14,Roteador WiFi 6,Centro-Oeste,8,1169.81,9358.48,Marketplace,VND-02435
2436,2024-11-30,Impressora Laser,Sul,15,3358.36,50375.4,Marketplace,VND-02436
2437,2024-02-07,Smartphone,Nordeste,5,1673.32,8366.6,Online,VND-02437
2438,2023-02-10,Teclado Mecânico,Norte,13,3177.81,41311.53,Loja Física,VND-02438
2439,2023-05-03,Teclado Mecânico,Sudeste,2,4185.13,8370.26,Marketplace,VND-02439
2440,2024-09-17,Mesa Digitalizadora,Centro-Oeste,1,2881.83,2881.83,Loja Física,VND-02440
2441,2023-03-16,Memória RAM 16GB,Sul,19,2058.0,39102.0,Marketplace,VND-02441
2442,2023-07-27,Smartphone,Sul,18,2227.32,40091.76,Marketplace,VND-02442
2443,2023-01-17,Headset Gamer,Centro-Oeste,11,4983.59,54819.49,Televendas,VND-02443
2444,2022-07-17,Smartphone,Centro-Oeste,18,2308.76,41557.68,Marketplace,VND-02444
2445,2024-05-23,Smartphone,Norte,3,3920.67,11762.01,Loja Física,VND-02445
2446,2024-07-25,Mesa Digitalizadora,Norte,4,1174.27,4697.08,Online,VND-02446
2447,2022-09-16,Mesa Digitalizadora,Centro-Oeste,18,3577.84,64401.12,Marketplace,VND-02447
2448,2022-06-19,Mesa Digitalizadora,Sul,15,2209.01,33135.15,Loja Física,VND-02448
2449,2024-11-12,Mouse Wireless,Nordeste,13,4109.13,53418.69,Loja Física,VND-02449
2450,2023-12-26,Impressora Laser,Sul,1,1033.45,1033.45,Loja Física,VND-02450
2451,2024-12-11,Notebook Pro,Sul,19,4306.63,81825.97,Marketplace,VND-02451
2452,2024-12-23,Teclado Mecânico,Centro-Oeste,18,1190.6,21430.8,Loja Física,VND-02452
2453,2025-07-24,Smartphone,Sul,4,3417.96,13671.84,Loja Física,VND-02453
2454,2025-06-02,SSD 1TB,Nordeste,5,2727.07,13635.35,Marketplace,VND-02454
2455,2024-03-31,Headset Gamer,Sudeste,2,4797.33,9594.66,Televendas,VND-02455
2456,2022-10-06,Roteador WiFi 6,Centro-Oeste,16,2366.62,37865.92,Online,VND-02456
2457,2025-02-12,Smartphone,Centro-Oeste,3,1294.08,3882.24,Loja Física,VND-02457
2458,2022-05-17,Notebook Pro,Sudeste,20,2990.23,59804.6,Loja Física,VND-02458
2459,2022-11-25,Cadeira Ergonômica,Nordeste,5,2430.61,12153.05,Televendas,VND-02459
2460,2024-03-11,"Tablet 10""",Nordeste,6,3248.12,19488.72,Loja Física,VND-02460
2461,2023-07-20,Teclado Mecânico,Sudeste,12,399.13,4789.56,Online,VND-02461
2462,2022-11-07,Mouse Wireless,Sudeste,19,4724.49,89765.31,Loja Física,VND-02462
2463,2022-01-23,Smartphone,Norte,9,3814.89,34334.01,Marketplace,VND-02463
2464,2025-07-11,"Tablet 10""",Sudeste,17,557.93,9484.81,Loja Física,VND-02464
2465,2022-09-13,Impressora Laser,Sul,15,1529.17,22937.55,Televendas,VND-02465
2466,2023-12-01,Hub USB-C,Centro-Oeste,5,398.49,1992.45,Online,VND-02466
2467,2023-06-08,"Monitor 27""",Sudeste,13,4197.99,54573.87,Televendas,VND-02467
2468,2025-12-24,Roteador WiFi 6,Sudeste,19,883.86,16793.34,Marketplace,VND-02468
2469,2022-07-01,Roteador WiFi 6,Sul,8,2638.05,21104.4,Marketplace,VND-02469
2470,2025-09-23,Memória RAM 16GB,Sudeste,8,4353.34,34826.72,Televendas,VND-02470
2471,2023-07-28,Mesa Digitalizadora,Centro-Oeste,2,3208.4,6416.8,Marketplace,VND-02471
2472,2025-09-27,Mesa Digitalizadora,Centro-Oeste,17,1677.71,28521.07,Marketplace,VND-02472
2473,2025-12-31,Cadeira Ergonômica,Sudeste,3,113.98,341.94,Loja Física,VND-02473
2474,2025-04-25,SSD 1TB,Centro-Oeste,19,2500.13,47502.47,Online,VND-02474
2475,2025-03-04,SSD 1TB,Sul,16,2825.32,45205.12,Televendas,VND-02475
2476,2025-04-24,Mesa Digitalizadora,Norte,2,3028.23,6056.46,Online,VND-02476
2477,2023-05-04,Webcam HD,Sul,4,4835.31,19341.24,Televendas,VND-02477
2478,2022-03-23,Webcam HD,Sudeste,13,3605.53,46871.89,Televendas,VND-02478
2479,2022-03-18,SSD 1TB,Sudeste,19,4323.89,82153.91,Online,VND-02479
2480,2022-02-19,Smartphone,Centro-Oeste,7,2856.3,19994.1,Online,VND-02480
2481,2022-02-28,Roteador WiFi 6,Sudeste,10,4607.31,46073.1,Marketplace,VND-02481
2482,2023-12-06,Webcam HD,Nordeste,12,4100.92,49211.04,Marketplace,VND-02482
2483,2023-10-27,Memória RAM 16GB,Centro-Oeste,15,3929.36,58940.4,Loja Física,VND-02483
2484,2025-01-25,Smartphone,Centro-Oeste,7,2814.46,19701.22,Televendas,VND-02484
2485,2022-12-19,Mesa Digitalizadora,Sudeste,12,3915.79,46989.48,Online,VND-02485
2486,2025-01-07,Roteador WiFi 6,Nordeste,11,1791.43,19705.73,Marketplace,VND-02486
2487,2022-07-05,Smartphone,Sudeste,10,551.43,5514.3,Marketplace,VND-02487
2488,2023-01-17,Cadeira Ergonômica,Sudeste,20,2511.1,50222.0,Loja Física,VND-02488
2489,2024-09-21,Webcam HD,Centro-Oeste,9,4287.08,38583.72,Televendas,VND-02489
2490,2022-12-12,Webcam HD,Norte,12,3786.12,45433.44,Online,VND-02490
2491,2024-11-02,Roteador WiFi 6,Sul,7,2930.14,20510.98,Marketplace,VND-02491
2492,2024-03-26,"Tablet 10""",Norte,18,2714.36,48858.48,Loja Física,VND-02492
2493,2025-05-09,Hub USB-C,Sudeste,3,498.18,1494.54,Marketplace,VND-02493
2494,2024-12-27,Webcam HD,Sudeste,5,3593.65,17968.25,Loja Física,VND-02494
2495,2023-08-25,"Tablet 10""",Sul,13,562.95,7318.35,Online,VND-02495
2496,2024-06-25,Mesa Digitalizadora,Norte,11,4997.22,54969.42,Loja Física,VND-02496
2497,2023-07-15,Notebook Pro,Sudeste,18,817.31,14711.58,Loja Física,VND-02497
2498,2023-04-08,Memória RAM 16GB,Nordeste,8,1264.49,10115.92,Loja Física,VND-02498
2499,2022-02-12,Mesa Digitalizadora,Sul,1,1519.13,1519.13,Televendas,VND-02499
2500,2025-02-02,"Tablet 10""",Nordeste,15,2101.9,31528.5,Televendas,VND-02500
2501,2025-04-04,SSD 1TB,Sul,6,4247.13,25482.78,Televendas,VND-02501
2502,2024-01-16,Cadeira Ergonômica,Centro-Oeste,9,3548.39,31935.51,Televendas,VND-02502
2503,2023-04-26,Webcam HD,Sul,12,1854.35,22252.2,Marketplace,VND-02503
2504,2022-10-03,Webcam HD,Nordeste,3,4792.55,14377.65,Loja Física,VND-02504
2505,2024-11-05,Roteador WiFi 6,Sudeste,4,4906.0,19624.0,Marketplace,VND-02505
2506,2025-05-22,Mouse Wireless,Centro-Oeste,4,4045.91,16183.64,Loja Física,VND-02506
2507,2022-04-19,Memória RAM 16GB,Sul,15,1382.21,20733.15,Televendas,VND-02507
2508,2022-05-13,Teclado Mecânico,Norte,16,2975.76,47612.16,Televendas,VND-02508
2509,2023-12-13,Memória RAM 16GB,Nordeste,18,3268.87,58839.66,Online,VND-02509
2510,2023-07-20,"Tablet 10""",Centro-Oeste,12,373.79,4485.48,Online,VND-02510
2511,2025-12-13,Cadeira Ergonômica,Nordeste,20,2479.51,49590.2,Televendas,VND-02511
2512,2023-09-27,Impressora Laser,Centro-Oeste,7,3325.91,23281.37,Marketplace,VND-02512
2513,2024-11-06,SSD 1TB,Nordeste,8,2870.79,22966.32,Marketplace,VND-02513
2514,2022-04-19,Roteador WiFi 6,Centro-Oeste,1,4855.9,4855.9,Online,VND-02514
2515,2024-12-20,SSD 1TB,Nordeste,3,3088.56,9265.68,Loja Física,VND-02515
2516,2023-01-03,Mesa Digitalizadora,Nordeste,8,4899.92,39199.36,Online,VND-02516
2517,2023-11-11,"Monitor 27""",Norte,16,3656.9,58510.4,Televendas,VND-02517
2518,2025-11-04,SSD 1TB,Sudeste,19,3519.6,66872.4,Televendas,VND-02518
2519,2023-12-05,Teclado Mecânico,Norte,16,735.62,11769.92,Marketplace,VND-02519
2520,2024-05-31,Hub USB-C,Centro-Oeste,12,928.18,11138.16,Televendas,VND-02520
2521,2024-04-02,Mouse Wireless,Nordeste,3,963.6,2890.8,Marketplace,VND-02521
2522,2022-07-12,Impressora Laser,Centro-Oeste,3,1731.61,5194.83,Online,VND-02522
2523,2025-02-14,Notebook Pro,Centro-Oeste,20,351.46,7029.2,Online,VND-02523
2524,2024-12-19,Notebook Pro,Norte,6,58.56,351.36,Marketplace,VND-02524
2525,2025-03-09,"Tablet 10""",Centro-Oeste,13,1566.01,20358.13,Online,VND-02525
2526,2025-06-25,Memória RAM 16GB,Nordeste,6,982.99,5897.94,Loja Física,VND-02526
2527,2025-10-31,Hub USB-C,Nordeste,12,529.98,6359.76,Marketplace,VND-02527
2528,2024-06-21,Roteador WiFi 6,Nordeste,19,925.8,17590.2,Loja Física,VND-02528
2529,2022-03-21,Hub USB-C,Sul,15,200.19,3002.85,Online,VND-02529
2530,2022-08-09,Webcam HD,Nordeste,10,4678.41,46784.1,Loja Física,VND-02530
2531,2025-05-20,Teclado Mecânico,Sul,4,2513.37,10053.48,Marketplace,VND-02531
2532,2025-01-27,Mesa Digitalizadora,Sudeste,15,4646.6,69699.0,Televendas,VND-02532
2533,2022-05-15,Webcam HD,Nordeste,4,3360.09,13440.36,Marketplace,VND-02533
2534,2024-10-02,Mouse Wireless,Sudeste,5,1235.28,6176.4,Online,VND-02534
2535,2024-09-10,Cadeira Ergonômica,Sul,12,340.19,4082.28,Online,VND-02535
2536,2025-09-03,Webcam HD,Sul,17,500.22,8503.74,Televendas,VND-02536
2537,2023-08-02,Webcam HD,Nordeste,18,3233.83,58208.94,Televendas,VND-02537
2538,2025-07-06,SSD 1TB,Sudeste,7,1500.15,10501.05,Televendas,VND-02538
2539,2022-02-18,Memória RAM 16GB,Norte,13,457.83,5951.79,Marketplace,VND-02539
2540,2024-03-07,Headset Gamer,Sudeste,18,2446.32,44033.76,Marketplace,VND-02540
2541,2022-03-27,Mouse Wireless,Norte,2,2661.37,5322.74,Marketplace,VND-02541
2542,2025-03-15,Impressora Laser,Nordeste,19,3751.86,71285.34,Marketplace,VND-02542
2543,2022-04-07,Headset Gamer,Sudeste,2,2694.75,5389.5,Loja Física,VND-02543
2544,2022-04-18,Mesa Digitalizadora,Sudeste,12,4822.73,57872.76,Loja Física,VND-02544
2545,2025-12-02,Notebook Pro,Nordeste,17,1885.58,32054.86,Online,VND-02545
2546,2023-03-30,Roteador WiFi 6,Centro-Oeste,15,4752.32,71284.8,Online,VND-02546
2547,2025-03-15,Smartphone,Sul,7,2501.61,17511.27,Online,VND-02547
2548,2023-02-26,Hub USB-C,Norte,2,4614.33,9228.66,Marketplace,VND-02548
2549,2025-09-12,Mesa Digitalizadora,Centro-Oeste,1,4526.76,4526.76,Loja Física,VND-02549
2550,2024-02-01,Hub USB-C,Sudeste,13,4141.53,53839.89,Online,VND-02550
2551,2023-05-20,"Tablet 10""",Centro-Oeste,5,751.26,3756.3,Televendas,VND-02551
2552,2025-07-06,Headset Gamer,Nordeste,19,3565.35,67741.65,Marketplace,VND-02552
2553,2024-05-01,Mesa Digitalizadora,Sudeste,14,3466.89,48536.46,Televendas,VND-02553
2554,2023-01-24,Mesa Digitalizadora,Sudeste,9,4221.04,37989.36,Marketplace,VND-02554
2555,2025-11-19,SSD 1TB,Norte,20,101.63,2032.6,Televendas,VND-02555
2556,2023-04-02,"Monitor 27""",Norte,5,3331.67,16658.35,Online,VND-02556
2557,2024-09-27,"Monitor 27""",Nordeste,6,4515.97,27095.82,Marketplace,VND-02557
2558,2023-06-10,Smartphone,Sudeste,6,4720.34,28322.04,Marketplace,VND-02558
2559,2025-03-13,Headset Gamer,Norte,18,1467.87,26421.66,Online,VND-02559
2560,2023-02-18,"Monitor 27""",Sul,13,4123.24,53602.12,Televendas,VND-02560
2561,2022-03-15,Memória RAM 16GB,Sudeste,7,679.22,4754.54,Online,VND-02561
2562,2024-03-05,Teclado Mecânico,Norte,4,1181.79,4727.16,Online,VND-02562
2563,2024-01-30,Memória RAM 16GB,Nordeste,8,2207.95,17663.6,Televendas,VND-02563
2564,2025-09-19,Hub USB-C,Sul,20,3857.18,77143.6,Loja Física,VND-02564
2565,2022-03-31,"Tablet 10""",Norte,7,3638.31,25468.17,Loja Física,VND-02565
2566,2023-05-29,Hub USB-C,Nordeste,11,4304.46,47349.06,Marketplace,VND-02566
2567,2025-08-12,Notebook Pro,Sudeste,15,1043.21,15648.15,Televendas,VND-02567
2568,2024-11-01,"Monitor 27""",Nordeste,5,4736.77,23683.85,Loja Física,VND-02568
2569,2024-06-17,Notebook Pro,Sudeste,7,1712.65,11988.55,Online,VND-02569
2570,2023-08-13,Impressora Laser,Nordeste,8,3028.22,24225.76,Loja Física,VND-02570
2571,2022-04-27,"Monitor 27""",Norte,18,4822.67,86808.06,Televendas,VND-02571
2572,2025-06-20,Roteador WiFi 6,Nordeste,17,2694.66,45809.22,Marketplace,VND-02572
2573,2022-08-01,Smartphone,Nordeste,12,240.23,2882.76,Online,VND-02573
2574,2022-04-30,Mesa Digitalizadora,Sudeste,13,66.93,870.09,Online,VND-02574
2575,2022-03-14,"Tablet 10""",Sul,8,3822.77,30582.16,Online,VND-02575
2576,2024-09-02,Hub USB-C,Sul,1,3261.87,3261.87,Televendas,VND-02576
2577,2024-03-03,Memória RAM 16GB,Nordeste,10,3443.77,34437.7,Televendas,VND-02577
2578,2025-07-27,Memória RAM 16GB,Sudeste,20,1287.71,25754.2,Loja Física,VND-02578
2579,2024-01-08,Mouse Wireless,Nordeste,15,2705.45,40581.75,Marketplace,VND-02579
2580,2024-03-06,Headset Gamer,Nordeste,6,4817.05,28902.3,Marketplace,VND-02580
2581,2023-09-07,Teclado Mecânico,Norte,1,2187.1,2187.1,Televendas,VND-02581
2582,2025-01-13,Mesa Digitalizadora,Nordeste,14,3567.89,49950.46,Televendas,VND-02582
2583,2023-12-24,Mouse Wireless,Sudeste,5,4208.67,21043.35,Televendas,VND-02583
2584,2024-07-15,Memória RAM 16GB,Sudeste,14,2329.88,32618.32,Televendas,VND-02584
2585,2025-09-24,SSD 1TB,Nordeste,12,1722.12,20665.44,Loja Física,VND-02585
2586,2023-01-27,"Tablet 10""",Nordeste,8,1123.95,8991.6,Marketplace,VND-02586
2587,2024-04-16,Webcam HD,Centro-Oeste,15,2763.62,41454.3,Loja Física,VND-02587
2588,2022-08-11,Impressora Laser,Sudeste,13,749.59,9744.67,Marketplace,VND-02588
2589,2023-02-13,Mouse Wireless,Centro-Oeste,20,2089.98,41799.6,Loja Física,VND-02589
2590,2024-06-03,Teclado Mecânico,Sudeste,13,4688.75,60953.75,Online,VND-02590
2591,2025-09-28,Teclado Mecânico,Centro-Oeste,7,1960.55,13723.85,Loja Física,VND-02591
2592,2023-02-10,Teclado Mecânico,Sudeste,13,2896.59,37655.67,Marketplace,VND-02592
2593,2022-09-25,Cadeira Ergonômica,Sudeste,15,1266.21,18993.15,Marketplace,VND-02593
2594,2025-06-08,Impressora Laser,Norte,20,4668.45,93369.0,Online,VND-02594
2595,2022-01-18,Hub USB-C,Norte,3,474.46,1423.38,Marketplace,VND-02595
2596,2024-01-01,Mouse Wireless,Nordeste,3,1600.8,4802.4,Loja Física,VND-02596
2597,2024-01-14,"Tablet 10""",Centro-Oeste,10,4211.36,42113.6,Televendas,VND-02597
2598,2022-12-25,Headset Gamer,Centro-Oeste,16,1726.17,27618.72,Online,VND-02598
2599,2022-11-08,Teclado Mecânico,Sudeste,18,841.07,15139.26,Online,VND-02599
2600,2024-04-19,Teclado Mecânico,Sul,18,4555.65,82001.7,Televendas,VND-02600
2601,2023-05-26,"Monitor 27""",Nordeste,9,3465.32,31187.88,Televendas,VND-02601
2602,2022-10-05,Hub USB-C,Sudeste,4,3790.58,15162.32,Televendas,VND-02602
2603,2022-02-10,"Tablet 10""",Centro-Oeste,13,2410.56,31337.28,Televendas,VND-02603
2604,2024-07-05,Hub USB-C,Norte,19,2880.96,54738.24,Televendas,VND-02604
2605,2023-11-27,"Monitor 27""",Centro-Oeste,19,1751.95,33287.05,Online,VND-02605
2606,2023-09-07,Smartphone,Sudeste,6,717.97,4307.82,Loja Física,VND-02606
2607,2025-10-01,Mouse Wireless,Centro-Oeste,4,4964.84,19859.36,Marketplace,VND-02607
2608,2024-10-10,Notebook Pro,Sul,3,1805.82,5417.46,Televendas,VND-02608
2609,2023-06-02,Mouse Wireless,Sul,6,1857.82,11146.92,Marketplace,VND-02609
2610,2022-02-18,Memória RAM 16GB,Centro-Oeste,17,4526.19,76945.23,Loja Física,VND-02610
2611,2025-12-05,Headset Gamer,Centro-Oeste,2,3264.56,6529.12,Televendas,VND-02611
2612,2023-07-13,Roteador WiFi 6,Sudeste,14,1720.71,24089.94,Online,VND-02612
2613,2022-09-25,Mesa Digitalizadora,Sul,11,2778.81,30566.91,Online,VND-02613
2614,2024-02-19,Mouse Wireless,Sudeste,19,145.1,2756.9,Televendas,VND-02614
2615,2025-10-08,Headset Gamer,Sudeste,13,228.12,2965.56,Marketplace,VND-02615
2616,2024-05-19,SSD 1TB,Centro-Oeste,12,4025.57,48306.84,Loja Física,VND-02616
2617,2025-02-05,Mouse Wireless,Sudeste,12,3609.63,43315.56,Marketplace,VND-02617
2618,2024-07-10,Hub USB-C,Norte,9,462.37,4161.33,Marketplace,VND-02618
2619,2022-02-17,Cadeira Ergonômica,Nordeste,17,4484.3,76233.1,Online,VND-02619
2620,2024-02-04,"Monitor 27""",Nordeste,8,418.35,3346.8,Loja Física,VND-02620
2621,2022-01-20,Roteador WiFi 6,Norte,3,4325.27,12975.81,Marketplace,VND-02621
2622,2025-04-08,Smartphone,Sudeste,20,398.39,7967.8,Marketplace,VND-02622
2623,2022-04-26,Roteador WiFi 6,Nordeste,4,3082.2,12328.8,Loja Física,VND-02623
2624,2022-07-07,Notebook Pro,Sudeste,3,968.6,2905.8,Loja Física,VND-02624
2625,2022-06-12,SSD 1TB,Centro-Oeste,7,297.49,2082.43,Loja Física,VND-02625
2626,2025-12-21,Memória RAM 16GB,Sul,16,4096.88,65550.08,Loja Física,VND-02626
2627,2025-10-16,"Tablet 10""",Norte,16,1475.91,23614.56,Televendas,VND-02627
2628,2022-06-12,Teclado Mecânico,Nordeste,6,2562.54,15375.24,Marketplace,VND-02628
2629,2025-03-24,Mouse Wireless,Norte,5,4396.97,21984.85,Online,VND-02629
2630,2023-10-21,Cadeira Ergonômica,Nordeste,7,975.89,6831.23,Loja Física,VND-02630
2631,2025-04-28,Headset Gamer,Sul,13,3194.72,41531.36,Televendas,VND-02631
2632,2023-03-23,SSD 1TB,Centro-Oeste,17,3220.95,54756.15,Marketplace,VND-02632
2633,2025-09-03,Hub USB-C,Centro-Oeste,8,2676.23,21409.84,Marketplace,VND-02633
2634,2022-05-09,Memória RAM 16GB,Centro-Oeste,6,370.03,2220.18,Online,VND-02634
2635,2024-05-30,"Monitor 27""",Sudeste,20,3790.47,75809.4,Online,VND-02635
2636,2024-01-11,Roteador WiFi 6,Sul,3,1626.07,4878.21,Online,VND-02636
2637,2023-10-16,Memória RAM 16GB,Centro-Oeste,19,1349.06,25632.14,Televendas,VND-02637
2638,2024-09-28,Webcam HD,Sul,12,2523.49,30281.88,Loja Física,VND-02638
2639,2022-03-29,Roteador WiFi 6,Centro-Oeste,8,2956.78,23654.24,Televendas,VND-02639
2640,2023-10-27,Hub USB-C,Sudeste,15,4405.87,66088.05,Televendas,VND-02640
2641,2022-10-18,Roteador WiFi 6,Sudeste,15,2288.27,34324.05,Televendas,VND-02641
2642,2023-10-11,SSD 1TB,Nordeste,1,4373.14,4373.14,Televendas,VND-02642
2643,2025-09-17,Hub USB-C,Nordeste,12,119.05,1428.6,Loja Física,VND-02643
2644,2023-03-21,"Monitor 27""",Norte,19,4732.91,89925.29,Televendas,VND-02644
2645,2023-11-22,Mouse Wireless,Norte,16,792.0,12672.0,Televendas,VND-02645
2646,2025-01-30,Headset Gamer,Nordeste,13,833.67,10837.71,Loja Física,VND-02646
2647,2024-10-19,SSD 1TB,Sudeste,16,3053.78,48860.48,Loja Física,VND-02647
2648,2022-05-03,Webcam HD,Norte,16,4847.04,77552.64,Online,VND-02648
2649,2025-05-29,Headset Gamer,Nordeste,11,3544.82,38993.02,Loja Física,VND-02649
2650,2023-03-20,SSD 1TB,Sudeste,17,4719.52,80231.84,Online,VND-02650
2651,2023-11-25,Smartphone,Centro-Oeste,10,3175.97,31759.7,Televendas,VND-02651
2652,2022-09-23,Impressora Laser,Centro-Oeste,20,653.14,13062.8,Marketplace,VND-02652
2653,2022-09-20,Webcam HD,Sul,12,4045.27,48543.24,Televendas,VND-02653
2654,2024-01-28,SSD 1TB,Nordeste,3,137.66,412.98,Loja Física,VND-02654
2655,2023-10-03,Smartphone,Sudeste,11,3456.99,38026.89,Marketplace,VND-02655
2656,2023-11-10,Roteador WiFi 6,Nordeste,18,1736.75,31261.5,Loja Física,VND-02656
2657,2025-03-18,Hub USB-C,Nordeste,11,3918.9,43107.9,Loja Física,VND-02657
2658,2024-08-20,Hub USB-C,Norte,8,2468.51,19748.08,Marketplace,VND-02658
2659,2024-02-26,Cadeira Ergonômica,Nordeste,17,4409.6,74963.2,Marketplace,VND-02659
2660,2024-08-05,"Tablet 10""",Centro-Oeste,3,2669.72,8009.16,Online,VND-02660
2661,2023-01-31,Cadeira Ergonômica,Centro-Oeste,15,1978.4,29676.0,Loja Física,VND-02661
2662,2022-05-01,Memória RAM 16GB,Nordeste,12,4246.48,50957.76,Loja Física,VND-02662
2663,2025-06-25,Memória RAM 16GB,Sul,1,1669.71,1669.71,Loja Física,VND-02663
2664,2024-09-19,Webcam HD,Sul,9,4785.5,43069.5,Loja Física,VND-02664
2665,2025-05-08,"Tablet 10""",Norte,7,4790.74,33535.18,Marketplace,VND-02665
2666,2023-02-04,Impressora Laser,Sul,2,3690.7,7381.4,Marketplace,VND-02666
2667,2024-05-16,Roteador WiFi 6,Norte,8,3964.01,31712.08,Marketplace,VND-02667
2668,2023-08-30,Notebook Pro,Norte,9,1060.99,9548.91,Televendas,VND-02668
2669,2022-10-30,Memória RAM 16GB,Sudeste,3,1874.73,5624.19,Loja Física,VND-02669
2670,2023-10-06,"Monitor 27""",Centro-Oeste,20,2248.49,44969.8,Televendas,VND-02670
2671,2025-05-27,Memória RAM 16GB,Centro-Oeste,9,1029.01,9261.09,Loja Física,VND-02671
2672,2022-02-04,"Monitor 27""",Norte,19,686.25,13038.75,Marketplace,VND-02672
2673,2022-10-18,Webcam HD,Sudeste,18,2411.65,43409.7,Online,VND-02673
2674,2024-03-21,Teclado Mecânico,Centro-Oeste,14,3249.33,45490.62,Online,VND-02674
2675,2025-03-10,Notebook Pro,Sul,10,1653.87,16538.7,Online,VND-02675
2676,2022-05-20,Teclado Mecânico,Nordeste,5,2508.55,12542.75,Online,VND-02676
2677,2023-04-27,"Monitor 27""",Centro-Oeste,17,858.74,14598.58,Marketplace,VND-02677
2678,2023-12-05,Cadeira Ergonômica,Norte,11,451.74,4969.14,Televendas,VND-02678
2679,2024-12-10,SSD 1TB,Sudeste,13,2748.3,35727.9,Loja Física,VND-02679
2680,2023-03-01,Memória RAM 16GB,Nordeste,18,4123.09,74215.62,Online,VND-02680
2681,2022-04-26,Smartphone,Sul,9,1175.61,10580.49,Online,VND-02681
2682,2025-11-29,Mouse Wireless,Sudeste,2,3232.37,6464.74,Online,VND-02682
2683,2023-04-22,Teclado Mecânico,Nordeste,2,1134.05,2268.1,Marketplace,VND-02683
