id,nome,cargo,departamento,regiao,salario,data_admissao,status,idade
2969,Funcionário 2969,Coordenador,Logística,Sul,15237.92,2017-08-21,Ativo,26
2970,Funcionário 2970,Gerente,Financeiro,Norte,13453.75,2020-01-22,Ativo,60
2971,Funcionário 2971,Diretor,Logística,Sul,6642.75,2022-10-09,Férias,49
2972,Funcionário 2972,Diretor,Financeiro,Norte,5028.33,2018-01-04,Ativo,29
2973,Funcionário 2973,Diretor,Vendas,Centro-Oeste,22166.66,2024-08-01,Desligado,46
2974,Funcionário 2974,Analista,RH,Sul,20031.06,2024-10-09,Ativo,40
2975,Funcionário 2975,Coordenador,Contabilidade,Centro-Oeste,19936.32,2019-08-17,Ativo,49
2976,Funcionário 2976,Analista,RH,Nordeste,20585.32,2018-07-31,Ativo,28
2977,Funcionário 2977,Analista,Logística,Sul,6488.78,2019-05-24,Ativo,45
2978,Funcionário 2978,Estagiário,Vendas,Sudeste,18728.05,2018-12-09,Ativo,61
2979,Funcionário 2979,Gerente,Financeiro,Sudeste,13969.66,2020-01-02,Ativo,33
2980,Funcionário 2980,Coordenador,Vendas,Centro-Oeste,17066.71,2016-12-30,Ativo,60
2981,Funcionário 2981,Assistente,RH,Sudeste,19735.9,2019-10-05,Ativo,43
2982,Funcionário 2982,Estagiário,Marketing,Nordeste,7936.72,2016-09-29,Ativo,61
2983,Funcionário 2983,Diretor,Vendas,Sul,10179.14,2016-06-21,Ativo,19
2984,Funcionário 2984,Assistente,Logística,Nordeste,20902.59,2023-12-10,Férias,39
2985,Funcionário 2985,Assistente,RH,Sul,6283.08,2020-08-30,Desligado,62
2986,Funcionário 2986,Estagiário,Marketing,Norte,10337.83,2024-10-29,Ativo,55
2987,Funcionário 2987,Analista,Financeiro,Nordeste,5719.76,2017-10-07,Férias,21
2988,Funcionário 2988,Diretor,RH,Norte,10900.96,2015-04-29,Ativo,26
2989,Funcionário 2989,Gerente,Marketing,Sudeste,14870.68,2021-12-01,Desligado,48
2990,Funcionário 2990,Coordenador,Contabilidade,Norte,6615.64,2022-12-31,Férias,27
2991,Funcionário 2991,Coordenador,Vendas,Norte,19597.1,2023-10-09,Desligado,52
2992,Funcionário 2992,Estagiário,Vendas,Centro-Oeste,17333.98,2019-02-17,Desligado,53
2993,Funcionário 2993,Analista,Marketing,Nordeste,14837.34,2016-05-19,Desligado,28
2994,Funcionário 2994,Diretor,Marketing,Sudeste,7353.11,2019-06-18,Férias,21
2995,Funcionário 2995,Gerente,RH,Sul,8511.79,2017-10-22,Ativo,33
2996,Funcionário 2996,Assistente,Marketing,Nordeste,20566.36,2019-02-05,Férias,50
2997,Funcionário 2997,Estagiário,RH,Centro-Oeste,20572.05,2020-02-05,Ativo,41
2998,Funcionário 2998,Gerente,TI,Centro-Oeste,17907.07,2021-10-25,Férias,18
2999,Funcionário 2999,Gerente,Contabilidade,Norte,16931.76,2024-08-29,Ativo,37
3000,Funcionário 3000,Analista,Marketing,Centro-Oeste,10063.92,2022-04-03,Ativo,33
3001,Funcionário 3001,Estagiário,Contabilidade,Centro-Oeste,21963.01,2019-11-21,Férias,63
3002,Funcionário 3002,Diretor,Contabilidade,Nordeste,10474.36,2019-10-11,Ativo,40
3003,Funcionário 3003,Coordenador,Financeiro,Centro-Oeste,19523.19,2021-01-12,Ativo,54
3004,Funcionário 3004,Coordenador,Logística,Centro-Oeste,21574.87,2019-05-28,Ativo,50
3005,Funcionário 3005,Assistente,Marketing,Sudeste,4076.9,2024-03-03,Desligado,50
3006,Funcionário 3006,Gerente,Marketing,Sul,3135.92,2020-08-18,Desligado,55
3007,Funcionário 3007,Analista,RH,Sul,6581.25,2019-06-06,Ativo,46
3008,Funcionário 3008,Gerente,Marketing,Nordeste,17373.03,2016-06-15,Desligado,18
3009,Funcionário 3009,Gerente,RH,Nordeste,12813.92,2017-10-21,Ativo,65
3010,Funcionário 3010,Assistente,Financeiro,Sudeste,14239.78,2023-11-05,Ativo,54
3011,Funcionário 3011,Gerente,Marketing,Sul,22716.67,2018-12-13,Ativo,43
3012,Funcionário 3012,Estagiário,RH,Norte,24244.13,2017-11-20,Ativo,45
3013,Funcionário 3013,Gerente,Contabilidade,Sul,21240.61,2018-04-22,Ativo,55
3014,Funcionário 3014,Gerente,RH,Centro-Oeste,15681.54,2021-09-04,Ativo,20
3015,Funcionário 3015,Gerente,Logística,Nordeste,12008.47,2024-01-20,Ativo,32
3016,Funcionário 3016,Diretor,Financeiro,Sudeste,7337.99,2024-07-08,Ativo,60
3017,Funcionário 3017,Estagiário,Logística,Sul,6026.34,2024-01-11,Ativo,21
3018,Funcionário 3018,Diretor,Contabilidade,Sul,17764.29,2015-10-27,Ativo,51
3019,Funcionário 3019,Assistente,Vendas,Centro-Oeste,24177.26,2016-03-17,Férias,54
3020,Funcionário 3020,Estagiário,Contabilidade,Centro-Oeste,8487.25,2017-01-27,Ativo,40
3021,Funcionário 3021,Coordenador,RH,Centro-Oeste,10821.3,2016-12-07,Ativo,18
3022,Funcionário 3022,Coordenador,TI,Centro-Oeste,17896.89,2015-12-17,Ativo,29
3023,Funcionário 3023,Assistente,Financeiro,Nordeste,13370.36,2018-08-21,Ativo,43
3024,Funcionário 3024,Coordenador,Vendas,Norte,11130.51,2021-01-28,Desligado,42
3025,Funcionário 3025,Gerente,RH,Sul,20026.85,2016-10-20,Ativo,21
3026,Funcionário 3026,Coordenador,Vendas,Nordeste,12945.04,2021-09-01,Ativo,56
3027,Funcionário 3027,Gerente,Vendas,Nordeste,17741.91,2024-06-25,Ativo,47
3028,Funcionário 3028,Gerente,RH,Nordeste,15331.29,2015-11-29,Ativo,56
3029,Funcionário 3029,Diretor,TI,Sudeste,3995.59,2020-04-26,Ativo,59
3030,Funcionário 3030,Gerente,TI,Sul,12763.28,2017-06-17,Férias,63
3031,Funcionário 3031,Gerente,Vendas,Norte,2081.27,2015-11-02,Ativo,55
3032,Funcionário 3032,Analista,Vendas,Centro-Oeste,12065.34,2023-06-11,Férias,27
3033,Funcionário 3033,Gerente,TI,Sudeste,7001.35,2023-04-12,Ativo,50
3034,Funcionário 3034,Coordenador,Financeiro,Norte,11457.91,2019-03-08,Férias,37
3035,Funcionário 3035,Analista,Contabilidade,Sudeste,12903.85,2019-08-20,Férias,21
3036,Funcionário 3036,Analista,TI,Centro-Oeste,7699.47,2016-05-03,Ativo,23
3037,Funcionário 3037,Coordenador,Financeiro,Sudeste,22281.77,2019-11-19,Ativo,30
3038,Funcionário 3038,Diretor,Vendas,Sul,13717.02,2017-07-04,Desligado,59
3039,Funcionário 3039,Coordenador,Logística,Centro-Oeste,19032.63,2021-03-15,Férias,39
3040,Funcionário 3040,Estagiário,TI,Nordeste,10292.54,2020-09-10,Ativo,52
3041,Funcionário 3041,Gerente,Logística,Centro-Oeste,23095.15,2015-05-16,Ativo,45
3042,Funcionário 3042,Estagiário,Vendas,Norte,7723.68,2022-09-19,Férias,46
3043,Funcionário 3043,Coordenador,RH,Centro-Oeste,14028.9,2015-10-26,Ativo,19
3044,Funcionário 3044,Diretor,Vendas,Centro-Oeste,22141.33,2016-08-24,Desligado,35
3045,Funcionário 3045,Diretor,Contabilidade,Centro-Oeste,19990.15,2023-06-06,Ativo,65
3046,Funcionário 3046,Diretor,Contabilidade,Norte,4141.67,2024-06-30,Ativo,54
3047,Funcionário 3047,Diretor,Vendas,Norte,6396.28,2023-08-29,Desligado,61
3048,Funcionário 3048,Coordenador,Logística,Centro-Oeste,10312.31,2021-06-23,Ativo,57
3049,Funcionário 3049,Assistente,TI,Nordeste,13998.29,2016-07-30,Desligado,22
3050,Funcionário 3050,Analista,Logística,Sul,11874.45,2016-11-06,Ativo,31
3051,Funcionário 3051,Assistente,Marketing,Norte,19943.29,2021-06-16,Ativo,42
3052,Funcionário 3052,Estagiário,TI,Sudeste,21228.78,2021-03-18,Ativo,24
3053,Funcionário 3053,Analista,Marketing,Sudeste,14037.18,2023-02-10,Férias,41
3054,Funcionário 3054,Gerente,TI,Norte,2788.13,2021-12-07,Ativo,38
3055,Funcionário 3055,Assistente,Vendas,Norte,2152.71,2016-12-03,Férias,56
3056,Funcionário 3056,Estagiário,Vendas,Sul,5882.3,2019-10-05,Férias,52
3057,Funcionário 3057,Estagiário,Vendas,Sul,23661.33,2017-05-09,Férias,33
3058,Funcionário 3058,Estagiário,Contabilidade,Sudeste,19329.44,2020-10-01,Férias,52
3059,Funcionário 3059,Estagiário,RH,Sul,3310.99,2021-04-12,Ativo,59
3060,Funcionário 3060,Assistente,Contabilidade,Norte,6897.57,2023-02-17,Ativo,40
3061,Funcionário 3061,Coordenador,RH,Sul,5352.68,2016-10-14,Ativo,22
3062,Funcionário 3062,Estagiário,Vendas,Centro-Oeste,22711.71,2024-01-24,Férias,30
3063,Funcionário 3063,Diretor,Financeiro,Nordeste,12574.38,2019-11-10,Férias,22
3064,Funcionário 3064,Estagiário,TI,Sudeste,13740.99,2024-04-19,Ativo,52
3065,Funcionário 3065,Estagiário,Vendas,Sudeste,18761.06,2015-10-04,Ativo,42
3066,Funcionário 3066,Gerente,TI,Nordeste,3680.11,2019-02-01,Ativo,46
3067,Funcionário 3067,Analista,RH,Sudeste,2119.86,2020-09-14,Ativo,31
3068,Funcionário 3068,Analista,Logística,Sul,6212.82,2020-06-04,Ativo,44
3069,Funcionário 3069,Coordenador,Marketing,Sudeste,6269.49,2018-10-17,Ativo,52
3070,Funcionário 3070,Coordenador,RH,Norte,2465.93,2018-01-10,Férias,49
3071,Funcionário 3071,Analista,RH,Sul,5791.29,2019-09-21,Ativo,22
3072,Funcionário 3072,Analista,Financeiro,Nordeste,21207.67,2017-01-08,Ativo,50
3073,Funcionário 3073,Assistente,Financeiro,Norte,19726.81,2021-02-09,Desligado,64
3074,Funcionário 3074,Coordenador,Logística,Norte,19971.86,2022-01-08,Desligado,63
3075,Funcionário 3075,Analista,Logística,Norte,13774.29,2022-02-10,Ativo,57
3076,Funcionário 3076,Estagiário,TI,Norte,24599.3,2023-02-09,Desligado,46
3077,Funcionário 3077,Analista,Contabilidade,Sul,19821.12,2016-04-14,Ativo,58
3078,Funcionário 3078,Estagiário,Financeiro,Sudeste,11629.75,2015-10-26,Desligado,25
3079,Funcionário 3079,Coordenador,RH,Nordeste,14787.89,2022-06-13,Ativo,18
3080,Funcionário 3080,Analista,RH,Nordeste,17983.37,2021-09-11,Desligado,58
3081,Funcionário 3081,Analista,Contabilidade,Nordeste,16942.43,2018-08-06,Férias,37
3082,Funcionário 3082,Coordenador,TI,Centro-Oeste,4642.42,2022-05-22,Férias,46
3083,Funcionário 3083,Coordenador,Vendas,Norte,2022.43,2015-11-04,Desligado,29
3084,Funcionário 3084,Diretor,Logística,Nordeste,14688.08,2021-11-17,Ativo,33
3085,Funcionário 3085,Estagiário,TI,Nordeste,24444.52,2024-11-18,Ativo,42
3086,Funcionário 3086,Analista,Logística,Sul,6463.13,2021-02-03,Ativo,65
3087,Funcionário 3087,Diretor,Vendas,Norte,3255.04,2023-03-29,Desligado,58
3088,Funcionário 3088,Gerente,Logística,Centro-Oeste,7641.08,2021-04-22,Desligado,39
3089,Funcionário 3089,Coordenador,Marketing,Centro-Oeste,11850.14,2024-03-06,Ativo,46
3090,Funcionário 3090,Gerente,RH,Sudeste,13585.59,2022-07-02,Ativo,62
3091,Funcionário 3091,Assistente,Vendas,Norte,18310.3,2021-05-03,Ativo,55
3092,Funcionário 3092,Assistente,Contabilidade,Sul,6623.04,2016-06-27,Férias,59
3093,Funcionário 3093,Coordenador,Marketing,Sul,6847.55,2021-05-18,Ativo,61
3094,Funcionário 3094,Estagiário,TI,Nordeste,2121.47,2017-07-24,Férias,24
3095,Funcionário 3095,Diretor,TI,Nordeste,20592.38,2017-06-21,Ativo,54
3096,Funcionário 3096,Assistente,Logística,Norte,12371.75,2023-08-16,Ativo,61
3097,Funcionário 3097,Diretor,TI,Centro-Oeste,14131.93,2019-09-11,Ativo,30
3098,Funcionário 3098,Coordenador,Vendas,Centro-Oeste,16948.67,2015-11-10,Ativo,49
3099,Funcionário 3099,Gerente,Contabilidade,Norte,12979.85,2024-03-13,Ativo,34
3100,Funcionário 3100,Estagiário,Contabilidade,Centro-Oeste,17611.57,2016-05-20,Férias,54
3101,Funcionário 3101,Assistente,Vendas,Norte,21426.14,2024-05-11,Férias,49
3102,Funcionário 3102,Coordenador,Vendas,Nordeste,18056.95,2016-04-28,Ativo,46
3103,Funcionário 3103,Analista,Contabilidade,Sul,10301.84,2023-07-06,Ativo,35
3104,Funcionário 3104,Assistente,Financeiro,Nordeste,21405.14,2020-06-03,Ativo,27
3105,Funcionário 3105,Estagiário,TI,Norte,12529.65,2024-05-02,Ativo,41
3106,Funcionário 3106,Analista,Logística,Centro-Oeste,16211.76,2017-03-28,Férias,45
3107,Funcionário 3107,Coordenador,TI,Sul,16902.38,2016-03-01,Férias,46
3108,Funcionário 3108,Coordenador,Logística,Norte,13252.79,2022-12-06,Desligado,18
3109,Funcionário 3109,Gerente,RH,Nordeste,16266.5,2022-09-16,Férias,24
3110,Funcionário 3110,Coordenador,Logística,Sul,10756.33,2019-09-11,Desligado,25
3111,Funcionário 3111,Diretor,TI,Sul,7137.6,2018-08-04,Ativo,57
3112,Funcionário 3112,Assistente,Vendas,Nordeste,6808.34,2015-01-22,Férias,48
3113,Funcionário 3113,Diretor,Financeiro,Nordeste,15808.26,2017-03-30,Ativo,42
3114,Funcionário 3114,Analista,Logística,Sul,13075.85,2021-01-13,Desligado,37
3115,Funcionário 3115,Diretor,TI,Nordeste,11071.59,2017-09-16,Desligado,26
3116,Funcionário 3116,Coordenador,RH,Sul,20000.62,2016-05-14,Desligado,30
3117,Funcionário 3117,Assistente,Logística,Sul,18879.79,2023-01-02,Ativo,29
3118,Funcionário 3118,Assistente,Vendas,Centro-Oeste,10740.41,2022-06-29,Ativo,41
3119,Funcionário 3119,Estagiário,Marketing,Nordeste,19016.39,2017-11-06,Ativo,42
3120,Funcionário 3120,Diretor,Contabilidade,Nordeste,3755.0,2020-08-18,Férias,29
3121,Funcionário 3121,Assistente,Marketing,Norte,20050.06,2020-06-04,Ativo,38
3122,Funcionário 3122,Assistente,Marketing,Sul,16403.05,2024-10-25,Ativo,33
3123,Funcionário 3123,Estagiário,Financeiro,Sudeste,5371.59,2022-04-02,Ativo,31
3124,Funcionário 3124,Analista,Financeiro,Sul,7772.26,2017-04-30,Férias,53
3125,Funcionário 3125,Estagiário,RH,Nordeste,21266.88,2019-06-05,Ativo,36
3126,Funcionário 3126,Gerente,Vendas,Sudeste,22186.21,2023-11-30,Desligado,49
3127,Funcionário 3127,Estagiário,Logística,Nordeste,4593.69,2016-12-11,Ativo,61
3128,Funcionário 3128,Analista,Vendas,Nordeste,6650.7,2016-04-02,Ativo,33
3129,Funcionário 3129,Coordenador,Logística,Nordeste,6848.69,2023-08-21,Férias,23
3130,Funcionário 3130,Coordenador,Contabilidade,Centro-Oeste,15511.92,2022-08-21,Ativo,25
3131,Funcionário 3131,Assistente,TI,Sudeste,11897.4,2023-12-22,Ativo,30
3132,Funcionário 3132,Assistente,RH,Nordeste,15474.32,2016-11-12,Ativo,38
3133,Funcionário 3133,Analista,RH,Centro-Oeste,3230.72,2016-09-23,Desligado,47
3134,Funcionário 3134,Diretor,Logística,Nordeste,20407.61,2020-08-15,Ativo,39
3135,Funcionário 3135,Analista,Financeiro,Sudeste,6638.31,2022-08-24,Férias,18
3136,Funcionário 3136,Coordenador,Financeiro,Sul,4251.49,2018-01-20,Ativo,24
3137,Funcionário 3137,Estagiário,Marketing,Sul,3818.51,2015-02-27,Férias,20
3138,Funcionário 3138,Diretor,Contabilidade,Sul,8180.34,2017-10-01,Ativo,30
3139,Funcionário 3139,Analista,Marketing,Nordeste,11441.72,2019-09-03,Ativo,62
3140,Funcionário 3140,Analista,Logística,Centro-Oeste,2436.67,2016-01-16,Ativo,34
3141,Funcionário 3141,Analista,Financeiro,Nordeste,16173.98,2020-12-11,Ativo,40
3142,Funcionário 3142,Analista,Marketing,Sudeste,9655.19,2022-03-03,Desligado,20
3143,Funcionário 3143,Diretor,TI,Centro-Oeste,18771.47,2022-06-28,Ativo,30
3144,Funcionário 3144,Assistente,Financeiro,Norte,18630.95,2017-02-28,Ativo,24
3145,Funcionário 3145,Coordenador,Marketing,Nordeste,12471.26,2017-04-13,Desligado,49
3146,Funcionário 3146,Assistente,Contabilidade,Norte,16720.05,2016-09-08,Ativo,59
3147,Funcionário 3147,Coordenador,Contabilidade,Centro-Oeste,6968.04,2021-02-12,Ativo,59
3148,Funcionário 3148,Analista,Financeiro,Norte,12045.39,2024-07-25,Ativo,18
3149,Funcionário 3149,Analista,RH,Sudeste,20061.43,2017-07-08,Desligado,44
3150,Funcionário 3150,Estagiário,RH,Sul,7976.06,2023-08-14,Ativo,49
3151,Funcionário 3151,Gerente,Vendas,Sul,16177.95,2022-08-25,Desligado,62
3152,Funcionário 3152,Analista,RH,Centro-Oeste,18423.21,2023-08-21,Férias,21
3153,Funcionário 3153,Analista,Contabilidade,Sul,15898.23,2024-11-02,Desligado,35
3154,Funcionário 3154,Analista,Financeiro,Sul,8008.24,2016-07-17,Ativo,42
3155,Funcionário 3155,Assistente,TI,Sul,10398.82,2017-04-08,Ativo,41
3156,Funcionário 3156,Diretor,Logística,Centro-Oeste,18041.72,2016-03-10,Ativo,63
3157,Funcionário 3157,Diretor,Vendas,Sudeste,23152.26,2022-09-11,Férias,52
3158,Funcionário 3158,Analista,Marketing,Centro-Oeste,18444.09,2016-11-22,Ativo,18
3159,Funcionário 3159,Diretor,RH,Sul,16280.76,2017-10-27,Desligado,24
3160,Funcionário 3160,Analista,Vendas,Nordeste,15447.63,2015-09-26,Férias,62
3161,Funcionário 3161,Assistente,Logística,Norte,4497.88,2017-02-20,Ativo,65
3162,Funcionário 3162,Analista,Financeiro,Centro-Oeste,24630.4,2024-12-30,Ativo,34
3163,Funcionário 3163,Gerente,Contabilidade,Nordeste,11076.19,2017-07-11,Desligado,61
3164,Funcionário 3164,Assistente,TI,Sudeste,16772.93,2015-04-22,Ativo,47
3165,Funcionário 3165,Coordenador,Logística,Norte,16905.52,2015-02-27,Ativo,41
3166,Funcionário 3166,Analista,Logística,Sudeste,17094.11,2023-09-23,Ativo,38
3167,Funcionário 3167,Diretor,Financeiro,Norte,6521.39,2017-01-24,Ativo,57
3168,Funcionário 3168,Analista,Logística,Sul,20514.49,2018-08-28,Ativo,39
3169,Funcionário 3169,Assistente,Marketing,Norte,9051.03,2018-04-19,Ativo,53
3170,Funcionário 3170,Estagiário,Logística,Sudeste,4034.51,2024-03-05,Ativo,35
3171,Funcionário 3171,Assistente,Logística,Sudeste,20190.88,2022-09-28,Ativo,55
3172,Funcionário 3172,Assistente,Logística,Nordeste,24055.98,2020-07-23,Desligado,31
3173,Funcionário 3173,Assistente,RH,Norte,5574.98,2015-03-28,Desligado,32
3174,Funcionário 3174,Assistente,Logística,Norte,12140.19,2017-09-03,Ativo,53
3175,Funcionário 3175,Diretor,TI,Nordeste,17210.53,2017-01-18,Férias,54
3176,Funcionário 3176,Coordenador,Logística,Nordeste,2905.01,2016-11-15,Ativo,39
3177,Funcionário 3177,Coordenador,Logística,Norte,17657.48,2018-05-02,Desligado,22
3178,Funcionário 3178,Assistente,RH,Norte,2794.99,2018-03-29,Ativo,50
3179,Funcionário 3179,Coordenador,Vendas,Norte,23326.89,2022-07-11,Desligado,42
3180,Funcionário 3180,Analista,Financeiro,Centro-Oeste,21181.91,2023-05-09,Ativo,46
3181,Funcionário 3181,Gerente,RH,Centro-Oeste,13008.4,2020-06-27,Ativo,22
3182,Funcionário 3182,Analista,Vendas,Sudeste,8660.59,2015-04-08,Ativo,58
3183,Funcionário 3183,Estagiário,Marketing,Sudeste,5249.84,2024-07-31,Ativo,52
3184,Funcionário 3184,Gerente,RH,Norte,10664.27,2016-11-28,Férias,63
3185,Funcionário 3185,Diretor,Contabilidade,Norte,19459.29,2024-12-27,Férias,50
3186,Funcionário 3186,Analista,RH,Centro-Oeste,9481.26,2024-07-22,Desligado,56
3187,Funcionário 3187,Coordenador,RH,Sudeste,4529.21,2017-12-28,Ativo,40
3188,Funcionário 3188,Assistente,TI,Centro-Oeste,3852.85,2022-08-07,Ativo,62
3189,Funcionário 3189,Coordenador,Vendas,Sul,3472.21,2016-09-30,Desligado,23
3190,Funcionário 3190,Estagiário,TI,Sudeste,18006.71,2015-10-16,Ativo,46
3191,Funcionário 3191,Gerente,Marketing,Centro-Oeste,6453.14,2018-05-18,Ativo,58
3192,Funcionário 3192,Coordenador,RH,Sul,22147.0,2015-12-18,Férias,24
3193,Funcionário 3193,Diretor,Marketing,Nordeste,8235.83,2016-01-04,Ativo,56
3194,Funcionário 3194,Gerente,Vendas,Centro-Oeste,12495.74,2018-12-08,Desligado,52
3195,Funcionário 3195,Coordenador,Vendas,Sudeste,17601.95,2023-05-08,Ativo,65
3196,Funcionário 3196,Coordenador,Marketing,Nordeste,17283.71,2024-03-10,Ativo,29
3197,Funcionário 3197,Coordenador,Vendas,Nordeste,13284.53,2015-05-22,Ativo,57
3198,Funcionário 3198,Assistente,Contabilidade,Sudeste,3169.33,2019-04-11,Férias,28
3199,Funcionário 3199,Gerente,Logística,Centro-Oeste,24946.29,2021-07-25,Ativo,46
3200,Funcionário 3200,Coordenador,Vendas,Sul,20931.96,2015-09-04,Ativo,41
3201,Funcionário 3201,Gerente,Marketing,Sul,19155.69,2019-06-07,Ativo,36
3202,Funcionário 3202,Gerente,Logística,Sudeste,12545.23,2017-11-27,Ativo,57
3203,Funcionário 3203,Analista,Financeiro,Sul,21111.88,2019-04-16,Ativo,63
3204,Funcionário 3204,Diretor,Marketing,Sudeste,12065.32,2018-02-27,Ativo,35
3205,Funcionário 3205,Coordenador,TI,Sudeste,10925.77,2023-05-23,Ativo,41
3206,Funcionário 3206,Gerente,Vendas,Centro-Oeste,4008.28,2023-10-17,Férias,52
3207,Funcionário 3207,Diretor,Contabilidade,Sul,7952.28,2019-06-09,Ativo,60
3208,Funcionário 3208,Gerente,Vendas,Sudeste,17344.47,2017-11-23,Desligado,54
3209,Funcionário 3209,Analista,Vendas,Nordeste,14792.73,2023-06-06,Férias,19
3210,Funcionário 3210,Estagiário,Contabilidade,Norte,13836.59,2017-12-03,Ativo,35
3211,Funcionário 3211,Gerente,TI,Sudeste,19943.71,2022-07-15,Férias,32
3212,Funcionário 3212,Coordenador,Vendas,Centro-Oeste,23677.71,2022-12-26,Ativo,18
3213,Funcionário 3213,Diretor,Financeiro,Norte,6806.34,2017-12-17,Desligado,27
3214,Funcionário 3214,Estagiário,Financeiro,Centro-Oeste,2732.95,2020-05-16,Férias,29
3215,Funcionário 3215,Estagiário,Marketing,Sudeste,20348.17,2023-05-25,Férias,46
3216,Funcionário 3216,Assistente,Contabilidade,Norte,18214.49,2022-05-25,Ativo,36
3217,Funcionário 3217,Gerente,Vendas,Sudeste,4741.82,2016-05-13,Férias,40
3218,Funcionário 3218,Diretor,Contabilidade,Norte,23117.42,2021-11-22,Ativo,58
3219,Funcionário 3219,Assistente,Logística,Centro-Oeste,5718.05,2018-04-15,Ativo,52
3220,Funcionário 3220,Assistente,Marketing,Sul,5078.49,2019-03-27,Desligado,32
3221,Funcionário 3221,Diretor,Marketing,Sul,3638.4,2016-10-19,Férias,42
3222,Funcionário 3222,Assistente,Contabilidade,Norte,17889.65,2024-10-25,Ativo,22
3223,Funcionário 3223,Assistente,Contabilidade,Nordeste,8796.95,2024-12-10,Ativo,27
3224,Funcionário 3224,Estagiário,TI,Sudeste,6175.76,2020-12-03,Desligado,39
3225,Funcionário 3225,Analista,Contabilidade,Sul,11372.58,2024-01-14,Ativo,22
3226,Funcionário 3226,Estagiário,Vendas,Centro-Oeste,11575.66,2022-06-03,Ativo,41
3227,Funcionário 3227,Coordenador,RH,Centro-Oeste,9527.68,2015-10-22,Férias,18
3228,Funcionário 3228,Gerente,Vendas,Sul,22278.25,2020-07-20,Ativo,19
